frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,2.1138728432822274,7.000000000000001,9.113872843282229,9.113872843282229,0.38247907652381175
2,config_02.png,3.803354705123324,7.000000000000001,10.803354705123326,10.803354705123326,1.13293991593435
3,config_03.png,5.531082438272267,7.000000000000001,12.531082438272268,12.531082438272268,1.2355337319131188
4,config_04.png,6.814424706306088,7.000000000000001,13.814424706306088,13.814424706306088,1.2823167368633037
5,config_05.png,7.687804292916256,7.000000000000001,14.687804292916256,14.687804292916256,1.3535086251408035
6,config_06.png,8.213975015687824,7.000000000000001,15.213975015687826,15.213975015687826,1.3333359939101008
7,config_07.png,8.50112610610636,7.000000000000001,15.50112610610636,15.50112610610636,1.304395118377144
8,config_08.png,8.66883677153368,7.000000000000001,15.668836771533682,15.668836771533682,1.2710243328729942
