n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.4104807985288871,16.77715635568678,25.22593116491609,2.03472233,2.21149993,0.931450605392456,2.7896595001220703,4.232497692108154,4.870032787322998,5.02739143371582,5.082289218902588,5.111621856689453,5.131058692932129,,infill:state_gid_0,train,0,3,16
0.91670626,100.56512451,63.79631042,2.89540982,2.5668292,0.28016949,0.53159428,0.75672483,0.95602918,1.1316843,1.28740978,1.4256382,1.54855633,v6_1_train,orig_train,val,0,2,10
0.5628810269848821,3.595213895109404,60.3901710029571,2.6,2.5,1.0268046855926514,3.186608076095581,5.15120792388916,6.311922073364258,6.658141136169434,6.691671371459961,6.709084510803223,6.713921546936035,,infill:state_gid_0,train,0,4,21
0.4838007081938653,16.787204479345753,0.1108878403754631,2.452213934704289,2.6512932519340127,1.036083698272705,3.142752170562744,4.864101886749268,5.72367525100708,6.035206317901611,6.187575817108154,6.299098491668701,6.381595134735107,,,,0,4,22
0.84670669,169.30419853,354.23783216,2.9,2.1,0.12539959,0.18325734,0.23965454,0.29346585,0.34474587,0.3928826,0.43758845,0.479846,v6_1_train,orig_train,val,0,1,4
0.5682520178147111,2.194846684611534,113.3886045680188,2.8770735289571467,2.086742572737265,0.8449447154998779,2.499640941619873,3.812876701354981,4.360878944396973,4.479518890380859,4.5253520011901855,4.529785633087158,4.52987003326416,,,,0,3,16
0.53770262,175.96980286,53.28004456,2.76005054,2.58256578,0.31897116,0.61311674,0.83920407,1.02365351,1.17626429,1.30554962,1.41788244,1.51593494,v6_1_train,orig_val,train,0,2,11
0.91181976,108.14063263,71.19441986,2.36598945,2.04526401,0.1924088,0.34472561,0.48756957,0.61793828,0.73628592,0.84456301,0.94259548,1.03265429,v6_1_test,orig_val,val,0,2,10
0.74836187,204.97949345,249.23231154,2.0,2.5,0.10775566,0.15337014,0.19403195,0.23032784,0.26971602,0.30536485,0.33913708,0.3713143,v6_1_train,orig_train,val,0,1,4
0.30552783,155.12088807,239.92674914,2.41693,2.75096257,0.37012792,0.76067662,0.97643065,1.06946564,1.12958503,1.1784544,1.2205925,1.2559185,v6_1_train,orig_train,train,0,2,13
0.65399658,145.60544779,250.56498542,2.9,2.4,0.23367357,0.3876388,0.51938415,0.6342151,0.73531103,0.82555103,0.9058101,0.97813225,v6_1_train,orig_train,train,0,2,10
0.92711012,191.32846321,303.05428187,2.6,2.0,0.10108757,0.15504956,0.20528603,0.25051475,0.29567575,0.33934832,0.38087702,0.42062855,v6_1_train,,,0,1,7
0.8188526,87.117573,322.80632495,2.1,2.4,0.16067457,0.22845936,0.29431152,0.3504057,0.39964175,0.44301128,0.48184252,0.5167053,v6_1_train,orig_train,train,0,1,4
0.50485069,133.14962328,112.30747258,2.34744597,2.7156039,0.36840272,0.76993942,1.04623795,1.23677611,1.37857199,1.49552488,1.59322524,1.67520618,v6_1_train,orig_train,train,0,2,11
0.95073476,228.49634648,64.72785366,2.9,2.7,0.1697073,0.28040504,0.38627648,0.4986441,0.601985,0.7000382,0.7935772,0.8827791,v6_1_train,orig_train,train,0,2,10
0.89770146,230.55358984,330.18177424,2.2,2.6,0.09019089,0.1311841,0.1626916,0.18485379,0.20998049,0.236099,0.26207447,0.28615594,v6_1_train,orig_val,val,0,0,0
0.87726903,294.67062378,175.69421387,2.9452312,2.13791037,0.11318922,0.15676403,0.20221448,0.24158239,0.28481126,0.32906771,0.37024903,0.4101665,v6_1_test,orig_train,val,0,1,4
0.7171309,231.27233887,75.71659851,2.0174365,2.64146566,0.15458584,0.25907421,0.3610971,0.45664835,0.5463202,0.6304543,0.71009517,0.78486371,v6_1_train,orig_train,train,0,1,7
0.3361412511487391,7.235940906474971,43.14816097626764,2.55550838,2.58642578,1.082071304321289,3.4383201599121094,5.825242042541504,7.488897323608398,8.110151290893555,8.131439208984375,8.131935119628906,8.132465362548828,,infill:state_gid_0,train,0,4,20
0.5153317140768726,246.5369241612299,0.7174911647628144,2.823780670217524,2.652946167368303,0.2792110443115234,0.5042212009429932,0.6938481330871582,0.8585412502288818,1.002407789230347,1.1294615268707275,1.24304461479187,1.3445632457733154,,,,0,2,10
0.89563726,248.59724571,158.30368791,2.6,2.5,0.1322527,0.20516682,0.27269268,0.34436274,0.4137981,0.47887897,0.54011416,0.5998299,v6_1_train,orig_train,train,0,1,7
0.30420285,296.50143433,83.367836,2.03208995,2.12962556,0.19506335,0.28520322,0.3609457,0.4258399,0.48348379,0.53472781,0.58204484,0.62402177,v6_1_train,orig_train,train,0,1,4
0.89570378,247.77098672,53.67537341,2.4,2.5,0.13583136,0.22761655,0.31295776,0.3966732,0.47862077,0.5563848,0.6308968,0.702446,v6_1_train,orig_train,train,0,1,7
0.41710171,114.06561279,301.12088013,2.12216544,2.78356004,0.31628919,0.59912753,0.75788641,0.85185504,0.91980648,0.97641993,1.02152801,1.06028199,v6_1_train,orig_train,train,0,2,13
0.43882645,256.82426892,318.01909212,2.5,2.7,0.16088271,0.19671679,0.23439479,0.26739955,0.2989967,0.32725096,0.35329747,0.37861085,v6_1_val,orig_val,train,0,1,5
0.45011545,143.50568003,355.7080051,2.4,2.9,0.22205973,0.2995584,0.34940267,0.3906262,0.4275279,0.45964503,0.48850465,0.514673,v6_1_train,orig_train,train,0,1,5
0.45139065,9.9759922,42.48362732,2.05557704,2.76972795,1.04029822,3.1958034,5.11238575,6.22560692,6.48665714,6.51160717,6.5212574,6.52614689,v6_1_val,orig_train,train,0,4,21
0.30172541,116.54649413,355.71930431,2.3,2.9,0.28394127,0.42877555,0.46271586,0.4861691,0.50698924,0.52442193,0.53910875,0.55348086,v6_1_train,orig_train,train,0,1,6
0.37254116,194.83253479,326.35336304,2.73107481,2.14944577,0.16846609,0.19480872,0.2233274,0.24207735,0.25966239,0.27731991,0.29437828,0.30992794,v6_1_train,orig_train,train,0,1,8
0.72664841,31.50637485,138.12706419,2.6,2.5,0.5472524,1.3772628,1.9080381,2.1598835,2.3010721,2.399477,2.4782777,2.5431657,v6_1_train,orig_train,train,0,3,18
0.69241838,187.17521015,276.9998738,2.3,2.6,0.1386776,0.1938734,0.24964166,0.29805923,0.3437376,0.38685155,0.42704916,0.4644184,v6_1_train,orig_train,val,0,1,4
0.5142501125137411,155.55434903268983,1.172843268928231,2.57158683312759,2.292820473642008,0.347851037979126,0.7156932353973389,0.9863903522491456,1.190115213394165,1.3511857986450195,1.4853928089141846,1.6003611087799072,1.6970374584197998,,,,0,2,11
0.34414757,44.09258345,307.22551696,2.20060531,2.44510701,0.45634651,1.10313725,1.44772935,1.46867108,1.46878314,1.46937799,1.46960521,1.46969557,v6_1_train,orig_train,train,0,2,12
0.70051932,293.62057495,11.59527683,2.29717016,2.05295086,0.11650825,0.19250727,0.26208806,0.32911897,0.39503217,0.45816374,0.51744485,0.57433414,v6_1_train,orig_train,train,0,1,7
0.83262674,209.98583836,189.44318147,2.6,2.4,0.14167929,0.22308588,0.3016224,0.37751007,0.44962,0.51716876,0.58104897,0.6413331,v6_1_train,orig_train,train,0,1,7
0.99149113,256.28530545,88.29585346,2.89071596,2.44886238,0.15546107,0.21750498,0.29143214,0.37383103,0.45315075,0.52576399,0.59608412,0.66475773,v6_1_val,orig_train,train,0,1,4
0.3,110.45054391,266.80413868,2.0,2.0,0.28068781,0.46156669,0.52785063,0.56504488,0.59461379,0.61919498,0.63930798,0.65605211,v6_1_train,orig_train,val,0,1,6
0.9955117776736666,300.0,395.7317523931516,2.02176404,2.03105187,0.047865867614746,0.0721051692962646,0.0952997207641601,0.0972383022308349,0.1080257892608642,0.1161167621612548,0.123558759689331,0.13254976272583,,infill:state_gid_0,val,0,0,0
0.8183884,110.57369235,221.57203854,2.2,2.6,0.18858147,0.3038504,0.4125018,0.5073023,0.5922177,0.66895485,0.7382791,0.80151653,v6_1_train,orig_train,train,0,2,10
0.62844929,248.5527038,206.84673299,2.2,2.1,0.11022544,0.16168189,0.20971942,0.25092316,0.2933855,0.33405042,0.37173414,0.40747976,v6_1_train,orig_train,train,0,1,4
0.82391891,300.0,74.23437617,2.0,2.0,0.08386302,0.14112496,0.19242978,0.23890328,0.28685379,0.33273816,0.37730789,0.42060637,v6_1_train,orig_train,train,0,1,7
0.88262176,235.83746218,336.18202408,2.7,2.7,0.14711905,0.16811538,0.20596957,0.25819325,0.30291772,0.34275007,0.38242173,0.41939497,v6_1_train,orig_train,train,0,1,5
0.37933373,252.87532043,260.88995361,2.43621159,2.45637822,0.18288922,0.23600292,0.28747606,0.33067822,0.37032056,0.40667653,0.43973684,0.4705534,v6_1_train,orig_train,train,0,1,5
0.4508763,115.20415497,8.45515633,2.39522123,2.39473844,0.49548149,1.18746018,1.61389232,1.8324306,1.98124814,2.09393239,2.19235158,2.27647853,v6_1_train,orig_train,train,0,3,18
0.5938744121936868,1.9924862182708336,137.8052605916714,2.436893521547292,2.01028273676448,0.7674005031585693,2.225921154022217,3.305722713470459,3.6638669967651367,3.724585056304932,3.725641250610352,3.725681781768799,3.725780487060547,,,,0,3,16
0.44356458,2.59638488,348.98743531,2.8,2.3,0.5853963,1.6091659,2.3584316,2.481315,2.486626,2.487479,2.4888995,2.489795,v6_1_train,,,0,3,15
0.55096753,226.42198589,284.80445544,2.7,2.7,0.18128109,0.2488501,0.31700897,0.37999678,0.43564582,0.48677707,0.53391194,0.57801056,v6_1_test,orig_train,train,0,1,4
0.99581363,7.26875185,153.11848366,2.0,2.9,0.55977654,1.3800826,1.8793473,2.1164842,2.2285104,2.288693,2.3279042,2.3575463,v6_1_train,orig_train,train,0,3,15
0.43830233,6.20220915,48.53868235,2.38928122,2.83232081,1.11746788,3.44502044,5.69278431,7.17799091,7.62024879,7.63579655,7.64007473,7.64091778,v6_1_train,orig_train,train,0,4,20
0.31944751,299.700001,130.67661681,2.005,2.48390605,0.19908929,0.28949738,0.36625433,0.4322753,0.49102521,0.54362059,0.59224963,0.63574338,v6_1_train,orig_train,val,0,1,4
0.30000001,199.14613342,252.29278564,2.0,2.0,0.17578483,0.21585536,0.24984097,0.27948499,0.30571127,0.32959533,0.35119414,0.37080669,v6_1_train,orig_val,train,0,1,8
0.99710341,277.45171349,38.60303469,2.10760717,2.33500724,0.09754062,0.17341018,0.2409327,0.30091214,0.36297226,0.42531776,0.48584223,0.54460239,v6_1_train,orig_train,train,0,1,7
0.98314744,223.91433716,276.99798584,2.6826489,2.85772657,0.14898229,0.19284511,0.24607015,0.31456757,0.37455368,0.43049216,0.48473978,0.5363822,v6_1_train,orig_train,train,0,1,5
0.6525166689953684,1.052936174312163,0.119562596371669,2.9203951904893968,2.1116218747866458,1.1905126571655271,3.768232345581055,6.346322536468506,8.173851013183594,9.041067123413086,9.18194580078125,9.22768783569336,9.307374954223633,,,,0,4,20
0.99374384,206.6255188,7.78070068,2.33510828,2.38396907,0.14274979,0.25053954,0.35113668,0.44968772,0.54498172,0.63646531,0.72396541,0.80753231,v6_1_val,orig_train,train,0,2,10
0.64517734,282.75213819,70.33450911,2.1,2.2,0.11964822,0.18989587,0.2548108,0.31539106,0.37598825,0.4323876,0.48554492,0.5363095,v6_1_train,orig_train,train,0,1,7
0.9482735669292888,283.97363919858026,400.0,2.1,2.2,0.0579419136047363,0.0873112678527832,0.1144580841064453,0.1165149211883544,0.1269898414611816,0.1394224166870117,0.1539254188537597,0.1659202575683593,,infill:state_gid_0,train,0,0,0
0.3,89.93030543,400.0,2.0,2.0,0.20384455,0.22847939,0.23460722,0.23924208,0.24409223,0.24862027,0.25264716,0.25653434,v6_1_train,orig_train,train,0,0,-1
0.3560426,12.19008716,334.50423618,2.9,2.0,0.56035805,1.5703845,2.3057737,2.4309063,2.4359117,2.4379287,2.4385142,2.4397984,v6_1_train,orig_train,train,0,3,15
0.6723804225320983,1.3850595365007017,2.182442621859226,2.531817720014128,2.782123044226714,1.243391752243042,4.047143459320068,6.975897789001465,9.02934741973877,9.987629890441896,10.213504791259766,10.26851749420166,10.345624923706056,,,,0,4,20
0.76472377,112.15785435,261.87649161,2.1,2.6,0.16983247,0.2533388,0.3335924,0.403718,0.465724,0.5216453,0.57189655,0.61799717,v6_1_train,orig_train,train,0,1,7
0.35223317,42.92861301,368.46039556,2.6,2.7,0.4398086,1.0142825,1.3115857,1.328038,1.3283889,1.3284132,1.3289993,1.329798,v6_1_train,orig_train,train,0,2,12
0.30207072,209.88157051,232.37796538,2.12247013,2.11751911,0.19374084,0.25098467,0.2962749,0.33429313,0.36776233,0.39717889,0.42373013,0.44843984,v6_1_train,orig_train,train,0,1,5
0.87011157,34.97582264,136.80273832,2.0,2.7,0.36999393,0.7879019,1.0839629,1.2852557,1.4311292,1.5437181,1.6373336,1.7160046,v6_1_train,orig_train,train,0,2,11
0.42660988,188.26405675,58.70911041,2.7,2.8,0.3803408,0.7865665,1.0664008,1.2609477,1.4076343,1.5268092,1.6277394,1.7159219,v6_1_train,orig_train,train,0,2,11
0.58949446,43.67370016,114.16443237,2.51370702,2.1957093,0.52635145,1.29210162,1.74938869,1.94678116,2.05939865,2.13678932,2.20113611,2.25917149,v6_1_train,orig_val,val,0,3,18
0.5629891898247086,49.04313156464021,0.35353640309109,2.0650394967852868,2.793419907237991,0.6830282211303711,1.9085516929626465,2.682091474533081,3.0310447216033936,3.2158243656158447,3.350512742996216,3.45641827583313,3.547770738601685,,,,0,3,17
0.6554875883527217,1.3542822720531318,1.047057392948333,2.82734714149343,2.5241925939836367,1.2428600788116455,3.99871563911438,6.832693099975586,8.806388854980469,9.745777130126951,9.946948051452637,9.995087623596191,10.088915824890137,,,,0,4,20
0.3499941334942787,1.2201052788713431,108.83065337763762,2.2647100008795698,2.878992435630442,0.9734547138214112,3.127206563949585,5.297788619995117,6.865313529968262,7.422247886657715,7.421378135681152,7.421352386474609,7.421352386474609,,,,0,4,20
0.96766859,129.40861511,2.23696804,2.10055351,2.49294376,0.19397998,0.35653043,0.51170254,0.65724397,0.79273057,0.91900015,1.0358088,1.14413953,v6_1_train,orig_train,val,0,2,10
0.4868164802736229,293.56807853625713,331.2207239802726,2.30707169,2.00065565,0.0833246707916259,0.1059274673461914,0.1222870349884033,0.1245326995849609,0.1366143226623535,0.1473324298858642,0.1575245857238769,0.1662023067474365,,infill:state_gid_0,train,0,0,1
0.7606905672261474,292.0122196484079,388.4704462104739,2.19119048,2.0933373,0.0625190734863281,0.0884037017822265,0.1105480194091796,0.1093902587890625,0.1190433502197265,0.1292893886566162,0.1403646469116211,0.1493630409240722,,infill:state_gid_0,val,0,0,0
0.4781308604203594,49.317932081021006,1.4788620816151947,2.0062768820711736,2.1415330189867623,0.6772007942199707,1.815089464187622,2.479809761047364,2.762789726257324,2.904984951019287,3.012655258178711,3.1009979248046875,3.1715521812438965,,,,0,3,18
0.99992349,133.55378065,9.11977743,2.8,2.7,0.23536086,0.4261582,0.61107755,0.78467727,0.944206,1.0919826,1.2279551,1.3535936,v6_1_train,,,0,2,10
0.7502421314019252,77.25106568912202,11.137168318875476,2.8,2.4,0.4091584682464599,0.8956012725830078,1.2636094093322754,1.5371432304382324,1.7490758895874023,1.9225916862487795,2.069638252258301,2.1957664489746094,,infill:state_gid_0,train,0,3,14
0.95898375,26.88649141,178.53737331,2.3,2.6,0.38816428,0.83623457,1.155421,1.3686731,1.5200732,1.6348684,1.7263758,1.8018019,v6_1_test,orig_train,val,0,2,11
0.79862288,82.43564776,243.45759632,2.5,2.3,0.24470425,0.43005776,0.5839014,0.71275353,0.8223102,0.9162171,0.9982095,1.0702047,v6_1_train,orig_train,train,0,2,10
0.84366628,113.48065431,124.2411262,2.6,2.3,0.23200035,0.41739988,0.58739567,0.7384944,0.8728888,0.99402237,1.1022794,1.2003651,v6_1_train,orig_train,train,0,2,10
0.31749923,287.75002174,307.34067927,2.1,2.8,0.12479878,0.14117908,0.15684962,0.1627047,0.1709547,0.18053484,0.19021869,0.19652867,v6_1_val,,,0,0,2
0.8247812812121069,47.56744040042881,0.0300591166169169,2.48444879004899,2.537085513343867,0.4953892230987549,1.1579866409301758,1.625655174255371,1.9431915283203125,2.179023742675781,2.3683905601501465,2.5259909629821777,2.660820960998535,,,,0,3,14
0.87201464,228.63709497,359.88694837,2.45768047,2.22916704,0.08578897,0.12169433,0.14957404,0.16575861,0.18659496,0.20838761,0.22957635,0.24947786,v6_1_train,orig_train,train,0,0,3
0.3500157,258.19899995,372.92352192,2.6,2.2,0.14537549,0.16296697,0.18570733,0.20135331,0.21801281,0.23224902,0.24604154,0.25904727,v6_1_train,,,0,0,2
0.8456774866314761,9.27318205139384,12.976718670629996,2.891076940183104,2.080080059054456,0.8049840927124023,2.1211647987365723,2.959674835205078,3.4313082695007324,3.736871719360352,3.9555139541625977,4.123728752136231,4.2588067054748535,,,,0,3,18
0.5944113713433761,12.466056719192922,0.375613385047428,2.4403918176247257,2.9256921087761,1.0413377285003662,3.168611526489258,4.898940086364746,5.773708820343018,6.122714519500732,6.313868045806885,6.453491687774658,6.5516886711120605,,,,0,4,22
0.50849685,38.08540995,212.29746247,2.6,2.9,0.56865215,1.4802408,2.0718527,2.2633467,2.3002987,2.3196492,2.3375888,2.354198,v6_1_train,orig_train,train,0,3,15
0.36694771,13.3678236,30.96463203,2.54497886,2.25070691,1.0545578,3.11035013,4.82082558,5.7240324,5.93474865,6.01129341,6.04464722,6.05804539,v6_1_train,orig_train,val,0,4,21
0.7624135,9.28201199,41.91496277,2.2468493,2.5234139,0.87765002,2.46384835,3.53397775,4.02019787,4.23093605,4.34829998,4.42489052,4.47173786,v6_1_train,orig_train,val,0,3,17
0.30510954,295.47983284,161.88416055,2.5,2.1,0.20521331,0.29073405,0.36155725,0.42222214,0.47557306,0.5244167,0.56801534,0.60811234,v6_1_val,orig_train,val,0,1,4
0.76615329,86.54662153,236.13103782,2.8,2.6,0.29189157,0.5406351,0.73500705,0.89608455,1.030529,1.1440926,1.2407124,1.3247569,v6_1_train,orig_train,train,0,2,10
0.51239175,294.07684326,319.2093811,2.20829058,2.01555014,0.07741261,0.10206914,0.11884761,0.12216353,0.13520217,0.14606071,0.15562797,0.16576219,v6_1_train,orig_train,train,0,0,3
0.60870553,298.93452057,122.50768151,2.8,2.4,0.15927911,0.24306679,0.3261497,0.4063642,0.48140764,0.55132747,0.6167898,0.6790192,v6_1_val,,,0,1,7
0.34077233,255.45188904,379.88363647,2.40674806,2.74548268,0.16712141,0.18930459,0.21347308,0.23441529,0.2551434,0.27232361,0.28851342,0.30423474,v6_1_train,orig_train,train,0,1,8
0.3390653805875577,11.16239782518498,35.573278038735275,2.10610414,2.22971153,0.990013599395752,3.0618317127227783,4.924839973449707,5.985990524291992,6.2493896484375,6.258474349975586,6.263918876647949,6.267051696777344,,infill:state_gid_0,train,0,4,21
0.6089536,27.43769264,386.04351807,2.4620564,2.0117774,0.2872889,0.46237946,0.50069809,0.50820875,0.51533127,0.52195764,0.52741575,0.5319531,v6_1_train,orig_train,train,0,1,6
0.66653261,111.02632427,11.50772856,2.9,2.8,0.4237635,0.92193985,1.2984433,1.5800223,1.7991714,1.9773912,2.1264205,2.254448,v6_1_val,orig_train,train,0,3,14
0.6,60.0,298.97099146,2.01829925,2.0,0.24572372,0.3985734,0.48744154,0.55101252,0.59946156,0.63741803,0.6665349,0.69381714,v6_1_test,orig_train,train,0,1,6
0.85608854,291.73561647,342.97989098,2.7,2.8,0.1485436,0.14916945,0.1707673,0.21626997,0.25427485,0.28511262,0.31720972,0.34776354,v6_1_val,orig_train,train,0,1,8
0.99652436,299.700001,399.600001,2.00611177,2.005,0.04665136,0.0713985,0.09218407,0.09486794,0.10523725,0.11203456,0.11684942,0.12545371,v6_1_train,orig_train,train,0,0,0
0.51747237,21.68972702,372.38425615,2.84824313,2.69923781,0.48382664,1.18149352,1.60576749,1.65960193,1.66202378,1.66310096,1.66319728,1.66352344,v6_1_train,orig_train,val,0,2,12
0.82563864,182.4472311,214.95380116,2.9386845,2.09544645,0.13195038,0.19613409,0.25972104,0.31681299,0.37230825,0.42508745,0.47432399,0.52012944,v6_1_train,orig_train,train,0,1,7
0.66876695,275.98382101,346.5267828,2.9,2.5,0.13524151,0.16653037,0.20062828,0.24719715,0.28552485,0.3203001,0.35444665,0.38642883,v6_1_train,orig_train,train,0,1,5
0.52438951,77.89570618,83.99867249,2.22350311,2.51949024,0.49015355,1.18961477,1.61964011,1.83056879,1.96193409,2.06628609,2.14742517,2.21583796,v6_1_test,orig_train,val,0,3,18
0.87601633,65.62160333,267.77668717,2.4,2.7,0.2509663,0.4403441,0.5926602,0.71882105,0.8250601,0.91568255,0.9926002,1.0585775,v6_1_test,orig_train,train,0,2,10
0.87201882,108.8423911,320.83994313,2.2,2.7,0.15434027,0.22121692,0.2887299,0.34677505,0.39929628,0.44749832,0.49130177,0.5313964,v6_1_train,orig_train,train,0,1,4
0.7863352293344641,10.104634651272724,0.750731199287411,2.215636953965976,2.908012279223553,0.9239983558654784,2.714127540588379,3.9912362098693848,4.6091179847717285,4.910934925079346,5.1051926612854,5.246573448181152,5.368160724639893,,,,0,3,17
0.88745099,127.48059845,103.30517578,2.11420107,2.00080776,0.15536308,0.26937652,0.37715888,0.47750831,0.56952572,0.65452266,0.73367453,0.80731487,v6_1_train,orig_val,val,0,2,10
0.72377152,184.88932324,131.59898969,2.8,2.3,0.19655943,0.3298819,0.45803332,0.5748131,0.68196964,0.78043985,0.8709252,0.9550388,v6_1_train,orig_train,train,0,2,10
0.6040864,60.1754653,267.92968602,2.7,2.4,0.38701487,0.8343601,1.1158853,1.263421,1.3545563,1.4209187,1.4756215,1.5199611,v6_1_train,orig_train,train,0,2,12
0.70214502,38.81858981,318.65374256,2.6,2.4,0.3667724,0.760828,0.9999013,1.1172874,1.1847706,1.2330258,1.2688401,1.2971332,v6_1_train,orig_train,val,0,2,12
0.44934906,132.65440302,169.28494475,2.3,2.2,0.30086827,0.5552161,0.720335,0.83766365,0.9280379,1.0010786,1.0624552,1.1151333,v6_1_train,orig_train,train,0,2,9
0.42896697,291.14215346,297.92246631,2.0,2.8,0.10264993,0.12567401,0.14236331,0.15045142,0.16279316,0.17563176,0.18810582,0.19755459,v6_1_train,orig_train,train,0,0,1
0.67548853,83.86057281,277.5017395,2.43704939,2.23530388,0.23628569,0.38644648,0.49814749,0.58812141,0.66323209,0.7264359,0.78084993,0.82660174,v6_1_train,orig_train,train,0,2,9
0.82992328,53.95145781,127.49487267,2.5,2.3,0.36776638,0.77468157,1.0775905,1.3019624,1.4748905,1.6140366,1.7283885,1.8242519,v6_1_train,orig_train,val,0,2,11
0.92161864,256.45376162,30.265971,2.5,2.2,0.12560439,0.21691251,0.30012298,0.3808589,0.46094203,0.5383632,0.6121633,0.6835258,v6_1_train,orig_train,train,0,1,7
0.54619993,241.82200503,78.11146169,2.7,2.8,0.24224162,0.4060619,0.5523684,0.68211985,0.79830694,0.9035146,0.9985311,1.0852685,v6_1_train,orig_train,train,0,2,10
0.70273047,273.27380049,17.4669173,2.3,2.8,0.15743136,0.2576666,0.3563404,0.44880962,0.53577304,0.61941147,0.6977217,0.77138877,v6_1_test,orig_train,train,0,1,7
0.33756375,294.84102189,264.99066722,2.9,2.8,0.22480154,0.30033278,0.3628652,0.41640234,0.4635837,0.50788665,0.5481417,0.5855179,v6_1_train,orig_train,val,0,1,5
0.60954616,236.41036488,353.00824841,2.56754542,2.1018115,0.09570765,0.12237263,0.14303732,0.15278673,0.1684792,0.18306041,0.1977098,0.21064067,v6_1_train,orig_train,train,0,0,1
0.3728383,253.68538079,104.42044172,2.2,2.3,0.2144475,0.3305652,0.42619228,0.508296,0.58044314,0.64381456,0.70133495,0.75291395,v6_1_test,orig_train,train,0,1,7
0.31345275,63.52858745,136.87948696,2.39219283,2.34933119,0.61125135,1.6315968,2.26162887,2.41505027,2.43186164,2.44525599,2.45844245,2.47117543,v6_1_train,orig_train,train,0,3,15
0.31595522,299.51638794,191.57409668,2.32915425,2.38075113,0.18626761,0.24295592,0.29702711,0.34304905,0.38432813,0.42209625,0.45673943,0.4889555,v6_1_train,,,0,1,5
0.98729037,120.76683494,351.10797779,2.51497906,2.67382756,0.15016484,0.22082019,0.29206324,0.35974884,0.42201781,0.47906208,0.53163362,0.58081079,v6_1_train,,,0,1,7
0.69431716,135.03462219,201.41238403,2.39948153,2.55830431,0.22171474,0.37102699,0.50349116,0.61824465,0.71922517,0.80923986,0.88994908,0.96284437,v6_1_train,orig_train,train,0,2,10
0.9731046,262.70532227,110.80821991,2.26738715,2.72602224,0.11747718,0.19805551,0.26594973,0.33691478,0.40870833,0.47756457,0.54182243,0.60512781,v6_1_train,,,0,1,7
0.50601672,272.29289145,46.1105554,2.6,2.7,0.22900367,0.37808132,0.51285625,0.6321442,0.73952293,0.83695245,0.9260242,1.0076883,v6_1_train,,,0,2,10
0.90624132,159.17313542,208.68471428,2.2,2.5,0.13648415,0.21343231,0.2891376,0.35957575,0.42618322,0.4888854,0.5475092,0.6023798,v6_1_train,orig_train,train,0,1,7
0.38575012,273.64669057,260.96147904,2.6,2.8,0.19139981,0.24728727,0.30117512,0.34806705,0.3910284,0.42941785,0.46512556,0.498744,v6_1_train,orig_train,train,0,1,5
0.522410294317817,58.40387342518237,15.735883046562192,2.787479855793052,2.36549298480759,0.6346909999847412,1.6831579208374023,2.345327854156494,2.6694068908691406,2.855896472930908,2.989314556121826,3.100337028503418,3.196282863616944,,,,0,3,18
