n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.47425132,60.93328745,28.05758162,5.1,3.9,0.90738225,2.9261553,4.8224697,6.099531,6.6545496,6.841917,6.9305267,6.99216,19
0.44621723,183.1551712,265.14698358,5.1,3.9,0.46577287,1.0864723,1.584799,1.9274995,2.1580226,2.3289845,2.4657238,2.5794733,18
0.3140738362049994,3.730751986648381,0.0814980130600111,5.56422327229239,3.4537143916845308,1.378659725189209,4.773282051086426,8.684338569641113,12.107913970947266,14.17667007446289,14.206289291381836,14.21169090270996,14.220550537109377,38
0.9482522526424852,6.342236309939349,0.0092642227365992,5.950755086058717,3.007460848162764,1.013503074645996,2.879298686981201,4.241244792938232,5.043243885040283,5.608723163604736,6.083370685577393,6.481342792510986,6.798436641693115,8
0.9200334480987108,243.46718786415613,0.294259128144705,5.509511386621833,3.692591540984759,0.3086385726928711,0.4710693359375,0.6629557609558105,0.8362627029418945,1.0093464851379397,1.1711525917053225,1.324580192565918,1.469618797302246,32
0.56083566,16.10595631,224.54406053,6.0,3.5,0.82623911,2.41767597,3.79829788,4.59215546,4.89766407,5.01330757,5.05773067,5.06808186,45
0.5748959332256927,1.826879426351524,0.0655657210250973,5.928364482268361,3.495917135202771,1.3690943717956543,4.66148042678833,8.238689422607422,10.985845565795898,12.48676300048828,12.687936782836914,12.700538635253906,13.306568145751951,38
0.51932738,46.71828763,277.95617271,5.9,3.6,0.6877434,2.2187517,3.7347023,4.8257017,5.3346195,5.443863,5.4609613,5.4717636,45
0.9938412415908752,1.4707365230625822,4.52486047775481,5.25428939394573,3.6579580503962026,1.2655277252197266,3.991047382354736,6.334221363067627,7.821359157562256,8.667684555053711,9.271198272705078,9.881731033325195,10.371103286743164,24
0.81523054,25.32609648,233.85181828,5.7,3.2,0.6495793,1.9636931,3.1742907,3.9591017,4.353927,4.530902,4.6315594,4.704973,57
0.9425849029507672,6.706226881101461,1.760513250829962,5.670454746812088,3.1870897000680944,1.0149741172790527,2.9109902381896973,4.314063549041748,5.138591289520264,5.703413486480713,6.164352893829346,6.54957914352417,6.8528008460998535,9
0.6381866122233931,13.707151468301626,0.0075367818208694,5.719191120849263,3.851891668518791,1.1446022987365725,3.634018421173096,5.782115459442139,7.127631664276123,7.815351963043213,8.258783340454102,8.652328491210938,8.97587776184082,25
0.44382899,103.55227017,69.88894198,5.1,3.6,0.722708,2.2288888,3.596463,4.4522276,4.823827,4.969613,5.0573053,5.128851,43
0.7251924685119471,1.5749080606571644,62.532062956815125,5.344713548901348,3.9288307318484232,1.2149300575256348,4.062594413757324,6.934694290161133,9.105653762817385,10.262113571166992,10.627189636230469,10.727124214172363,10.881964683532717,4
0.73641062,183.84118462,20.31546216,5.1,3.2,0.38122797,0.7571075,1.0923553,1.3932633,1.659739,1.8960938,2.1050587,2.29219,46
0.5903519131180162,50.36365800201348,0.0039397023175743,5.176278457509585,3.892971518267057,0.8589344024658203,2.574480056762696,3.955338478088379,4.772819519042969,5.221416473388672,5.504393577575684,5.706156730651856,5.862199783325195,8
0.8281090297808237,12.693003670789764,0.0063447934914169,5.827060668185003,3.164068030555227,0.9639902114868164,2.765273094177246,4.096919059753418,4.8785247802734375,5.398980140686035,5.807086944580078,6.135845184326172,6.397453308105469,8
0.76537233,134.38434561,99.59280984,5.9,3.4,0.4267552,0.9435692,1.3911276,1.7760391,2.1028595,2.382042,2.6220207,2.8310204,11
0.9688122,260.53335956,319.30814043,5.4,3.0,0.2056539,0.26509213,0.37487102,0.4618404,0.55573153,0.6512139,0.7404449,0.8276012,13
0.59019313,157.70746623,388.59270985,5.2,3.7,0.37761664,0.7280853,0.987993,1.2039454,1.386522,1.5438106,1.680033,1.800379,59
0.80611978,235.20678456,72.97095423,5.4,3.9,0.3476522,0.5723603,0.81599355,1.0420415,1.2543442,1.452266,1.6367857,1.8090818,6
0.951261570198168,43.15331254623458,0.7568679045298468,5.414045613584931,3.333252653743372,0.596013069152832,1.4299302101135254,2.1018309593200684,2.582605361938477,2.938760757446289,3.2236690521240234,3.4616756439208984,3.66440486907959,14
0.68160865,147.46101475,358.13811387,6.0,3.2,0.33972788,0.6744189,0.95109606,1.1964788,1.4126396,1.6038399,1.7727857,1.9233489,48
0.44708767,154.8710828,393.35092633,5.4,3.7,0.43579984,1.009651,1.4660423,1.775037,1.9762948,2.1215074,2.2351153,2.3305848,18
0.37116095,109.3051883,325.73192948,5.2,3.4,0.5567789,1.5990114,2.5423403,3.1298995,3.3491406,3.3912497,3.417635,3.443448,0
0.4747785,61.35735278,42.58277388,5.1,3.0,0.83403945,2.6748257,4.4116583,5.5366087,5.982852,6.1093025,6.1639347,6.207389,19
0.33031655,271.89716234,258.87677025,5.2,3.4,0.40959692,0.91002417,1.2893562,1.5439425,1.721724,1.861032,1.9746742,2.0729713,18
0.65875516,46.71369585,277.54284913,5.7,3.1,0.58214045,1.7236676,2.7829714,3.4698153,3.8122706,3.9607139,4.04448,4.108828,57
0.54671244,3.88920077,71.19054221,5.19182578,3.39866447,1.21064806,3.78017712,6.29235268,8.15248871,8.98082733,9.15604115,9.28250408,9.4673233,4
0.7495476,287.11789935,7.06403163,5.69719709,3.43822397,0.28994989,0.45191813,0.62782478,0.78770733,0.94329929,1.08884859,1.22538376,1.35446405,32
0.38878374,11.17274523,78.94706261,5.74032857,3.25450746,1.14384699,3.52231073,5.79386854,7.37837553,8.00515175,8.17415237,8.35155487,8.52683258,4
0.71231748,291.99480732,67.11505082,5.5,3.8,0.33218598,0.53347707,0.7526529,0.9570005,1.1498082,1.3298986,1.4988863,1.6578219,6
0.84738425,129.63430034,384.00853831,5.1,3.7,0.33698297,0.5678885,0.77409005,0.96513486,1.1390927,1.2977712,1.4416974,1.573417,7
0.3724632052060372,24.097757694914065,0.0309461667757063,5.330859504995357,3.4018273862799995,1.182279109954834,3.7943034172058105,6.249577045440674,7.874757289886475,8.580801010131836,8.85491943359375,9.13241195678711,9.439558029174805,25
0.5320482818725306,27.33613935009261,0.2225376735936241,5.994053275230998,3.222333851430914,1.0239019393920898,3.0895957946777344,4.765603065490723,5.718563079833984,6.229145050048828,6.608802795410156,6.920320510864258,7.165492057800293,8
0.69439669,231.45107993,307.21773515,5.0,3.1,0.26652765,0.40809727,0.55478525,0.68898964,0.81843805,0.939662,1.0533953,1.1602755,34
