frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.025501357254421875,2.3,2.3255013572544216,2.3255013572544216,1.595453356870391
2,config_02.png,0.28243044132421485,2.3,2.582430441324215,2.582430441324215,1.1537267593432876
3,config_03.png,0.3659983099276266,2.3,2.6659983099276268,2.6659983099276268,1.1158459816144939
4,config_04.png,0.4366847221022832,2.3,2.736684722102283,2.736684722102283,1.1152265702233155
5,config_05.png,0.49425576375826186,2.3,2.7942557637582617,2.7942557637582617,1.1518712987082735
6,config_06.png,0.5385645481153674,2.3,2.838564548115367,2.838564548115367,1.2255371118153169
7,config_07.png,0.5826794686963135,2.3,2.8826794686963133,2.8826794686963133,1.2988806156351673
8,config_08.png,0.6178303072832458,2.3,2.917830307283246,2.917830307283246,1.2985731935280576
