n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.96611301844253,0.9460887656326162,27.20219252165464,5.204331032121685,4.222638689784556,1.2843232154846191,4.287679672241211,7.126626968383789,9.154582977294922,10.342947959899902,10.95321273803711,11.360757827758787,11.797454833984377,,,,17,3,19
0.93578619,3.56464696,0.16804355,5.46901608,4.61279535,1.24691534,4.00050974,6.4279027,8.04981232,8.94497871,9.48325157,9.93144226,10.32109833,v6_1_val,orig_train,train,17,3,18
0.68982413,161.46616032,383.65555875,5.8,4.8,0.39248705,0.73319006,1.0091114,1.2542953,1.4703174,1.663568,1.8361425,1.991879,v6_1_train,orig_train,train,17,1,7
0.8970625558021383,43.63100081640104,1.043255157357158,5.5281954194919525,4.054750194881018,0.6776351928710938,1.7627415657043457,2.6332788467407227,3.2239303588867188,3.637723922729492,3.953499794006348,4.20497989654541,4.41343879699707,,,,17,2,10
0.53089417,266.24550433,356.98978764,5.1,5.0,0.3637557,0.57593393,0.73692274,0.89339066,1.0336056,1.1622324,1.2805853,1.3897419,v6_1_test,orig_train,val,17,1,5
0.88750154,185.93200551,132.01583581,5.3,4.1,0.35804892,0.59396267,0.845726,1.07865,1.2961392,1.4983864,1.6864657,1.8612771,v6_1_train,orig_train,train,17,1,7
0.35089403,275.17482297,235.44925811,5.2,4.5,0.45585585,1.0116849,1.4408264,1.7364364,1.9460626,2.1077485,2.2412057,2.3557863,v6_1_train,orig_train,train,17,1,8
0.72833643,263.62341231,145.83238116,5.8,5.0,0.3728919,0.6079869,0.8571744,1.0909195,1.3054566,1.5064836,1.6944704,1.8701143,v6_1_train,orig_train,train,17,1,7
0.358793781697201,22.17239756853407,0.2965093711738782,6.0118319064561385,4.167636099184278,1.2479872703552246,4.232111930847168,7.237898826599121,9.465460777282717,10.61745262145996,10.99534034729004,11.169572830200195,11.449871063232422,,,,17,3,19
0.9983259,171.35195645,233.03448478,5.0,4.6,0.34157705,0.50539017,0.70785713,0.89576054,1.0754547,1.2421885,1.3998556,1.5485044,v6_1_train,orig_train,train,17,1,5
0.94022328,47.98875357,357.23313856,5.0,4.1,0.4701767,1.0575142,1.5377774,1.9070854,2.1883683,2.4081469,2.5841432,2.7284427,v6_1_train,orig_train,train,17,1,8
0.3922983,77.39559771,150.4066122,5.0,4.9,0.80578375,2.5811758,4.247304,5.3959827,5.904194,6.060066,6.118554,6.1526146,v6_1_train,orig_train,train,17,3,17
0.37159637,269.12280273,24.93797874,5.16920567,4.44116735,0.53562689,1.28354502,1.89425802,2.2975812,2.56134796,2.75735474,2.91553688,3.05212879,v6_1_train,orig_train,train,17,2,10
0.46719027,220.88464728,281.67461046,5.4,4.8,0.44181967,0.9441066,1.3331842,1.6299353,1.8643637,2.058209,2.2219658,2.3621745,v6_1_val,orig_train,train,17,1,6
0.49547562,251.8051794,168.27757052,5.9,4.5,0.438138,0.96056986,1.3879261,1.7354198,2.022935,2.264279,2.4703226,2.6489954,v6_1_train,orig_train,train,17,1,6
0.60489535,164.37910461,152.88139343,5.08427572,4.33763885,0.46726227,0.98020935,1.39237976,1.71839046,1.98062229,2.19645023,2.37791348,2.53479433,v6_1_train,orig_train,val,17,1,6
0.7326456,190.22769018,7.67547167,5.2,4.6,0.44609118,0.8980613,1.291985,1.6415377,1.9480767,2.2176785,2.4554176,2.6661844,v6_1_train,orig_train,train,17,1,6
0.46226766,185.11335162,77.14094835,5.6,5.0,0.5818949,1.6041617,2.5104775,3.1390247,3.52882,3.7910156,3.9843912,4.1396036,v6_1_train,orig_train,train,17,2,11
0.46399712,210.40288131,363.88531815,5.9,4.6,0.42129946,0.9109845,1.2895308,1.576982,1.8045063,1.991354,2.1487665,2.285799,v6_1_train,,,17,1,6
0.89995546,213.94137082,37.51592495,5.1,4.9,0.37749004,0.6081972,0.87136316,1.1142306,1.342309,1.5541191,1.7525535,1.9381938,v6_1_train,orig_train,train,17,1,7
0.85322862,30.64085594,389.44678848,5.69357796,4.4128184,0.55627632,1.36602545,2.03953362,2.47158861,2.71544027,2.85844564,2.95153284,3.02092695,v6_1_train,orig_train,train,17,2,14
0.6459413,58.56021456,254.17814001,5.9762048,4.23822849,0.6086154,1.59137869,2.41753483,2.92454433,3.20086575,3.37216282,3.49943352,3.60211849,v6_1_train,orig_train,val,17,2,14
0.5068294046180721,268.68000871181965,264.4550281357121,5.56511593,4.10772991,0.3628425598144531,0.5782570838928223,0.7381787300109863,0.8875365257263184,1.021170139312744,1.1425867080688477,1.2528748512268066,1.3538484573364258,,infill:state_gid_17,train,17,0,4
0.45227129,140.86536862,252.55169647,5.18691676,4.94630404,0.55655527,1.43164015,2.17970848,2.66469431,2.93630314,3.100214,3.22069359,3.32348919,v6_1_train,orig_train,train,17,2,14
0.54466781,113.66845468,283.23022425,5.0,4.1,0.5138116,1.27422,1.9068055,2.3256817,2.5837388,2.7564573,2.88863,2.9984026,v6_1_train,orig_train,train,17,2,10
0.3415037052842687,2.6929934974026746,2.1213883270071148,5.010431702821212,4.3581642266653935,1.4081292152404783,5.047817230224609,9.34889793395996,13.173720359802246,15.381512641906738,15.397372245788574,15.402325630187988,15.880532264709473,,,,17,4,21
0.30034509,291.93277394,65.22829793,5.86443447,4.62466666,0.55690908,1.40502167,2.11849213,2.56596375,2.81518555,2.97640419,3.1044445,3.21634197,v6_1_train,orig_train,val,17,2,14
0.34601765,51.46191126,165.61963735,5.5,4.0,0.8956294,2.9969616,5.124376,6.801397,7.6634297,7.862618,7.8733144,7.8767285,v6_1_train,orig_train,train,17,3,17
0.90771362,123.35918855,351.47357113,5.3,4.6,0.37582922,0.6424804,0.8878474,1.1171546,1.3243713,1.5134463,1.6855016,1.8424611,v6_1_train,orig_train,train,17,1,7
0.73708962,226.01531383,394.16060537,5.0959898,4.50947555,0.31911516,0.42375469,0.53596687,0.64785433,0.75651264,0.85302401,0.94507313,1.032516,v6_1_train,orig_train,train,17,0,1
0.4454347181812019,165.81481350642326,0.0155698978078174,5.242878708280262,4.474173026534236,0.6488852500915527,1.7968521118164062,2.771263599395752,3.3803982734680176,3.731113910675049,3.964635372161865,4.141459941864014,4.285714626312256,,,,17,2,11
0.89149525,158.34027951,218.52970234,5.2,4.5,0.37329912,0.62781096,0.8824396,1.1205888,1.3394651,1.5414162,1.7275524,1.8990064,v6_1_train,orig_train,train,17,1,7
0.67401182,287.5553536,208.89148723,5.1,4.8,0.3478546,0.5184846,0.6994529,0.87429047,1.037014,1.187727,1.3300204,1.4639192,v6_1_train,orig_train,train,17,1,5
0.66223848,269.39041226,38.26259241,5.0,4.2,0.3800025,0.6653824,0.9314761,1.177629,1.4024682,1.6081557,1.7962284,1.9678779,v6_1_val,orig_train,train,17,1,7
0.81194252,67.12857196,111.35468028,5.6,4.6,0.59495544,1.5914764,2.4444966,3.0567331,3.494102,3.8220468,4.0672956,4.2609572,v6_1_train,orig_train,train,17,2,10
0.37833755,152.585783,46.92056281,5.60558979,4.70855763,0.71563482,2.14013624,3.40405941,4.20588207,4.59245014,4.78085327,4.90243053,4.99742031,v6_1_train,orig_val,val,17,2,12
0.44800767,19.48125839,140.16433716,5.25526619,4.83339882,1.03907681,3.45752573,5.84314108,7.70073462,8.67540359,8.98973846,9.08154488,9.12805176,v6_1_test,orig_val,train,17,3,15
0.7776947166189163,8.318433591534186,12.678063870647415,5.249793349172601,4.080040424636314,1.134772777557373,3.616956233978272,5.754354000091553,7.117613315582275,7.827246189117432,8.28044319152832,8.649646759033203,8.937475204467773,,,,17,3,18
0.69683442,228.08543477,338.74721029,5.75999093,4.06401266,0.31773186,0.44047165,0.56000996,0.67315054,0.78426266,0.88405466,0.9776845,1.06586552,v6_1_test,orig_train,train,17,0,0
0.43128799,255.19296237,141.61393574,5.6,4.2,0.46580744,1.0894642,1.6058564,1.9895859,2.273281,2.4966455,2.6795554,2.8328385,v6_1_train,orig_train,train,17,1,8
0.74756004,23.50042525,297.35559028,5.5,4.0,0.68817234,2.1237607,3.4634686,4.35778,4.7796674,4.9266276,4.9814925,5.0092206,v6_1_train,orig_train,train,17,2,12
