n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.6408,12.669,10.796,2.5,2.7,1.0014982,2.8986115,4.307081,4.9935784,5.28759,5.4394264,5.5593357,5.6268063
