frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.6990894638614693,2.9,3.599089463861469,3.599089463861469,2.5165090424765726
2,config_02.png,1.2212853802486183,2.9,4.121285380248619,4.121285380248619,2.2982915148895
3,config_03.png,1.6048773408752701,2.9,4.50487734087527,4.50487734087527,2.224228762581598
4,config_04.png,1.7886729790597424,2.9,4.688672979059742,4.688672979059742,1.9294817047478097
5,config_05.png,1.8891897982307684,2.9,4.789189798230768,4.789189798230768,1.8548198941567395
6,config_06.png,1.9829086518155008,2.9,4.882908651815501,4.882908651815501,2.076516679893442
7,config_07.png,2.0619547192454104,2.9,4.96195471924541,4.96195471924541,1.965605559949063
8,config_08.png,2.1338107476760895,2.9,5.03381074767609,5.03381074767609,1.9653639531941158
