n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.7510707240788576,0.9444173961778894,9.810687655674151,3.94258118,2.44556522,1.2286875247955322,3.88066840171814,6.475028038024902,8.206441879272461,8.98855972290039,9.25574779510498,9.480398178100586,9.756628036499023,58
0.3529452081696725,7.103454065302971,34.26712091915342,3.92037582,2.89714956,1.1852824687957764,3.806620836257935,6.55008602142334,8.61385440826416,9.562124252319336,9.655348777770996,9.657354354858398,9.674903869628906,59
0.33683342,67.56620026,120.85015106,3.34985757,2.43904018,0.65387225,1.76959538,2.52810454,2.81150126,2.8950479,2.92983413,2.95853734,2.98540425,21
0.47992224,210.5433197,180.86486816,3.43558264,2.59660196,0.25893974,0.41929817,0.54416609,0.6514883,0.7447567,0.82804918,0.90227938,0.96922255,23
0.56435376,61.809145,83.31268585,3.87943676,2.38601436,0.54854918,1.3656621,1.91500711,2.20172119,2.37543488,2.50434256,2.60965824,2.69656324,28
0.7973797,146.12101993,109.21258375,3.30236627,2.20920284,0.20762563,0.35680366,0.49808383,0.62564254,0.740731,0.84685206,0.94359612,1.03179717,66
0.69239533,255.99900847,291.2091354,3.6,2.7,0.18913317,0.26249766,0.35316944,0.43457556,0.5087483,0.5797322,0.6471174,0.7108972,33
0.8541386061403302,41.25907361536468,0.0119388502338784,3.627002536367084,2.402866130722612,0.523810625076294,1.2502906322479248,1.785597562789917,2.145134687423706,2.4092538356781006,2.6194207668304443,2.793903589248657,2.9440505504608154,71
0.8864997135088499,47.2193245354479,389.3023580651865,3.19288587,2.15804293,0.2119476795196533,0.3112752437591553,0.3800930976867676,0.4352889060974121,0.4807398319244385,0.518909215927124,0.5505750179290771,0.5778110027313232,15
0.93786373,103.44756226,244.41787374,3.94705894,2.34654232,0.20088768,0.32560968,0.44536161,0.54915333,0.64307833,0.72812128,0.80531502,0.87614441,66
0.3719628341123853,164.37499027441618,303.0545676845259,3.12184743,2.41710164,0.2580609321594238,0.3895790576934814,0.4591109752655029,0.518019437789917,0.5676989555358887,0.6121425628662109,0.651494026184082,0.6859354972839355,25
0.4384800962828032,4.361734084809974,0.0365290339819928,3.3333506504244044,2.0265587812591845,1.1512482166290283,3.5993077754974365,5.995058059692383,7.6186323165893555,8.324084281921387,8.468209266662598,8.564332962036133,8.705242156982422,56
0.3860085763300581,210.33226380084844,388.8111614869809,3.36864471,2.17799401,0.1455986499786377,0.1618497371673584,0.179258108139038,0.1888430118560791,0.2036933898925781,0.2075076103210449,0.213505744934082,0.2223274707794189,0
0.70539579,266.11133256,334.71723492,3.6,2.5,0.16022801,0.2142818,0.28248358,0.3493042,0.40701604,0.46397686,0.51747274,0.56926775,78
0.49595165,1.41775048,6.89974785,3.03574848,2.10871887,1.24154592,3.80108619,6.40704823,8.18183994,9.08900166,9.61307812,10.20874977,10.75277805,11
0.81868806,43.45318049,2.21597769,3.5,2.0,0.53633,1.3787682,1.9591234,2.3236704,2.5817013,2.7826042,2.9480295,3.0900288,72
0.90760786,119.1801469,69.22505024,3.5,2.5,0.2895007,0.5426729,0.7800083,0.99357176,1.1852381,1.3580346,1.5129275,1.6527758,37
0.80327636,114.65660095,17.32681465,3.68643212,2.72325182,0.3471756,0.69515228,0.98978519,1.24157143,1.45572329,1.63993168,1.79883337,1.9378643,36
0.38875468,90.30263,13.54331137,3.4,2.5,0.7372384,2.1781793,3.2662253,3.7602181,3.9249606,4.0060434,4.069378,4.1276655,1
0.3516857624473177,223.0493050847152,278.7076363902564,3.82471037,2.06613231,0.1794300079345703,0.2179241180419922,0.2579445838928222,0.2909259796142578,0.3164825439453125,0.3399934768676758,0.3624758720397949,0.3836054801940918,77
0.45951143,133.77411287,83.33994869,3.8,2.1,0.45296478,1.1745734,1.7019007,1.989918,2.1641672,2.2970626,2.4050953,2.4947603,12
0.61455933,198.45979755,55.65645993,3.0,2.5,0.25397301,0.44642138,0.61625099,0.76659656,0.90009999,1.02000308,1.1276598,1.22486115,6
0.96221828,223.30819702,255.08023071,3.46437621,2.49571657,0.15928984,0.1877377,0.24289203,0.31030297,0.3653152,0.41846204,0.46940351,0.51769781,76
0.50354268,143.85640245,148.42906769,3.6,2.7,0.42250943,0.9511094,1.336036,1.5881636,1.7681248,1.9067495,2.0217745,2.1192892,55
0.4131772708708371,0.9867062646108086,0.0399182945643564,3.0071838552753976,2.6995861086768227,1.3058102130889893,4.376631736755371,7.982158660888672,11.246696472167969,13.216888427734377,13.248310089111328,13.254280090332031,13.259336471557615,17
0.5871529,121.15284729,98.48247528,3.31975079,2.18844295,0.31779981,0.62068391,0.8464005,1.02220035,1.1638267,1.27991414,1.37881827,1.4648726,40
0.5178029,256.51266136,312.2637364,3.4,2.3,0.17865443,0.24775338,0.31926012,0.38637447,0.44686675,0.50300336,0.55534315,0.6043823,33
0.72698822,247.33805878,352.22126228,3.0,2.3,0.11878753,0.16515136,0.20351887,0.24812436,0.2909701,0.32937527,0.3657093,0.40055752,78
0.88423767,131.29232389,190.1481938,3.3,2.0,0.1930623,0.3370564,0.47743964,0.6079836,0.72822475,0.83938336,0.9418378,1.0370553,66
0.78274312,270.36139007,386.59085182,3.9,2.8,0.16949368,0.21114111,0.28023076,0.3457594,0.3967471,0.4510908,0.5047016,0.5555222,78
0.5517427349092848,1.1661750396508084,1.2726393200080368,3.1576430681440435,2.1045521979800115,1.200326681137085,3.844058752059937,6.63845157623291,8.76688289642334,9.882699966430664,9.990653038024902,9.996265411376951,10.001094818115234,18
0.94438019,191.44034105,156.95411933,3.0,2.2,0.14811563,0.24818754,0.34196472,0.4368074,0.52672505,0.6112616,0.691772,0.76822186,32
0.40584567,282.93358299,205.26168749,3.2,2.4,0.23252726,0.35830045,0.4615922,0.553324,0.6347151,0.7081156,0.7748444,0.83642626,23
0.7346831499753412,191.13554570606888,0.1821399975726817,3.1100719904347054,2.6958530224392234,0.2638299465179443,0.4737534523010254,0.6708221435546875,0.8487646579742432,1.0092778205871582,1.1554160118103027,1.2886419296264648,1.4094552993774414,4
0.96169341,18.27737427,154.68051147,3.09839916,2.07175612,0.44574165,1.01865864,1.40972853,1.64408302,1.79182768,1.89848185,1.98457909,2.05363274,13
0.3773849480430928,134.3999135404783,0.5433872207269103,3.012008772867674,2.4434053264941507,0.5410969257354736,1.3860690593719482,1.9316771030426023,2.191834211349488,2.346226930618286,2.464675188064575,2.567265748977661,2.6522867679595947,26
0.39818236,277.64294434,220.18495178,3.82816267,2.01643085,0.1456337,0.17656851,0.2139802,0.2465744,0.27464628,0.29932404,0.32360744,0.34607983,61
0.7354372675011491,49.7190399804077,0.0127948062189288,3.791924929975343,2.3897839521518467,0.5562703609466553,1.3697378635406494,1.948233842849732,2.3113796710968018,2.5684425830841064,2.7691752910614014,2.935556650161743,3.0786406993865967,71
0.8550496738624667,5.054934653291248,0.1812777090650777,3.1714296746948216,2.573127311544533,1.0393354892730713,2.9730145931243896,4.368281364440918,5.108636856079102,5.560375213623047,5.918102264404297,6.194461822509766,6.404474258422852,42
0.73969547,29.67684347,194.42036706,3.7,2.9,0.62407136,1.7270255,2.564114,2.9887562,3.1787615,3.282209,3.3588643,3.423592,28
0.744048055384004,15.813495299415624,280.8988042681152,3.19653212,2.7582246,0.5529744625091553,1.4581971168518066,2.07978630065918,2.310166358947754,2.3567118644714355,2.3650922775268555,2.372706413269043,2.379722595214844,22
0.437384591739885,2.443819929672895,0.1047926289929771,3.605564577153623,2.1715776542906635,1.2119886875152588,3.885141134262085,6.728766441345215,8.958525657653809,9.994861602783203,10.0214204788208,10.029574394226074,10.043252944946287,17
0.94780587,76.90495767,238.15286734,3.9,2.1,0.2614925,0.5061853,0.7277491,0.92611074,1.1018138,1.2571354,1.3938413,1.5159867,7
0.3,160.13481052340248,240.93176599026745,3.89826883,2.34638146,0.3284895420074463,0.6170389652252197,0.7584044933319092,0.8345606327056885,0.8932702541351318,0.9408080577850342,0.9811069965362548,1.0160653591156006,16
0.3432783616275038,9.413625016299068,18.76466065265744,3.1,2.8,1.1763529777526855,3.774549961090088,6.464212894439697,8.396514892578125,9.218568801879885,9.292850494384766,9.297849655151367,9.309335708618164,58
0.89703297,129.57781098,180.79463879,3.7,2.2,0.22544074,0.4004631,0.57193136,0.7304406,0.87620974,1.0103779,1.1337571,1.2466667,7
0.47095513,116.63924408,188.19050598,3.98425341,2.42834067,0.36474848,0.73587275,0.97414637,1.12349701,1.23103619,1.31957674,1.39149427,1.45159864,40
0.688021,77.13029873,40.32308524,3.9,2.4,0.51219773,1.3135197,1.9067533,2.280351,2.5372736,2.7354276,2.897968,3.0360897,74
0.4668298,274.29952193,58.11121742,3.9,2.6,0.31980658,0.61050725,0.84430337,1.0449615,1.2169831,1.3670418,1.4983199,1.615207,37
0.39048642,143.64093896,293.99745155,3.09362561,2.45824227,0.29133129,0.49148846,0.59592414,0.67409658,0.73699355,0.79015493,0.83557367,0.87525296,25
0.605024,159.20920084,367.04078353,3.3,2.5,0.226089,0.3386209,0.4359026,0.52114964,0.5964861,0.66499424,0.72634935,0.78245807,33
0.3,266.98842505644785,314.0626189846836,3.46681499,2.00494385,0.1407282352447509,0.1559398174285888,0.1721963882446289,0.1804060935974121,0.19537353515625,0.2009446620941162,0.2081527709960937,0.2169461250305175,0
0.79223949,244.40203146,28.549142,3.1,2.9,0.21646452,0.35596776,0.5007019,0.6376579,0.7642851,0.88346815,0.99588966,1.1013751,65
