n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.794,7.8263,20.449,2.5,2.7,0.9689944,2.7609305,4.0345197,4.6578174,4.9604893,5.1368794,5.2685366,5.354173
