frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.17042045495838862,3.3000000000000003,3.4704204549583886,3.4704204549583886,2.928062679846577
2,config_02.png,0.6440783281258342,3.3000000000000003,3.9440783281258343,3.9440783281258343,1.4547907080468492
3,config_03.png,1.3886709365540164,3.3000000000000003,4.688670936554017,4.688670936554017,1.5959536036204758
4,config_04.png,2.1451887035223773,3.3000000000000003,5.445188703522377,5.445188703522377,1.4927241609127118
5,config_05.png,2.7436840914267915,3.3000000000000003,6.043684091426791,6.043684091426791,1.563726819990563
6,config_06.png,3.170192643967122,3.3000000000000003,6.470192643967122,6.470192643967122,1.6340929840752887
7,config_07.png,3.461250862678532,3.3000000000000003,6.761250862678532,6.761250862678532,1.7728546071679119
8,config_08.png,3.679319623926082,3.3000000000000003,6.979319623926082,6.979319623926082,1.7043119160785047
