n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,gid,basin_k,sub_id
0.3871301,109.22037799,4.4352868,5.0,2.7,0.7485266,2.3850377,3.8787115,4.7874737,5.1184063,5.221843,5.283579,5.3376207,15,0,4
0.95991977,86.58471492,157.42403377,5.8,2.4,0.31577587,0.6646738,0.9909773,1.2900362,1.5575011,1.7958744,2.0069644,2.1940324,15,5,30
0.73459721,205.19753485,114.85314841,5.2,2.5,0.26696444,0.48869228,0.7048552,0.90683913,1.0944815,1.2687764,1.4288793,1.5765634,15,5,31
0.54863218,241.90243869,24.79551189,5.1,2.6,0.34287143,0.7219908,1.0455613,1.3266537,1.5686553,1.7782443,1.9609153,2.1215332,15,5,32
0.30511045,235.47780482,168.68365452,5.20016388,2.48232148,0.30772829,0.53872204,0.66540861,0.75882864,0.83536768,0.8998642,0.95629215,1.00542974,15,1,11
0.943561,233.523965,6.839773,6.0,2.5,0.1982913,0.31488895,0.45671034,0.5833993,0.70435572,0.82129097,0.93200397,1.03768826,15,5,35
0.70875062,6.06822339,23.89065637,5.0354451,2.2895596,1.04505014,2.91829014,4.25405169,4.96250105,5.4008441,5.7948308,6.13545752,6.39544153,15,6,38
0.89495432,167.22120565,363.82916286,5.5,2.5,0.17014933,0.2025919,0.27270031,0.32984304,0.36608648,0.41128159,0.44784021,0.48630428,15,4,24
0.95561524,259.04135214,86.87931702,5.4,2.6,0.2015307,0.30987263,0.4491012,0.57870865,0.70424056,0.83025646,0.95214486,1.0695014,15,5,32
0.9325476,139.49022456,366.88166999,5.20599622,2.9996974,0.21817589,0.30280685,0.40197802,0.48130703,0.55867624,0.6300621,0.69532347,0.75535774,15,1,8
0.58534825,107.75247696,48.33079646,5.8,2.1,0.46035838,1.2821581,2.0260227,2.5206563,2.8404233,3.0693438,3.2503917,3.4011977,15,2,14
0.99887042,202.81891678,141.84285877,5.9,2.4,0.19355083,0.31505823,0.46322775,0.60176134,0.73685575,0.87062573,1.0002077,1.125246,15,5,37
0.50922909,148.94982946,275.92633757,5.2,2.1,0.3042376,0.69954467,1.0273561,1.2801888,1.4774892,1.6364541,1.7675507,1.8798342,15,2,12
0.96074915,162.07711414,213.13521725,5.53553906,2.02866169,0.13585186,0.19675112,0.2677083,0.33215332,0.39299107,0.45008755,0.50191116,0.5526886,15,1,8
0.63722199,102.44364777,226.66643198,5.7,2.2,0.36284685,0.9036937,1.3835664,1.7445776,2.0126643,2.220757,2.3882241,2.5279155,15,2,12
0.68429355,254.55879959,287.63799735,5.28315031,2.96753417,0.20676184,0.26965427,0.36103344,0.42642307,0.49351645,0.55714226,0.61589861,0.67065668,15,1,9
0.9927113,76.78501751,288.0132961,5.3,2.9,0.33833647,0.6730647,0.9735534,1.2439775,1.4838657,1.6959891,1.8829684,2.048377,15,5,30
0.91529835,74.47144701,320.08791847,5.2,2.3,0.28360248,0.5838866,0.84907746,1.0860403,1.2948146,1.4780531,1.638444,1.7791393,15,5,30
0.58434628,116.64225358,31.27279561,5.2,2.6,0.5194819,1.410116,2.160961,2.641678,2.951515,3.179536,3.3618124,3.5145905,15,2,14
0.98649311,48.14022827,256.16241455,5.93448544,2.96255136,0.37654018,0.75356913,1.05224705,1.29011917,1.48013878,1.63541269,1.76412439,1.87231112,15,2,18
0.94840782,232.55635951,294.55146436,5.6,2.3,0.16243315,0.2295475,0.32460046,0.41642952,0.5036607,0.5915327,0.6774881,0.7613065,15,5,37
0.65856108,131.98468385,235.65745744,5.7,2.2,0.29900956,0.6618309,0.9788251,1.2525599,1.4854047,1.6843667,1.8545136,2.0020885,15,5,30
0.75110232,104.90109628,231.73015998,5.3,2.2,0.30585504,0.6695981,0.9860532,1.2602775,1.4931295,1.6921675,1.8624454,2.010394,15,2,12
0.61643314,155.0993253,15.77068297,5.4,2.2,0.37476254,0.89814687,1.3545475,1.7184811,2.0084348,2.246297,2.44549,2.6160994,15,2,14
0.85383704,282.62283031,142.92588842,5.1,2.2,0.1573484,0.24964023,0.35030532,0.4557047,0.5539305,0.6508844,0.7455044,0.8378055,15,5,36
0.75798835,236.64327721,93.85093478,5.2212245,2.41580207,0.18182802,0.29284239,0.40720367,0.51092196,0.60471249,0.6955595,0.78100681,0.86162615,15,5,32
0.3886746,142.51251151,182.88856915,5.4,2.3,0.46668053,1.3680015,2.1920478,2.6896446,2.916386,3.024912,3.1047094,3.173159,15,0,0
0.95145271,21.68700919,60.03788727,5.6,2.4,0.6461084,1.8904808,2.952988,3.613569,4.0115185,4.2712765,4.459197,4.605335,15,2,16
0.49251037,205.63169162,367.40648635,5.0,2.1,0.2137754,0.38221407,0.5130849,0.63230205,0.7414098,0.84181595,0.9337013,1.0176158,15,5,34
0.99565315,11.7265205,59.51803503,5.92550956,2.0,0.59490871,1.45574379,2.04371119,2.42185736,2.69476843,2.90870142,3.08091974,3.22873831,15,2,16
0.84098917,21.73871045,151.3352487,5.3,2.5,0.65764236,1.9981794,3.1773334,3.881526,4.221079,4.393183,4.504285,4.591649,15,0,4
0.95603979,90.66284503,264.68945638,5.8,2.8,0.3216331,0.6411543,0.9364233,1.2065642,1.4508576,1.6700983,1.8661695,2.0415812,15,5,30
0.75717784,44.73144051,132.12962435,5.8,2.8,0.60623074,1.7749677,2.8291101,3.5010042,3.8800936,4.1084256,4.267721,4.394256,15,2,18
0.47709191,109.8730075,279.55773835,5.6,2.1,0.38318086,1.054712,1.670538,2.07531,2.305063,2.4447377,2.5487611,2.6332605,15,2,12
0.49408921,136.78097586,177.40133481,5.0,2.0,0.36945128,0.94929004,1.4408798,1.7713337,1.9885554,2.1505141,2.280429,2.3877273,15,2,12
0.75980012,103.52157981,139.45707385,5.07727334,2.39013883,0.29354525,0.56494331,0.78179884,0.96563673,1.12219334,1.25607824,1.37266493,1.47498465,15,2,14
0.36212969,106.86900363,242.65072148,5.45984727,2.36749857,0.38106108,0.82119179,1.07371092,1.17361641,1.2353344,1.2849555,1.32655048,1.36221313,15,3,22
0.50328323,160.15811958,395.25965149,5.82985983,2.87656361,0.26856995,0.3878541,0.46500349,0.53014517,0.58514309,0.62966394,0.67113829,0.70827484,15,1,10
0.38035386,97.18770149,162.72886537,5.8,2.6,0.6319394,2.0503538,3.4512675,4.4110975,4.803299,4.864197,4.8893633,4.914589,15,0,2
0.55145931,56.24563775,370.94272287,6.0,2.7,0.49939728,1.4932244,2.4538019,3.0981376,3.3996437,3.4861047,3.518027,3.5458076,15,0,1
0.82379454,33.07785416,109.68578339,5.13402748,2.83235383,0.58857059,1.46412849,2.11880112,2.51745939,2.78227758,2.9786191,3.13747168,3.27235365,15,2,18
0.80082303,157.65796614,123.24533,5.87142973,2.2823079,0.20777798,0.3581233,0.49898767,0.62332916,0.73814249,0.84431744,0.9423871,1.03304005,15,5,30
0.90001844,138.5140322,215.29119559,6.0,2.7,0.28056645,0.51753926,0.75454044,0.9766009,1.1852822,1.3794987,1.5590255,1.7247884,15,5,37
0.45329934,232.7318573,136.57264709,5.28051758,2.35017252,0.23812008,0.39001179,0.50778913,0.60706043,0.69454718,0.773314,0.84512997,0.90970707,15,1,7
0.85134133,69.57545701,233.37693699,6.0,2.6,0.39184618,0.93405867,1.4160764,1.808842,2.1237257,2.3801916,2.5934565,2.77333,15,2,18
0.69502663,191.43500266,133.37992292,5.0,2.2,0.24817419,0.47325325,0.6838083,0.8794553,1.0600631,1.2257409,1.3766325,1.51456,15,5,30
0.41647664,195.50282057,157.13453731,5.9,2.6,0.42190552,1.1190217,1.7572706,2.198477,2.4788487,2.6709163,2.8199136,2.942168,15,2,17
0.98399025,195.19527876,15.6108093,5.9,2.4,0.22143221,0.3817041,0.5666244,0.7421026,0.9118643,1.0776708,1.2366257,1.388608,15,5,35
0.75756353,228.46461594,347.48187785,5.6,2.3,0.16887951,0.26133108,0.3659265,0.46295166,0.5568185,0.6484337,0.73654103,0.8217776,15,5,34
0.72796249,3.68065453,29.95583344,5.04523754,2.88367677,1.20212173,3.56624174,5.58661318,6.78087091,7.32360125,7.72744894,8.15251732,8.5018177,15,6,40
0.55968835,102.6081544,147.69218808,5.00029829,2.04334142,0.30479288,0.58715057,0.78400421,0.92998457,1.04323483,1.13665915,1.21321583,1.28073692,15,2,14
0.5237729,116.27722931,274.14996338,5.06002426,2.28577852,0.26655102,0.44902611,0.56002522,0.64428282,0.71516371,0.77461004,0.82660913,0.87110758,15,1,10
0.34327608,289.48588217,16.56782018,5.2,2.2,0.37515306,0.9508138,1.4394279,1.7707813,1.9962354,2.1669297,2.306541,2.424951,15,2,13
0.83421908,16.90576117,98.81830956,5.2,2.5,0.75895715,2.3623838,3.791514,4.6446447,5.021431,5.189314,5.2844195,5.358709,15,0,4
0.65942212,152.79302135,340.4161957,5.5,2.5,0.27595472,0.5356128,0.75390077,0.95103383,1.1277411,1.2860065,1.4272425,1.5540957,15,5,34
0.42366588,109.89794492,50.61001058,5.3,2.5,0.6477039,2.0325646,3.3034697,4.0692654,4.370137,4.4831405,4.5612245,4.627587,15,0,2
0.68162537,120.66580685,136.1565378,5.4,2.3,0.3572967,0.836334,1.2525716,1.5910952,1.8649752,2.090965,2.2805498,2.442692,15,2,14
0.51093502,159.48221383,36.84825073,5.9,2.5,0.47168994,1.2803938,2.0141463,2.5155878,2.8415403,3.076785,3.2636328,3.419917,15,2,14
0.38214299,84.88945857,266.78676226,5.7,2.2,0.5171733,1.6590548,2.7756853,3.498271,3.7544203,3.7692947,3.780445,3.7920904,15,0,0
0.73350551,129.75600611,113.1077631,6.0,2.4,0.3432982,0.7726786,1.1587093,1.4959958,1.7844546,2.0316036,2.244344,2.429362,15,5,30
0.63363622,126.28071082,141.60568702,5.7,2.2,0.35925007,0.87051344,1.3231897,1.6806278,1.959755,2.185687,2.3721366,2.53049,15,2,14
0.58916084,293.80183052,101.01499971,6.0,2.8,0.2808571,0.5110502,0.72858095,0.93292856,1.1234865,1.3011885,1.4654808,1.6178918,15,5,32
0.87906883,167.81881951,274.92517809,5.5,2.3,0.19729114,0.33541846,0.48232245,0.62128043,0.754997,0.88348675,1.0058641,1.1219003,15,5,37
0.76822693,163.55116418,97.33665496,5.1,2.8,0.32993507,0.6447325,0.9331708,1.1952622,1.4305401,1.6416225,1.8308406,2.0006332,15,5,31
0.84834783,146.60742939,156.50942825,5.4,2.1,0.22613978,0.4308107,0.63378525,0.82745075,1.0106299,1.1826606,1.3421192,1.4898608,15,5,37
0.95033065,273.28479505,216.50848613,5.0,2.5,0.17143321,0.24819946,0.3454764,0.44308734,0.5322921,0.624033,0.7132764,0.7992828,15,5,36
0.89780814,8.28277598,18.26768735,5.6,2.2,0.9136853,2.8776302,4.7883873,6.065579,6.6178966,6.845176,6.9737706,7.066913,15,0,4
0.32100294,227.23178971,202.81800875,5.3,2.3,0.37384415,0.97179675,1.4890242,1.8150136,2.005895,2.132261,2.2333415,2.3170187,15,2,17
0.83866623,63.70823526,293.51543807,5.4,2.7,0.39771628,0.9366288,1.3952549,1.7522585,2.029198,2.249668,2.4296057,2.579398,15,2,18
0.97722227,231.627807,290.08695413,5.9,2.0,0.14649415,0.19397831,0.27389693,0.3570602,0.43484497,0.5122893,0.5901909,0.66578865,15,5,37
0.43456783,75.88972892,224.71462365,5.1061595,2.23254609,0.40726089,0.88924074,1.16925192,1.27405882,1.32972479,1.37504721,1.41160345,1.44290876,15,3,22
0.73454353,139.0268829,13.92151808,5.9,2.9,0.42386532,0.9738364,1.4552608,1.8603816,2.1974788,2.481804,2.723981,2.9343877,15,5,33
0.85303204,272.20660675,60.42433491,5.2,2.6,0.2148776,0.3403375,0.49008656,0.63168573,0.76840067,0.90228724,1.0307894,1.1539214,15,5,32
0.31740256,269.69824942,57.89364116,5.60231164,2.97160958,0.41881514,0.86629486,1.17775679,1.37657118,1.52061605,1.63852262,1.73811865,1.8234911,15,2,17
0.31726165,99.30499921,142.15261326,5.9,2.8,0.71849585,2.390139,4.104265,5.3848248,5.959632,6.029299,6.036334,6.043227,15,0,2
0.34571323,1.77733862,32.37996674,5.31784534,2.32417393,1.23082304,3.75824022,6.41102648,8.31197739,9.18782043,9.53213882,9.74518776,9.82561111,15,7,48
0.86328804,230.35106288,237.23844705,5.1,2.6,0.20343876,0.3107717,0.439631,0.559191,0.6754112,0.78890586,0.89746,1.0011799,15,5,37
0.69912334,200.21807197,160.41845046,6.0,2.9,0.31287146,0.59998846,0.8642919,1.1100636,1.3349476,1.5403595,1.726933,1.8969092,15,5,31
0.40713308,59.01954866,195.40307033,5.1408647,2.42511563,0.54383183,1.37563324,1.91675997,2.10446835,2.16150856,2.19398355,2.22321987,2.2515173,15,0,6
0.38337767,232.1103065,91.92511391,6.0,2.5,0.42128205,1.1272748,1.780303,2.2303767,2.5130234,2.7084928,2.8583078,2.9836073,15,2,17
0.39105504,288.7193707,287.00716018,5.12683325,2.62787506,0.20488548,0.26040554,0.32248735,0.37073708,0.40352535,0.44186068,0.47090054,0.50161648,15,4,27
0.91269413,21.98411584,183.63675743,5.1,2.0,0.516032,1.4886081,2.30821,2.804072,3.0895562,3.2723193,3.406857,3.5132804,15,2,18
0.53711849,8.43126774,48.54159546,5.65504551,2.92525387,1.14298725,3.41163969,5.40125608,6.59883642,7.05725622,7.35429811,7.67864084,7.95634222,15,6,38
0.3775833,63.96804645,42.74030794,5.8,2.9,0.90769386,3.0058212,5.200873,6.9025216,7.729448,7.9148192,7.93531,7.9497466,15,0,2
0.68887503,240.56134916,11.44610966,5.6,2.9,0.32155585,0.60802054,0.88046885,1.1331725,1.3656526,1.5786195,1.7724543,1.9494495,15,5,35
0.51705688,16.37140083,29.57925224,6.00317621,2.00769186,0.90962553,2.482831,3.54132652,4.07595158,4.42362404,4.70643425,4.92994404,5.10898018,15,6,38
0.50871223,253.42133727,26.50520547,5.0,2.3,0.3108902,0.6607194,0.95732975,1.2141604,1.434392,1.6254628,1.7922642,1.9385808,15,5,32
0.65711876,181.13449316,119.94528394,5.26719184,2.91859049,0.30562878,0.54233122,0.74363899,0.92276382,1.08093071,1.22271204,1.34875774,1.46283436,15,5,30
0.3697383,245.64545809,300.09257562,5.99556578,2.30008371,0.17666912,0.21577072,0.26907206,0.29929447,0.31642437,0.34336662,0.36320496,0.38260174,15,4,27
0.57338732,199.49108887,239.1565094,5.69519424,2.87117529,0.26281977,0.41303635,0.53888273,0.64784098,0.74467516,0.83098888,0.90960979,0.98077822,15,1,10
0.53402914,1.5286881,2.94117962,5.8,2.6,1.3766239,4.559248,8.411121,12.382239,16.216085,19.835434,22.126493,23.505016,15,7,48
0.58091886,215.09561082,102.02787321,5.3,2.4,0.30420947,0.6324115,0.9161761,1.1693027,1.3911369,1.5863118,1.7581222,1.9104497,15,5,30
0.70048694,141.67402408,224.99127293,5.0,2.2,0.2719798,0.5496962,0.7916281,1.0094695,1.2026353,1.3736069,1.5247035,1.6588581,15,5,30
0.64399993,219.6429336,202.85288857,5.7,2.5,0.2610712,0.4844694,0.69116664,0.88399506,1.0630896,1.229049,1.3810656,1.5213137,15,5,30
0.30462289,295.53427124,319.55697632,5.39253712,2.63201594,0.21362257,0.25911951,0.31084919,0.34425306,0.36364174,0.39187527,0.40897083,0.42873955,15,4,25
0.3190046,211.95465676,368.13635392,5.3,2.2,0.29230237,0.666857,0.9495039,1.1392968,1.2713323,1.3746989,1.4601023,1.5333159,15,2,17
0.52454865,140.53327942,330.73745728,5.09832764,2.01851535,0.17123032,0.21452856,0.2617588,0.29337978,0.3221941,0.34780502,0.36945343,0.3893981,15,4,29
0.36619917,110.48784167,200.80737305,5.2188979,2.54510535,0.45218897,1.03740883,1.40621853,1.55263329,1.62389565,1.67986059,1.72745609,1.76953888,15,3,22
0.42766748,287.49626263,313.88703127,5.1,2.9,0.28731656,0.501039,0.6555023,0.7944038,0.92072344,1.0348113,1.1383371,1.232521,15,5,34
0.99324298,65.8106308,308.86883545,5.13306236,2.22514033,0.20451212,0.33002138,0.43687487,0.52315331,0.60100651,0.66956186,0.72892714,0.78186226,15,1,8
0.9969334,13.59353259,123.54445819,5.0,2.98,0.67415714,1.75155401,2.54472399,3.02022171,3.32890034,3.55462742,3.73069859,3.87190914,15,2,16
0.76851315,97.5453605,268.81360385,6.0,2.4,0.32487798,0.72989607,1.0890026,1.3983376,1.6608217,1.883662,2.0728633,2.2372139,15,5,30
0.37832939,47.61147696,69.32786116,5.4,2.0,0.8178179,2.7378712,4.736085,6.271896,6.9744296,7.04754,7.050937,7.0536885,15,0,6
0.30010372,13.24287701,14.71413231,5.83445978,2.08454943,1.12673044,3.30971813,5.2637167,6.34797287,6.70212841,6.94126415,7.21844101,7.59969044,15,6,42
0.50205547,19.45623779,17.16574669,5.1917057,2.04218602,0.91552019,2.4876709,3.53795242,4.08100986,4.43282795,4.71575451,4.93119431,5.10083199,15,6,38
0.35130047,2.82359896,169.72152211,6.0,2.0,0.7646513,2.11791992,3.0883522,3.44756508,3.55670071,3.58608055,3.58614445,3.58615494,15,0,3
0.7353056,100.39769439,255.75188662,5.5,2.7,0.37440705,0.8488195,1.2513747,1.5785692,1.8433335,2.0615814,2.2436693,2.3990963,15,2,12
0.91087595,27.11842395,180.78613862,6.0,2.5,0.5578003,1.6035776,2.549428,3.1711922,3.5491009,3.7926445,3.9660187,4.1005883,15,2,18
0.46925212,57.51886571,92.98350852,6.0,2.8,0.78698516,2.5907922,4.426852,5.755789,6.344804,6.474703,6.5067015,6.529668,15,0,6
0.94820696,63.38418424,159.43448947,5.0,2.3,0.3556857,0.7998328,1.1873796,1.5164683,1.7919481,2.0244796,2.221372,2.3915498,15,2,18
0.30786322,34.50179752,2.44757741,6.0,2.02,0.96901798,2.71344662,3.95937252,4.54105949,4.86497021,5.16850662,5.42283249,5.6138773,15,6,39
0.79847116,171.15670283,30.87901959,5.317697,2.2059754,0.21676493,0.39236069,0.5567255,0.70674229,0.84479427,0.97202873,1.08936787,1.19669962,15,5,31
0.56816053,236.15650979,394.21592585,5.01316994,2.300295,0.13747263,0.14179897,0.17449284,0.20095062,0.21269941,0.22593689,0.24410868,0.25338554,15,4,26
0.70209274,252.30814887,360.13935822,5.3,2.6,0.19741225,0.28802562,0.39520335,0.4885223,0.58254814,0.6728711,0.75926805,0.8419783,15,5,34
0.3891368,262.34602119,380.98732352,5.1,2.4,0.23992848,0.42432618,0.5469899,0.65670586,0.75569296,0.8459163,0.9277775,1.0029259,15,1,11
0.98369822,14.85524407,244.43325134,5.1,2.7,0.6003709,1.7470033,2.727103,3.3211915,3.6338065,3.8044226,3.9103563,3.9884126,15,0,1
0.9413417,212.70916091,166.13259964,5.16998372,2.37187222,0.17309427,0.23824692,0.33134937,0.41730976,0.49212551,0.56693554,0.63952398,0.70730066,15,5,37
0.64813254,117.31376076,191.66355669,5.10544904,2.47076938,0.29643059,0.55241108,0.74089861,0.89544439,1.02400255,1.13342476,1.22727489,1.30981255,15,2,12
0.87896296,267.70791963,185.7145021,5.5,2.2,0.15796256,0.24323797,0.3441503,0.44614816,0.54206395,0.63815117,0.7321212,0.8234563,15,5,36
0.50982104,184.83789804,400.0,5.51490498,2.0,0.12314367,0.13001394,0.15374756,0.17699242,0.18663931,0.19272041,0.20164061,0.20679235,15,4,26
0.6665234,194.0705152,73.77786117,5.0,2.9,0.35304546,0.7073114,1.0156758,1.2897549,1.5302052,1.7422323,1.9290905,2.094998,15,5,31
0.91474795,2.49924297,32.77151054,5.0,2.5,1.09232569,3.08306122,4.56209183,5.37617207,5.87103939,6.31729126,6.70724773,7.00056267,15,6,40
0.49189388,168.68266845,332.77748536,5.6,2.3,0.29002762,0.6394386,0.92100763,1.1491864,1.335659,1.4911389,1.6238723,1.7391765,15,2,12
0.30952937,159.07336707,279.70155741,5.2,2.9,0.50106883,1.4219403,2.246006,2.7408533,2.9231462,2.9745092,3.012823,3.0478773,15,0,0
0.81463649,249.21094007,214.84738319,6.0,2.3,0.17360687,0.27875686,0.40266514,0.5185654,0.6315069,0.74278593,0.85070705,0.9557481,15,5,36
0.79540802,147.11445043,346.85219238,5.7138468,2.61000591,0.19025612,0.26657152,0.35470915,0.42272711,0.4792757,0.53553581,0.58379173,0.62996531,15,1,8
0.73412642,126.66159061,93.77503082,5.3,2.8,0.39993787,0.89685035,1.3211908,1.6748838,1.9685469,2.2150035,2.425294,2.6073093,15,2,14
0.47487236,28.93838758,93.90932271,5.7,2.2,0.8537481,2.849762,4.9460983,6.600352,7.4074683,7.5356545,7.539047,7.540895,15,0,6
0.51174694,250.27473019,339.44658368,5.6,2.9,0.28015065,0.49544716,0.66634417,0.82336235,0.9668708,1.0982018,1.2183976,1.3285422,15,5,34
0.91452661,132.55255387,138.58596,5.0,2.4,0.26468563,0.49646306,0.72586656,0.94017076,1.1388111,1.3226593,1.4912653,1.6458929,15,5,37
0.82931603,281.54328534,223.56588105,5.8,2.4,0.17022991,0.2558143,0.36817074,0.46872854,0.5671692,0.66586924,0.76235867,0.8563125,15,5,36
0.88637348,241.97202923,135.77914747,5.9,2.9,0.24430418,0.3770523,0.5489371,0.70505476,0.85834146,1.0068185,1.1484847,1.2846828,15,5,37
0.47508864,131.42960314,7.54194702,5.43061611,2.50534938,0.49361372,1.16542006,1.65459776,1.95136309,2.15883875,2.31891298,2.4547472,2.57121611,15,2,13
0.89138205,175.68735857,190.49950768,5.8,2.2,0.19856071,0.3484211,0.5091653,0.6630528,0.8116267,0.955245,1.0921721,1.2232809,15,5,37
0.39680281,181.353123,333.9506625,5.4,2.2,0.30573082,0.71665454,1.0501885,1.2879634,1.4591086,1.5911589,1.6990898,1.7924962,15,2,12
0.65762985,133.21938648,212.77282258,6.0,2.1,0.29020953,0.6515012,0.97714233,1.2636347,1.509805,1.7211626,1.9027326,2.0606706,15,5,30
0.58182991,146.75287981,284.60576358,5.8,2.5,0.3321755,0.7509179,1.1060739,1.3960297,1.6320739,1.827887,1.992115,2.1327758,15,2,12
0.59924423,258.85183133,46.14772999,5.0,2.9,0.3267069,0.6191082,0.87916803,1.1158395,1.3288765,1.5203266,1.6926398,1.8484273,15,5,32
0.54244679,7.26561451,30.02489281,5.58885384,2.28531408,1.08956861,3.13411522,4.76336002,5.60208893,5.99038696,6.33631039,6.6952095,6.98811531,15,6,38
0.47767529,31.68876736,8.41275985,5.7,2.6,1.0166838,3.3194778,5.761154,7.6971292,8.666326,8.92986,8.978815,9.006972,15,7,45
0.34124603,231.01305592,230.76635443,5.5,2.5,0.37491608,0.9386623,1.4217055,1.744319,1.9469686,2.0900917,2.2029066,2.2977343,15,2,17
0.62937891,192.07463074,89.23482513,5.10025692,2.5300107,0.26196098,0.46670628,0.64017868,0.79342747,0.92989206,1.0523386,1.162848,1.26291323,15,5,31
0.79014081,118.90445286,75.75038862,6.0,2.6,0.37541294,0.84280324,1.2632096,1.6301138,1.9440491,2.2126439,2.4437807,2.6453488,15,5,33
0.69662568,47.52573202,4.84435327,5.0,2.5,0.62658024,1.58532047,2.26516104,2.67885399,2.96245432,3.18011951,3.36203671,3.51813412,15,2,15
0.84307674,215.72982906,190.00025705,5.2,2.3,0.18909836,0.31348348,0.44903946,0.57976675,0.70504117,0.8260932,0.9420321,1.0530064,15,5,37
0.83970082,188.38746875,177.30993782,5.0,2.5,0.23692203,0.4037838,0.5798557,0.7448456,0.9015846,1.0490949,1.1877902,1.3184786,15,5,31
0.6091882,265.04158362,255.52640187,5.5,2.2,0.18938923,0.31622577,0.44233465,0.5613494,0.6752207,0.7837548,0.8875625,0.98583627,15,5,36
0.73638488,239.32363188,33.69196459,5.53729778,2.75476403,0.24350691,0.40658379,0.57409716,0.72401714,0.86389112,0.99437761,1.11578941,1.22884798,15,5,32
0.84591771,195.6149523,297.22725027,5.6467236,2.2013172,0.14210606,0.17519522,0.23156691,0.27719545,0.31410027,0.3547039,0.39571667,0.42844391,15,4,24
0.59275882,21.39287134,72.03700253,5.44646731,2.12265859,0.74981403,2.00325775,2.8364954,3.26565552,3.5191555,3.69793701,3.81967735,3.92015457,15,2,15
0.5997,59.949,275.45511997,5.49588031,2.005,0.29743004,0.53883553,0.67695427,0.76283932,0.82235003,0.86782265,0.90528488,0.93539667,15,3,21
0.47514962,130.49663934,89.18696994,5.2,2.2,0.47801661,1.3629882,2.1306834,2.5879703,2.836278,2.998621,3.126152,3.2331405,15,2,14
0.5043891,133.98105597,98.97351348,5.3,2.2,0.4441855,1.217282,1.89256,2.3206973,2.584168,2.7681837,2.914844,3.0367327,15,2,14
0.98017997,74.96837229,158.70485792,5.8,2.8,0.37808585,0.8204069,1.2184627,1.5706949,1.877018,2.1423855,2.372601,2.574771,15,5,30
0.52723863,225.38545053,7.35634643,5.1,2.2,0.33033037,0.73942256,1.0893867,1.3830576,1.627218,1.834075,2.0112581,2.165546,15,2,13
0.65400446,207.14961644,361.92365795,5.3,2.7,0.24438596,0.40074515,0.5456388,0.6792834,0.80550265,0.9231522,1.0327387,1.1351564,15,5,34
0.71195015,215.58484106,185.9822288,6.0,2.8,0.2770846,0.49937415,0.7158861,0.919302,1.1098256,1.2877364,1.4527521,1.6060658,15,5,31
0.43094789,251.91240456,248.4839424,5.8,2.3,0.26760197,0.5602412,0.79595995,1.000237,1.1776109,1.3331668,1.4694879,1.5908527,15,5,36
0.49447155,216.74017569,156.44293954,5.5,2.7,0.36161828,0.81013536,1.1826129,1.4802015,1.7206137,1.9205039,2.089142,2.234924,15,2,17
0.54723713,240.38810441,277.83604509,5.84828364,2.2158507,0.14685774,0.18835974,0.24451923,0.28283548,0.31091118,0.34595966,0.37937355,0.40564346,15,4,27
