n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.57826479,262.40142954,311.5207833,3.16434474,4.34045884,0.26683211,0.39160466,0.51149011,0.62154031,0.72659302,0.82390642,0.9138062,0.99737191,v6_1_val,orig_train,val,7,0,0
0.86187039,203.92055782,95.19494516,3.1,4.8,0.25878477,0.41322613,0.5801277,0.7308197,0.87397957,1.0075998,1.1320086,1.2486658,v6_1_train,orig_train,val,7,0,1
0.65032146,4.52358285,9.91427315,3.0,5.0,1.2712121,3.8316708,6.101845,7.5400887,8.175847,8.595465,9.085149,9.546972,v6_1_val,orig_train,val,7,2,11
0.4861749417111872,3.006864711073604,259.9224995197283,3.966349191194263,4.303178397877552,0.895545482635498,2.902095317840576,4.879345417022705,6.365112781524658,7.015157222747803,7.121604442596436,7.121838092803955,7.122062206268311,,,,7,2,14
0.39048885,9.30564985,10.75459077,3.0,4.1,1.2892785,3.9728956,6.6588964,8.541028,9.327728,9.623032,9.80069,10.0229845,v6_1_test,orig_val,train,7,2,12
0.49294726,17.41691158,100.61620865,3.4,4.5,1.0126195,3.0527487,4.8854675,6.0035553,6.4600363,6.6679897,6.7756233,6.8273754,v6_1_train,orig_train,train,7,2,12
0.93273511,149.62767555,273.38449044,3.4,4.4,0.2718668,0.40799952,0.55328274,0.6847205,0.8098912,0.9261546,1.0337377,1.1333222,v6_1_train,orig_train,train,7,0,1
0.92260292,16.03717494,124.49744044,3.7,4.5,0.7581148,2.1122336,3.1667695,3.785966,4.1484833,4.3874216,4.559203,4.689187,v6_1_train,orig_val,train,7,1,9
0.47282824,8.81413024,176.05426226,3.63151422,4.93857169,0.97904778,3.29713535,5.69003868,7.64600468,8.67478466,8.89964294,8.9082346,8.90887737,v6_1_train,orig_train,train,7,2,14
0.7091071047175279,3.2136684250690024,14.121900322531443,3.3566102669815576,4.10723793371912,1.259007692337036,4.124831199645996,7.014350891113281,9.118528366088867,10.216963768005373,10.649871826171877,10.832270622253418,10.975555419921877,,,,7,2,14
0.58122493,69.37148535,239.2035912,3.2,4.9,0.52039194,1.232059,1.7668824,2.0580006,2.217441,2.324853,2.408379,2.48026,v6_1_train,orig_train,train,7,1,5
0.7173748,217.09137228,181.97767269,3.07603366,4.20120373,0.28450298,0.46271038,0.64083529,0.80446792,0.9557476,1.09580803,1.22453928,1.3439374,v6_1_train,orig_val,train,7,0,1
0.66361555,202.79301406,125.82926179,3.73351105,4.0425102,0.35988259,0.6404779,0.88478255,1.10513473,1.30170989,1.47724462,1.63432622,1.77572846,v6_1_val,orig_train,val,7,1,7
0.94679046,150.90205551,87.81044862,3.9,4.3,0.34815407,0.58892155,0.8330903,1.0568008,1.2649083,1.4559722,1.6310573,1.7919092,v6_1_train,orig_train,train,7,1,7
0.3502436886219493,2.1281842559297868,33.51569424823658,3.5597382506525905,4.330571561639942,1.303943157196045,4.506271839141846,8.261083602905273,11.694156646728516,14.18406105041504,14.50197410583496,14.502012252807615,14.502012252807615,,,,7,2,13
0.7925133870279188,109.46195670291472,0.593679844416074,3.1830313840138134,4.748098678880191,0.4732201099395752,1.077240228652954,1.5773866176605225,1.979047536849976,2.304894208908081,2.5755836963653564,2.8048651218414307,3.001708745956421,,,,7,1,6
0.49520589,6.92307918,27.68291257,3.67880554,4.65291165,1.30818892,4.27940655,7.45641327,10.11698341,11.70126724,12.30902672,12.40548611,12.43686199,v6_1_train,orig_train,train,7,2,10
0.91586293,225.4254306,285.79115773,3.5,4.7,0.23855257,0.3116808,0.4200778,0.50383615,0.5941467,0.6829152,0.7665005,0.8451915,v6_1_train,orig_train,val,7,0,0
0.850712458317434,188.74053209179448,0.0051901850276575,3.89403546510864,4.79442767296454,0.3824508190155029,0.6795098781585693,0.9754812717437744,1.245330572128296,1.4932358264923096,1.7201426029205322,1.9280736446380613,2.117532968521118,,,,7,1,7
0.4214723182931188,2.48693531685873,0.4143559893463057,3.309253320235809,4.634224928056305,1.375063180923462,4.81235408782959,8.881677627563477,12.599059104919434,15.068949699401855,15.173420906066896,15.18007755279541,15.185996055603027,,,,7,2,13
0.5086708,145.35648972,124.69661276,3.6,5.0,0.50919247,1.1595068,1.6687393,2.0031328,2.230215,2.4059043,2.5484247,2.6693091,v6_1_train,orig_train,val,7,1,6
0.69544996,49.98196981,118.43983854,3.0,4.5,0.63445187,1.80020332,2.73895454,3.27359533,3.55930185,3.74170351,3.87818956,3.99261475,v6_1_train,orig_train,val,7,1,9
0.3421373,50.94002515,54.82395437,3.8,4.1,1.0016494,3.090351,5.0054474,6.234006,6.737543,6.9094,6.978424,7.0123034,v6_1_train,orig_train,train,7,2,12
0.7256351,239.75516325,373.46519664,3.9,4.9,0.2829671,0.36225796,0.4597435,0.5394063,0.6284065,0.7061696,0.78016186,0.8501625,v6_1_train,orig_train,train,7,0,4
0.5463154731305805,3.5879593749968963,0.8823370657480183,3.996521728159531,4.72794127116385,1.3591737747192385,4.731287479400635,8.438316345214844,11.461835861206056,13.320402145385742,13.926355361938477,13.975618362426758,13.993391036987305,,,,7,2,13
0.86914072,254.54282799,164.67726223,3.5,4.6,0.2519431,0.35080194,0.4816842,0.59176016,0.70535374,0.8145189,0.91752386,1.0148621,v6_1_train,orig_val,train,7,0,0
0.81597857,108.11642698,77.22586639,3.4988372,4.09807875,0.43513179,0.90933394,1.30429053,1.63515496,1.9107759,2.14382195,2.34224105,2.51435351,v6_1_train,orig_train,train,7,1,6
0.99960957,256.03494656,41.67011561,3.2,4.9,0.23617697,0.3442874,0.4903612,0.61637783,0.74297667,0.8660636,0.981936,1.09344,v6_1_train,orig_train,train,7,0,1
0.47842694,193.20617003,271.90813381,3.1,4.3,0.31811762,0.52695274,0.6641507,0.78185415,0.8832302,0.9712415,1.0482345,1.1175556,v6_1_train,orig_val,val,7,0,1
0.81234223,188.59269803,150.82087313,3.6,4.2,0.3081813,0.49466276,0.68194246,0.85313606,1.0134306,1.1615353,1.297256,1.4228096,v6_1_train,orig_train,train,7,0,1
0.77952518,147.92060923,392.14077828,3.2,4.8,0.25659752,0.36053038,0.4589157,0.54192066,0.6222391,0.69565773,0.7627034,0.8235073,v6_1_train,orig_train,train,7,0,0
0.36857967,256.35662722,105.30921171,3.8,4.2,0.45657015,0.9696846,1.3472042,1.5991826,1.7800083,1.9255915,2.0450392,2.1489854,v6_1_train,orig_train,train,7,1,8
0.45639133,247.0177002,269.05258179,3.03345013,4.0594101,0.30970764,0.52413702,0.68034387,0.81786561,0.93872857,1.04599357,1.14147496,1.22703671,v6_1_train,orig_train,train,7,0,1
0.67783137,286.45137416,338.9750973,3.69593093,4.15858449,0.25684953,0.32243419,0.41876626,0.49657416,0.5810039,0.66172433,0.73725057,0.80806375,v6_1_test,orig_train,val,7,0,4
0.4947829137790709,1.0961555873689413,69.35259609975067,3.3696582162544684,4.246447477577446,1.207944631576538,4.089592933654785,7.365337371826172,10.329830169677734,12.277750015258787,12.802637100219728,12.80244255065918,12.80246925354004,,,,7,2,13
0.97745686,45.15616166,25.15456915,3.8,4.6,0.5852804,1.3913198,2.0416307,2.5174394,2.8731546,3.156702,3.3913288,3.590713,v6_1_val,orig_train,train,7,1,6
0.8395148080923684,1.3491541770125313,0.0791324422384832,3.8373408588289006,4.381413661537151,1.3430795669555664,4.487685203552246,7.654918670654297,10.011720657348633,11.387286186218262,12.060297966003418,12.421844482421877,12.746902465820312,,,,7,2,10
0.38136314,260.00077369,101.4519879,3.2,4.2,0.3896613,0.7499342,1.0014429,1.1896176,1.3405771,1.467947,1.5764995,1.6689706,v6_1_train,,,7,1,8
0.46319272,154.90392212,222.67861819,3.00251894,4.29473966,0.44189596,1.02793336,1.47651219,1.76044583,1.94718528,2.08651757,2.19984508,2.29503179,v6_1_train,orig_train,val,7,1,6
0.80441917,123.78735097,281.8971705,3.7,4.3,0.3492651,0.5987382,0.80844116,0.9966841,1.1637111,1.3117042,1.4428387,1.5598111,v6_1_train,orig_train,train,7,1,7
0.64967064,89.04085367,32.56264175,3.5,4.0,0.578496,1.423594,2.0729122,2.4867082,2.7652826,2.9786296,3.1537175,3.302248,v6_1_train,,,7,1,6
0.61599347,91.73509078,398.40035575,3.1,4.8,0.34534454,0.6046648,0.7555685,0.8660774,0.9532118,1.0243707,1.0840068,1.1347675,v6_1_val,orig_train,train,7,0,2
0.48319987,135.05787955,53.76856083,3.7,4.2,0.5899615,1.5018697,2.2178025,2.635024,2.880979,3.05726,3.2017593,3.3240724,v6_1_train,,,7,1,6
0.41811208,157.56749607,325.02354721,3.4,4.2,0.39743233,0.75451803,0.97284126,1.1101322,1.2122865,1.296845,1.3664942,1.4267778,v6_1_train,orig_train,train,7,0,2
