frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.28801537124106547,6.4,6.6880153712410655,6.6880153712410655,2.2327598983072683
2,config_02.png,1.0462859677293017,6.4,7.446285967729302,7.446285967729302,0.6571546456941024
3,config_03.png,1.7521842315536593,6.4,8.15218423155366,8.15218423155366,1.5414964266541071
4,config_04.png,1.9374403681522476,6.4,8.337440368152247,8.337440368152247,1.5067468600590828
5,config_05.png,2.0835624367482737,6.4,8.483562436748274,8.483562436748274,1.3998050965130793
6,config_06.png,2.191612618619547,6.4,8.591612618619546,8.591612618619546,1.472296361482217
7,config_07.png,2.2820924434422225,6.4,8.682092443442222,8.682092443442222,1.544373916180772
8,config_08.png,2.361417126046489,6.4,8.761417126046489,8.761417126046489,1.1837102996921978
