frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.9568025761744821,4.2,5.156802576174482,5.156802576174482,2.0224929850472915
2,config_02.png,2.2250293083279935,4.2,6.425029308327994,6.425029308327994,2.306958925890193
3,config_03.png,3.187625601922633,4.2,7.387625601922633,7.387625601922633,2.1040330603083413
4,config_04.png,3.82002979850947,4.2,8.020029798509471,8.020029798509471,2.0724180163786716
5,config_05.png,4.1280029314804105,4.2,8.32800293148041,8.32800293148041,1.8983551284839888
6,config_06.png,4.338424619286962,4.2,8.538424619286962,8.538424619286962,1.177489079813554
7,config_07.png,4.458216061176783,4.2,8.658216061176784,8.658216061176784,1.5430301720660067
8,config_08.png,4.550763584273427,4.2,8.750763584273427,8.750763584273427,1.067579406441116
