gid,sub_id,basin_k,s_local,N,mu_z,cov_z,pi,fallback_only,vbgmm_method,dt_s
12,47,7,6,202,"[0.6326149171836827, 4.691494226820459, 3.1216563571206453]","[[0.03000188788903504, -0.09604693590926404, -0.09512799840216235], [-0.09604693590926404, 0.32004187020659125, 0.2733918329543416], [-0.09512799840216235, 0.2733918329543416, 2.0777269043606523]]",0.0680743201189669,False,vbgmm,4.712751150131226
12,48,7,7,414,"[0.6778414077567378, 4.5559123047447745, 5.045289889001277]","[[0.023390644643695238, -0.07117347994772918, -0.006952744514877819], [-0.07117347994772918, 0.25033392155099177, 0.022025623764067775], [-0.006952744514877818, 0.02202562376406778, 0.14344930699804095]]",0.1338337299546634,False,vbgmm,8.430793523788452
20,0,0,0,276,"[0.5107077785096688, 1.2583209711217782, 5.113400702854856]","[[0.020043623239532748, -0.010591905114159045, 0.008576915798473948], [-0.010591905114159047, 0.5606273706592029, 0.025324952943857254], [0.008576915798473944, 0.025324952943857254, 0.029971821772934486]]",0.24212602814026726,False,vbgmm,5.996268033981323
20,1,0,1,99,"[0.5811483398920374, 3.5654386679135355, 4.860801821340049]","[[0.01785232292063069, -0.07193530757883798, 0.0028155650318741144], [-0.07193530757883797, 0.37882021939387134, -0.010759189088916519], [0.002815565031874114, -0.01075918908891652, 0.19653949078210228]]",0.10333814826834965,False,vbgmm,4.545336484909058
20,2,0,2,207,"[0.36927047014402015, 4.429381239284996, 4.634552370790212]","[[0.0026714869350339975, -0.01081070473406415, -0.004893902148967091], [-0.01081070473406415, 0.1701761927080714, -0.05794738005138712], [-0.004893902148967091, -0.05794738005138713, 0.6389038104594288]]",0.18942607876459866,False,vbgmm,5.316005706787109
20,3,0,3,121,"[0.424315276892868, 3.3462748102036723, 5.33734781410713]","[[0.007153040224079698, -0.016658930632879702, 0.005235835031683065], [-0.016658930632879702, 0.16368427739651373, 0.02897012131221884], [0.005235835031683065, 0.028970121312218843, 0.10851845044505219]]",0.10009285516217388,False,vbgmm,4.717095375061035
20,4,0,4,287,"[0.48660344188808563, 3.972511214437227, 5.653319716633036]","[[0.014199324427370623, -0.061353450220569164, 0.002007984631172714], [-0.06135345022056917, 0.33868763909857613, -0.014542053443704852], [0.002007984631172714, -0.014542053443704852, 0.05026566834265389]]",0.21121991651334157,False,vbgmm,6.0744194984436035
20,5,0,5,104,"[0.7931163453139302, 2.154216555469443, 5.488816173105261]","[[0.012248140366655644, -0.02395220757479733, 0.00282349394900938], [-0.02395220757479733, 0.3036797875458572, 0.041922066211588734], [0.00282349394900938, 0.041922066211588734, 0.08181516386775396]]",0.08512951815081211,False,vbgmm,4.269500494003296
20,6,0,6,68,"[0.5813778077265049, 3.3761251376045154, 3.316375543571804]","[[0.026270849550571032, -0.1357175506976044, 0.07528542173133365], [-0.13571755069760444, 0.8497111473683518, -0.5478246801673081], [0.07528542173133367, -0.5478246801673081, 1.1756992618993003]]",0.06866745500045694,False,vbgmm,3.9692816734313965
20,7,3,0,240,"[0.7855208510473555, 3.550397475374355, 5.017568510269282]","[[0.014125504594995507, -0.047103158809922885, 0.01803412643111143], [-0.047103158809922885, 0.24720352856103067, -0.07332065040378963], [0.018034126431111425, -0.07332065040378961, 0.4148889609325392]]",0.08832703552982342,False,vbgmm,4.6219189167022705
20,8,3,1,330,"[0.3967575069731113, 3.5968477723713193, 4.281076663810708]","[[0.003908348635949968, -0.004661024839814129, 0.005095657846015852], [-0.004661024839814129, 0.34997575929385416, 0.022080110711778185], [0.005095657846015853, 0.02208011071177818, 0.2769866374463818]]",0.12213188850454838,False,vbgmm,6.112771987915039
20,9,3,2,540,"[0.47833996583362615, 4.723485947144962, 5.236677723164798]","[[0.01351384641058595, -0.04630398001492565, 0.0080235998769971], [-0.04630398001492565, 0.19778423386057825, -0.07957835269300975], [0.008023599876997098, -0.07957835269300974, 0.24215187490564172]]",0.1980173346081052,False,vbgmm,11.166085958480835
20,10,3,3,139,"[0.7013594902393587, 2.616080252198238, 1.9346877499210957]","[[0.032475222782068894, -0.06251757461380603, -0.02738655687331459], [-0.06251757461380601, 0.4165972713048683, 0.21918406899232998], [-0.027386556873314594, 0.21918406899232992, 2.3012475751105557]]",0.07479231803540266,False,vbgmm,4.338881731033325
20,11,3,4,394,"[0.3354831796015243, 4.61660862022009, 0.9734051889806696]","[[0.0007553008643615964, -0.0017220506445694412, 0.0054764704287682394], [-0.0017220506445694412, 0.04343192746202355, -0.030934198801433367], [0.0054764704287682394, -0.030934198801433367, 1.9535060505752042]]",0.15552800574376144,False,vbgmm,7.193009376525879
20,12,3,5,359,"[0.7467675469816648, 2.457337577486067, 3.5224132662133907]","[[0.027535095254351355, -0.04073756897157249, -0.0063623186498408145], [-0.04073756897157249, 0.5173887197916576, -0.01557765232610134], [-0.006362318649840814, -0.01557765232610134, 0.29483588900908]]",0.13515142391760815,False,vbgmm,6.29931902885437
20,13,3,6,182,"[0.49534289833480705, 4.735233675681524, 3.349236992813433]","[[0.015480741307986245, -0.0613544024548605, 0.00017316598828678889], [-0.06135440245486051, 0.3176540217153694, -0.058699342633712855], [0.0001731659882867894, -0.05869934263371286, 1.1445138734502813]]",0.07572163993486358,False,vbgmm,4.054753303527832
20,14,3,7,370,"[0.6719724322874738, 2.1792783147201504, 4.9473938459218525]","[[0.02635872160050186, -0.0008682456905786245, 0.022539392790674236], [-0.0008682456905786245, 0.7803711744734733, 0.03034751459276132], [0.022539392790674236, 0.03034751459276132, 0.07830823696754707]]",0.15033035372588713,False,vbgmm,6.28941011428833
20,15,5,0,368,"[0.6592060060099505, 3.380911648417867, 5.615391349512917]","[[0.036415173344494844, -0.02122566883633773, 0.005710071564524737], [-0.021225668836337728, 0.17954058898435585, -0.014791013172928429], [0.005710071564524735, -0.01479101317292843, 0.0655337725467922]]",0.22567118449965037,False,vbgmm,6.006146430969238
20,16,5,1,290,"[0.3363551888411757, 5.062635267603891, 1.239575532184988]","[[0.0008720491777129755, -0.002122990336135867, 0.006423733943267759], [-0.0021229903361358665, 0.031538211528741776, -0.013815821896866611], [0.006423733943267759, -0.01381582189686661, 2.6351207497947824]]",0.18069195645736583,False,vbgmm,5.451827764511108
20,17,5,2,200,"[0.3793208740049245, 5.125985394756692, 5.502904187274455]","[[0.004206621806297713, -0.014847876880108543, 0.0013104531390770344], [-0.014847876880108545, 0.08500196723598842, -0.02272148763078365], [0.0013104531390770338, -0.02272148763078365, 0.14400302277293878]]",0.11461657795614984,False,vbgmm,4.504821062088013
20,18,5,3,185,"[0.3874546604850594, 4.75871343815768, 4.629713258999591]","[[0.004709583394459769, -0.008994621265096637, -0.01451589254572554], [-0.008994621265096637, 0.10785959691463333, -0.06764021397720728], [-0.014515892545725538, -0.06764021397720728, 0.48516925495947877]]",0.11100050807346476,False,vbgmm,4.382406234741211
20,19,5,4,279,"[0.8439934508077722, 2.524901213373821, 5.496360471614274]","[[0.012241340168379357, 0.004895496307879407, -0.0027026359686808496], [0.004895496307879407, 0.3992168758500231, -0.09934239961444408], [-0.0027026359686808496, -0.09934239961444408, 0.10148875011135806]]",0.17223326257854868,False,vbgmm,5.240801095962524
20,20,5,5,352,"[0.500754118798704, 4.155935445640946, 5.30514833221883]","[[0.014879355761533711, -0.016301154323695926, -0.010386912037392797], [-0.016301154323695926, 0.11091524973069719, 0.01750526047926032], [-0.010386912037392797, 0.017505260479260324, 0.16435990861343444]]",0.19578651043482045,False,vbgmm,6.461254596710205
20,21,6,0,415,"[0.7204927161721841, 4.627062914593766, 4.623266224664373]","[[0.01929636239063284, -0.046697597662605735, -0.016466991047118473], [-0.046697597662605735, 0.1630030600952083, 0.02547078849152551], [-0.016466991047118473, 0.025470788491525505, 0.3187850055385735]]",0.21409131021438826,False,vbgmm,7.00496506690979
20,22,6,1,510,"[0.5768474154171099, 4.874896798273139, 5.661983007485954]","[[0.021940965233347882, -0.06496673196217864, -0.0047356888932351794], [-0.06496673196217864, 0.21928575810940867, 0.003954881663905474], [-0.0047356888932351794, 0.003954881663905474, 0.050519662044393766]]",0.21494968266351203,False,vbgmm,9.035143375396729
20,23,6,2,269,"[0.4621783587655929, 5.41342088193264, 3.894706819109626]","[[0.007206326638852471, -0.011585621639666045, -0.012457198953506683], [-0.011585621639666047, 0.04126110411012969, -0.00936242727156485], [-0.012457198953506683, -0.009362427271564852, 0.7492285692977058]]",0.1469990144838973,False,vbgmm,5.110631942749023
20,24,6,3,356,"[0.8546530401037684, 4.320873951834182, 5.367184003526892]","[[0.00991755370102858, -0.028473221360062504, 0.004649273452139339], [-0.028473221360062504, 0.20486393752334436, -0.042509232517824916], [0.00464927345213934, -0.04250923251782492, 0.11412778455796221]]",0.15176560097560507,False,vbgmm,6.3622331619262695
20,25,6,4,223,"[0.6706022142156165, 4.762043292340213, 2.3448895035346475]","[[0.02796562198363828, -0.07263321891360934, 0.09402580157592243], [-0.07263321891360933, 0.24756006306399514, -0.3305391872977847], [0.09402580157592241, -0.3305391872977847, 1.860847274058876]]",0.09945544973259629,False,vbgmm,4.535532474517822
20,26,6,5,394,"[0.48097075859206556, 5.3266368588022335, 5.10407969153563]","[[0.008697956036899039, -0.01618923365893876, -0.010051284682737109], [-0.01618923365893876, 0.05741992518382036, 0.0027752584528481384], [-0.010051284682737109, 0.002775258452848138, 0.15732632421699017]]",0.17273894193000097,False,vbgmm,7.193953514099121
24,0,0,0,110,"[0.39516755248707536, 1.8270811413234926, 2.9167727338273157]","[[0.0025766484442811413, 0.0004210567762836815, -0.004971081501079746], [0.00042105677628368154, 0.01885627444507132, -0.01766164893197487], [-0.004971081501079747, -0.01766164893197487, 0.48627939605421694]]",0.1639027353910904,False,vbgmm,4.524775505065918
24,1,0,1,154,"[0.3306152434934851, 2.294428998901207, -0.8899660000136149]","[[0.0006335474647076638, -0.0008836885099301406, 0.0018176076834553556], [-0.0008836885099301406, 0.1035341502152076, -0.06983764327508266], [0.0018176076834553558, -0.06983764327508266, 1.2479577168103255]]",0.2119822290746837,False,vbgmm,4.914186477661133
24,2,0,2,120,"[0.32724295605007137, 2.599791640950321, 2.341901940021709]","[[0.000540644243615483, -0.0018268630629637984, 0.0015162364250025761], [-0.0018268630629637984, 0.05730672116838262, 0.01435461874362665], [0.0015162364250025761, 0.01435461874362665, 0.9857201606957284]]",0.15647312854077153,False,vbgmm,4.424738645553589
24,3,0,3,90,"[0.3855945011179832, 2.0102081826119216, 0.9694123301228621]","[[0.003466915406030665, -0.003114815705394943, -0.007152300476659154], [-0.003114815705394943, 0.0386196879341328, 0.007986589629695165], [-0.007152300476659154, 0.007986589629695165, 0.3419576294879244]]",0.09496990816326321,False,vbgmm,3.8885691165924072
24,4,0,4,33,"[0.3920792129604507, 2.3531797949264797, 3.1402845622511077]","[[0.001529454326724955, -0.0019908687929304863, 0.0037771269281889923], [-0.001990868792930486, 0.04501980433323554, 0.007061027912830695], [0.0037771269281889923, 0.007061027912830695, 0.43568837660185666]]",0.05668358620317044,False,vbgmm,3.7109594345092773
24,5,0,5,153,"[0.3292626532486156, 2.076314460146188, 3.306230868451654]","[[0.0006210362295243201, -0.0007592145475791533, -0.003772549806381384], [-0.0007592145475791532, 0.0613792896679718, -0.003404317805604001], [-0.003772549806381384, -0.003404317805604001, 0.5381002252831368]]",0.1860493829664123,False,vbgmm,4.387465953826904
24,6,0,6,81,"[0.39062878594939265, 1.9830653485130858, -0.7602476833584721]","[[0.0021979266841277126, -0.0044132980035317395, -0.04106384717459268], [-0.004413298003531739, 0.03955355412677349, 0.08956187277439837], [-0.04106384717459268, 0.08956187277439837, 1.6093245189209642]]",0.1299390296606084,False,vbgmm,4.022831916809082
24,7,1,0,327,"[0.4517940207053092, 5.373574677670685, 4.593815460772623]","[[0.005817513028658543, -0.013303387928815085, 0.006473544850005681], [-0.013303387928815085, 0.0472733431259501, -0.05772213254735898], [0.00647354485000568, -0.05772213254735897, 0.4533495789181045]]",0.15312034363561694,False,vbgmm,6.07943058013916
24,8,1,1,553,"[0.5210247394548876, 4.924968592581212, 5.777416337274864]","[[0.015885520142923815, -0.04245238834251921, -0.003169288237522345], [-0.04245238834251921, 0.15148908716542167, 0.003964996406405763], [-0.003169288237522345, 0.003964996406405763, 0.03157148558028182]]",0.22851818395322365,False,vbgmm,10.889485359191895
24,9,1,2,488,"[0.6706888163248261, 4.669986114140468, 5.040274090314555]","[[0.02532469242467932, -0.058901726193420136, -0.023504284135973094], [-0.058901726193420136, 0.16353719755197985, 0.03727943699088927], [-0.023504284135973087, 0.037279436990889266, 0.18190732782917174]]",0.21893229962230218,False,vbgmm,8.96624231338501
24,10,1,3,220,"[0.6676739535508998, 4.6094000129204336, 3.606000209050393]","[[0.027994664275927252, -0.09655515692247643, 0.06766488941497224], [-0.09655515692247643, 0.3573690892784955, -0.30974853288119086], [0.06766488941497224, -0.3097485328811909, 1.056603069745728]]",0.08415600315500273,False,vbgmm,4.661550283432007
24,11,1,4,454,"[0.379326620509202, 5.536635923556965, 5.57202230060715]","[[0.003162225637895477, -0.004575786107956392, -0.005094417781353863], [-0.004575786107956391, 0.017707515877306856, 0.004860129531649426], [-0.005094417781353863, 0.004860129531649426, 0.09563114937912309]]",0.16478488506805086,False,vbgmm,8.858788967132568
24,12,1,5,100,"[0.746347408643625, 4.743674563474124, 3.695883687655506]","[[0.01892929861729808, -0.047116119604708594, -0.04180394214930006], [-0.047116119604708594, 0.1287413688279123, 0.06457426339435213], [-0.04180394214930006, 0.06457426339435213, 0.6990152222981607]]",0.05213268382474541,False,vbgmm,4.094658136367798
24,13,1,6,225,"[0.8642206750586663, 3.8405117585614246, 5.608906137739343]","[[0.009281415104195393, -0.023693482395179807, 0.0015740520984992624], [-0.023693482395179807, 0.12250505268884189, -0.02566475417037448], [0.0015740520984992648, -0.025664754170374483, 0.08304501587836374]]",0.09835560074105833,False,vbgmm,4.712465763092041
24,14,3,0,515,"[0.348008037171216, 5.000544894572721, 5.311767894603154]","[[0.0018654852033181313, -0.007305295982189566, -0.0019635453849025414], [-0.007305295982189566, 0.0952545452534764, -0.013731539147795943], [-0.0019635453849025414, -0.013731539147795943, 0.19258950231116231]]",0.18752405186790091,False,vbgmm,10.364377498626709
24,15,3,1,222,"[0.9185722047845768, 2.810566166790689, 3.9337213258664336]","[[0.004931182394123332, -0.015564602341059981, -0.00559166358394887], [-0.015564602341059981, 0.1839204969104689, -0.05567920971318233], [-0.00559166358394887, -0.05567920971318234, 1.2305031043215355]]",0.08463760071315211,False,vbgmm,4.7447028160095215
24,16,3,2,380,"[0.7169300999934892, 3.2339003057216362, 5.648899289461426]","[[0.022460328751302414, -0.06643854106737102, 0.004224526762194822], [-0.06643854106737102, 0.4087578738242545, -0.04489852510760879], [0.004224526762194822, -0.04489852510760879, 0.06957214711046517]]",0.14248283556429028,False,vbgmm,6.44894003868103
24,17,3,3,338,"[0.4449654349843643, 4.929466598427984, 4.505398095931092]","[[0.008782203594685664, -0.0362652468927761, 0.04300664231563274], [-0.036265246892776104, 0.17705815003705097, -0.2281706473178103], [0.04300664231563274, -0.2281706473178103, 0.6878842829952583]]",0.13988551229154803,False,vbgmm,6.697036504745483
24,18,3,4,442,"[0.43358700882386914, 4.331164595976069, 5.723414396985665]","[[0.006983901174809692, -0.014712000060099737, -0.005975000692273857], [-0.014712000060099739, 0.1786866188733725, -0.0034470464580057844], [-0.005975000692273857, -0.003447046458005784, 0.050766796681061925]]",0.1674589339461132,False,vbgmm,8.174956560134888
24,19,3,5,323,"[0.5232924133836001, 4.277958037072229, 3.4807441072347696]","[[0.019370830932196555, -0.08458999920381612, 0.06674756032784622], [-0.08458999920381612, 0.4669976570815233, -0.5605812587095163], [0.06674756032784622, -0.5605812587095164, 1.5562380047863291]]",0.1144035810881778,False,vbgmm,6.562179803848267
24,20,3,6,350,"[0.6093104856145101, 4.1014424673250796, 4.779904769207878]","[[0.022445121268291266, -0.05824787941432106, 0.012390417478034196], [-0.05824787941432106, 0.21523727528435235, -0.11173621759108618], [0.01239041747803419, -0.11173621759108616, 0.4141589157394326]]",0.16360748452881757,False,vbgmm,6.653302907943726
24,21,6,0,621,"[0.3685207336435456, 3.73384955263038, 5.004392930339701]","[[0.003284834397124805, -0.012582806839954405, -0.005767619858705725], [-0.012582806839954403, 0.3076214965884291, -0.13511458856673975], [-0.005767619858705725, -0.13511458856673975, 0.43014895548619514]]",0.13805511059638928,False,vbgmm,15.801860570907593
24,22,6,1,799,"[0.5232370983284725, 2.2020368990167696, 3.559481739105567]","[[0.00753883458992503, -0.0019726899084649813, -0.012753283698086914], [-0.001972689908464981, 0.10357531742588526, -0.041762770561126976], [-0.012753283698086914, -0.041762770561126976, 1.0199930203112668]]",0.20336082570731534,False,vbgmm,27.453818798065186
24,23,6,2,315,"[0.4078115236349056, 2.7762146741875613, -1.706934398752434]","[[0.003818628076887515, -0.01511443986908741, -0.004827595877733943], [-0.01511443986908741, 0.13465730447985189, -0.0623807996356282], [-0.004827595877733943, -0.06238079963562821, 1.2946206726084133]]",0.0794098460969748,False,vbgmm,6.052422046661377
24,24,6,3,804,"[0.3803086468112575, 2.860459721399546, 3.682766059074438]","[[0.00265765080805719, -0.0014246489682831227, -0.01490130559291743], [-0.0014246489682831229, 0.44024313849250263, -0.42465961997859303], [-0.014901305592917429, -0.424659619978593, 1.332338274257384]]",0.19053036799644074,False,vbgmm,82.36098861694336
24,25,6,4,228,"[0.6684646308506699, 2.9861309572685153, 3.565077583829821]","[[0.028862168126514293, -0.1168947321159829, -0.032131002355522395], [-0.1168947321159829, 0.5651986187613405, 0.012987436215647977], [-0.032131002355522395, 0.012987436215647978, 1.1341021760899332]]",0.06910284193075963,False,vbgmm,4.496568202972412
24,26,6,5,439,"[0.6214865209473803, 2.148639258163945, -0.5584702473338218]","[[0.00857956305513237, 0.001046603329429806, -0.02506465948486805], [0.0010466033294298065, 0.1046360918404651, 0.07407625253573026], [-0.02506465948486805, 0.07407625253573026, 3.1819328760139842]]",0.1168980059517769,False,vbgmm,7.544516324996948
24,27,6,6,288,"[0.5501782945088354, 2.985306184791855, 5.230909409327848]","[[0.016027577192064803, -0.06051921606073428, -0.004375846417963029], [-0.060519216060734286, 0.3827856597490409, -0.047597357416545194], [-0.004375846417963028, -0.04759735741654517, 0.2577171887678188]]",0.07951769246071115,False,vbgmm,5.155193567276001
24,28,6,7,435,"[0.4002897082058541, 3.03990867623387, 0.5706518303727108]","[[0.0027896281796159056, -0.0005846904002417022, -0.023936636403647692], [-0.0005846904002417021, 0.10284829776490997, -0.21285124383593534], [-0.023936636403647692, -0.21285124383593534, 3.215240196963706]]",0.12312530925963223,False,vbgmm,7.656606197357178
