n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,gid,basin_k,sub_id
0.41464955,7.71674013,116.56790161,6.99222183,5.98982191,1.18381262,4.25302935,7.63915205,10.67285347,12.58627701,13.38914108,13.54643059,13.59669876,23,3,19
0.7632246,107.0694809,82.52316284,6.65754557,5.03908443,0.54853821,1.31764889,1.96659565,2.4745903,2.87099743,3.18940163,3.459095,3.68684006,23,0,1
0.65440631,16.55839348,32.20870209,6.23074865,5.14046383,1.10910511,3.71751308,6.15102005,7.8645525,8.74761486,9.15557861,9.41228676,9.60840607,23,7,39
0.55046254,242.60950642,23.15684987,6.7,5.8,0.49359465,1.2383137,1.8609581,2.3703623,2.7894506,3.135521,3.4417572,3.6996727,23,0,2
0.8753569,290.46015304,318.98090558,6.2,5.9,0.33312225,0.39194298,0.5703769,0.72613764,0.86125755,0.9922972,1.1192279,1.2399759,23,2,9
0.54588569,18.55437312,63.16471197,6.5,5.3,1.1193404,3.9602275,6.90589,9.347624,10.865051,11.470999,11.634888,11.691786,23,3,20
0.3654152,22.28992606,50.08378771,6.4,5.6,1.2113624,4.3308535,7.7235184,10.7282715,12.694632,13.509865,13.715656,13.75691,23,3,20
0.81956117,157.91191033,195.06908235,6.5,5.4,0.4228382,0.8551359,1.2390337,1.5830965,1.8934646,2.1751895,2.4287887,2.6580286,23,6,34
0.57266991,208.65355463,215.67572235,6.7,5.5,0.44997883,1.0519352,1.5491691,1.9591837,2.305337,2.600782,2.8530736,3.0724893,23,6,34
0.99048179,25.58230782,391.02316284,6.85216236,5.49826908,0.56954861,1.51461983,2.32969475,2.9180851,3.31353664,3.58758163,3.77477741,3.91339493,23,4,23
0.7046034,11.06475247,152.28380975,6.7,5.4,0.98845243,3.5261993,6.130699,8.252398,9.533221,10.009358,10.133415,10.176414,23,3,13
0.5208301,272.47460552,242.90139343,6.6,5.1,0.40376902,0.83288527,1.1790047,1.474123,1.7336044,1.9670067,2.175774,2.363502,23,6,28
1.0,300.0,289.82642929,7.0,5.7631778,0.33322811,0.34553862,0.51884317,0.6653614,0.78560066,0.90394688,1.02258539,1.1331811,23,2,9
0.8526939,95.83104642,49.16020044,6.6,6.0,0.5513258,1.4411578,2.1876717,2.802309,3.2980442,3.7055035,4.042881,4.317629,23,4,21
0.32128516,70.67661285,192.19862366,6.67021942,5.6503315,0.85741138,2.97594738,5.05899143,6.71029758,7.61406994,7.92212105,7.9970932,8.02635479,23,3,16
0.31406194,8.00412846,10.43018532,6.9953804,5.44913769,1.42313623,5.0217576,9.31588936,13.12844467,16.6388073,19.14391327,20.43625641,20.88507652,23,1,8
0.86802113,218.46837178,162.77675053,6.4,5.7,0.379961,0.6195636,0.9003711,1.1541448,1.3857493,1.6058998,1.813736,2.0101595,23,6,31
0.57977281,28.75713563,172.09016964,6.6,5.6,0.8826361,3.150793,5.438608,7.258704,8.290091,8.65654,8.760228,8.8030205,23,3,14
0.53366083,140.39727783,243.34761047,6.51516151,5.16861105,0.53660011,1.33370447,2.01092434,2.48861217,2.81079674,3.03936386,3.22105598,3.37500381,23,4,27
0.33903046,13.91832894,109.54829216,6.77458373,5.34090052,1.17375278,4.10994339,7.2329092,9.91049671,11.56821918,12.13083172,12.22817898,12.28849506,23,3,16
0.9966644,215.32102862,46.49570893,6.9,5.4,0.37650967,0.5921526,0.88939667,1.1460862,1.3909011,1.6229124,1.8442655,2.0548806,23,6,29
0.9056339,186.84712445,19.98991195,6.4,5.3,0.41475105,0.7630553,1.1198754,1.4436579,1.7415471,2.019075,2.2753696,2.5123916,23,6,29
0.97587032,86.86281427,279.58587465,6.3,5.7,0.44822454,0.96089697,1.4020224,1.7882757,2.1299171,2.432879,2.6996017,2.9365497,23,6,30
0.60233271,238.99452209,290.04992676,6.37531233,5.54125595,0.40126753,0.71262693,0.97486687,1.21021175,1.41775084,1.60706472,1.78017855,1.93940496,23,6,33
0.66731143,98.16503032,90.06570651,6.97704374,5.82117777,0.62580204,1.79567003,2.81159449,3.55792761,4.07317019,4.41369009,4.66029596,4.85186625,23,4,25
0.58169371,88.28196241,54.31019646,6.7,5.7,0.7249327,2.3894658,3.9701028,5.110021,5.743448,6.0590415,6.2401814,6.36795,23,7,37
0.92893031,26.34139003,146.89209967,6.3,6.0,0.7213197,2.277216,3.6768026,4.6685343,5.2597046,5.6112995,5.836219,6.0034246,23,7,36
0.38017939,16.31717412,10.3142716,6.95779064,5.38085154,1.33830452,4.65732288,8.30320549,11.2897892,13.10857582,14.01793861,14.3370285,14.55687714,23,1,8
0.45167748,251.41491266,43.4304016,6.7,5.5,0.5291381,1.4556384,2.275796,2.9073415,3.360292,3.691092,3.946733,4.150706,23,4,24
0.77152073,173.4493866,87.02083588,6.64112616,5.85437965,0.46141624,0.96884441,1.40962458,1.79764032,2.14262438,2.45010424,2.72239161,2.96498442,23,6,31
0.61826736,4.37447977,88.97325134,6.99228191,5.14716721,1.21556139,4.20418501,7.30673361,9.810009,11.31171608,11.85197449,12.01943016,12.19575691,23,1,7
0.45806835,25.57707357,293.47327818,6.9,5.2,0.8332958,3.0225,5.298649,7.269786,8.546031,9.015689,9.060578,9.063621,23,3,14
0.75298648,162.09533061,130.44290611,6.6,5.9,0.46139717,1.0478482,1.5397286,1.9670501,2.3429532,2.6730666,2.9623122,3.2328506,23,0,1
0.573765,60.896637,0.457355,7.0,6.0,0.88392448,3.02465105,5.02706575,6.39730883,7.09742975,7.42641306,7.62472486,7.76477289,23,7,39
0.70297581,234.39743042,24.60415268,6.71591902,5.44073343,0.44178629,0.85136461,1.22279406,1.55621815,1.85534477,2.12630844,2.37109375,2.59316254,23,6,32
0.36341109,60.2654172,37.18030747,6.05614039,5.17622734,1.03772211,3.52664852,5.94079304,7.76268768,8.71166039,9.06323528,9.2155323,9.3081131,23,3,17
0.5343677,226.38691297,369.76046881,6.6,5.2,0.39753914,0.8180423,1.1433697,1.4129515,1.6477203,1.8587489,2.0475764,2.217379,23,6,33
0.68377503,45.1380428,244.75664703,7.0,5.2,0.679832,2.243843,3.7794504,4.932747,5.5971107,5.9000864,6.0434427,6.132161,23,7,36
0.50784171,265.17938232,168.10676575,6.48862123,5.39230442,0.44446278,0.90477276,1.27456617,1.58024406,1.84063148,2.06657982,2.26375389,2.43828201,23,6,28
0.4461128,74.85242075,312.69665692,6.7,5.6,0.6676426,2.2786736,3.8794403,5.129814,5.8454666,6.091157,6.154294,6.181629,23,3,18
0.45145665,227.65898927,311.75711828,6.6,5.9,0.45187902,1.1148176,1.6497922,2.0579252,2.3737493,2.6260486,2.831327,3.0047078,23,4,27
0.59996951,186.54908752,193.147995,6.95014381,5.27293491,0.47309828,1.01888037,1.46691895,1.83070183,2.13268661,2.38875198,2.60806179,2.79826641,23,6,34
0.73749862,123.39643258,21.67469256,6.6,5.5,0.5572567,1.4838352,2.2754169,2.9061751,3.3970733,3.7922626,4.1094003,4.3631234,23,4,26
0.45261358,60.84794157,118.75025062,6.2,5.5,0.8670263,3.0264573,5.1633096,6.810428,7.688357,7.991467,8.088861,8.1405735,23,3,17
0.76878715,162.47885132,302.5920105,6.87808561,5.1677742,0.40998793,0.72039843,0.99773026,1.25066662,1.47460175,1.67757034,1.86140633,2.02864647,23,6,34
0.77973094,281.90340064,399.83999466,6.99656826,5.35704428,0.33609486,0.392066,0.52644157,0.66392708,0.77095413,0.87433863,0.9731102,1.0659194,23,2,11
0.4208284,102.47512817,107.45281982,6.02119923,5.76003551,0.77194691,2.5678997,4.26741982,5.48075294,6.09890079,6.34142399,6.45213318,6.52472878,23,7,35
0.3472616,39.3884748,40.22019192,6.44957723,5.44882314,1.15122604,4.00172615,6.90287971,9.20526123,10.52585602,11.04086304,11.21988106,11.33386421,23,3,20
0.31569432,216.79323912,47.74673368,6.10479322,5.25588581,0.67233562,2.03752947,3.28597593,4.1321044,4.55456305,4.7468648,4.86443567,4.95856237,23,7,35
0.62989554,197.68847176,4.98050046,6.20595364,5.48073091,0.51032782,1.18162823,1.74203396,2.20231104,2.58310461,2.90232229,3.17491961,3.4185195,23,0,4
0.70928106,214.71289219,27.28071665,6.9,5.1,0.44290876,0.95538425,1.4013176,1.799375,2.1557007,2.475584,2.7606988,3.0165858,23,6,32
0.93834432,286.51282086,159.60233682,6.9,5.8,0.3461957,0.45345545,0.6881671,0.8782892,1.058711,1.2321353,1.4007473,1.5634007,23,6,28
0.9831813,13.96578789,15.89485741,6.94844341,5.54119158,0.91804743,2.96170616,4.70729351,5.82836533,6.47543621,6.87363148,7.14323425,7.34540844,23,7,41
0.99529879,278.86464016,314.35504273,6.15459777,5.0712953,0.31792927,0.34630728,0.47843218,0.59675884,0.71774912,0.82055521,0.93207026,1.03170633,23,2,9
0.651529,213.10666314,319.10116435,6.6,5.7,0.3961239,0.76885223,1.0800095,1.3518133,1.5965428,1.8233066,2.031188,2.2211661,23,6,33
0.82714471,269.00743016,42.83931587,6.2,5.7,0.38183832,0.6091056,0.890862,1.1440916,1.3771625,1.5984721,1.8078666,2.005546,23,6,31
0.59593422,119.30365342,333.59984489,6.4,5.2,0.49756575,1.2940784,1.9837022,2.503756,2.8775043,3.1481752,3.3616514,3.5343885,23,4,27
0.3861474,190.12738407,309.31018544,6.4,5.6,0.51661015,1.4532781,2.289579,2.9005985,3.2809696,3.501975,3.6463003,3.7572374,23,4,27
0.75424387,21.87605516,212.41694147,6.8,5.5,0.795352,2.760388,4.704495,6.174005,6.9794593,7.302073,7.437343,7.510099,23,7,38
0.30838619,23.28854684,192.30150605,6.8,5.1,1.0072393,3.656279,6.5154395,9.101957,10.93359,11.745693,11.852673,11.8536,23,3,16
0.93762732,15.61333809,221.12846659,6.2,5.6,0.7512727,2.4467459,4.019251,5.1272764,5.7327642,6.038965,6.217021,6.3336325,23,7,36
0.64454571,57.69480955,156.08796678,6.1,5.2,0.7115927,2.2692003,3.7259188,4.742668,5.293215,5.566001,5.719616,5.8291864,23,7,36
0.45987673,280.22800926,249.45543725,6.5,5.5,0.4245634,0.9382887,1.3442383,1.669949,1.9461284,2.1860595,2.3947406,2.5779262,23,6,28
0.66693627,77.84486184,56.60744691,6.9,5.3,0.6912031,2.195674,3.6071467,4.6437993,5.247476,5.580053,5.7877545,5.9384856,23,7,37
0.81791843,204.86975539,276.95012996,6.53581019,5.8447334,0.38247156,0.61343527,0.86761618,1.10071564,1.30583811,1.50120592,1.68466806,1.85737181,23,6,33
0.97893388,145.24161047,188.53536652,6.5,5.6,0.40205002,0.72703934,1.0609188,1.3635664,1.6410508,1.9014649,2.1426,2.3661366,23,6,30
0.86516349,43.31191497,92.27245738,6.4,5.5,0.6860504,2.0842104,3.326383,4.2186627,4.781037,5.138613,5.3792996,5.5587697,23,4,25
0.73271531,259.14248657,389.04315186,6.86300707,5.27951908,0.3476634,0.45085716,0.59767437,0.74819279,0.87020731,0.98707485,1.0965724,1.20061207,23,2,11
0.47991566,263.49319025,385.93021517,6.1,5.3,0.3859911,0.7270112,0.97636175,1.1846285,1.3663502,1.5293059,1.6783195,1.8141699,23,6,33
0.3410137,9.95655727,4.00235653,6.62546444,6.02780294,1.4170146,5.05453157,9.40940666,13.31571388,16.83910751,19.71446991,21.35939026,21.86407852,23,1,8
0.87232535,164.8394884,204.51337291,6.2,5.7,0.40565968,0.7426667,1.0698485,1.3669829,1.63625,1.8868036,2.1174378,2.3298535,23,6,30
0.50249979,21.013587,110.88904264,6.2,5.2,1.0552063,3.7198076,6.4585238,8.730983,10.115181,10.636097,10.756115,10.788837,23,3,20
0.93528625,94.62235839,125.51674447,6.62189339,5.11306425,0.4890933,1.04497528,1.52755308,1.94339132,2.29972792,2.60741854,2.87317038,3.1125226,23,6,29
0.31055767,267.37830698,8.47610119,6.5,5.3,0.63200045,2.0135226,3.3498645,4.3431,4.891374,5.1306405,5.2603927,5.355352,23,7,37
0.87385363,61.64468666,304.953164,6.4,5.4,0.51616526,1.3324723,2.0326886,2.5815725,3.0012178,3.3343773,3.6046696,3.820181,23,0,3
0.67962763,144.22510266,185.37144536,6.5,5.3,0.48619366,1.1896086,1.7827654,2.2650037,2.6599054,2.9854589,3.258165,3.4939618,23,0,0
0.49950151,8.603226,178.38960668,6.55545567,5.96357211,1.06427622,3.81048441,6.69887877,9.15698624,10.72588158,11.37041664,11.5038166,11.54210281,23,3,19
0.31224198,43.31609119,74.01855966,6.6,6.0,1.1007757,4.0020523,7.128354,9.827457,11.602484,12.340006,12.505714,12.538994,23,3,20
0.73373325,192.58022491,326.26543671,6.6,5.4,0.38558197,0.7114692,1.0031495,1.2660699,1.5033975,1.7244577,1.9284658,2.1163182,23,6,33
0.7062785,178.12487793,365.25231934,6.84512329,5.94762135,0.40532303,0.7479496,1.03853607,1.28896523,1.5112524,1.71655083,1.90392494,2.0744276,23,6,33
0.35316176,297.29513171,219.24431348,6.8,5.6,0.4698701,1.2459135,1.9062762,2.4035292,2.7623405,3.0186577,3.215147,3.3807793,23,4,22
0.65587705,142.21954605,259.41667389,6.2591471,5.49353884,0.47790194,1.07017374,1.55850363,1.94873714,2.2634573,2.52368927,2.74216461,2.92931747,23,4,27
0.3239947,260.22189556,317.74292081,6.2,5.9,0.47857428,1.2417898,1.8791871,2.3250766,2.6108718,2.7955232,2.9290414,3.0395865,23,4,22
0.9949648,280.88376396,51.72127373,6.3,5.5,0.35076332,0.46059895,0.7011261,0.89842606,1.0924134,1.2729568,1.4499607,1.6175065,23,6,31
0.41919361,25.2348399,101.28708058,6.05211512,5.80254835,1.08970022,3.83751583,6.66863441,8.98265171,10.36896133,10.90788651,11.05217934,11.1144371,23,3,20
0.31793198,29.78313895,142.0130424,6.6593302,5.39998744,1.05798912,3.6833849,6.37298012,8.58689499,9.89168262,10.38966656,10.50593281,10.56481838,23,3,16
0.56102951,258.8225,91.96440605,6.8,5.8,0.45179796,1.049531,1.5404344,1.9555559,2.3164434,2.63163,2.904913,3.1542234,23,0,0
0.72379357,135.06870366,373.1715913,6.8,6.0,0.43150997,0.96879005,1.4029026,1.7667556,2.0866947,2.3674088,2.6121368,2.826602,23,6,34
0.79835523,276.6896288,358.66835972,6.5,6.0,0.3405118,0.4430523,0.63219213,0.80033636,0.9428482,1.0845962,1.2207541,1.3524766,23,2,11
0.90632427,120.75512658,46.74990553,6.1,6.0,0.48699522,1.0823026,1.5960579,2.0481548,2.4452658,2.7944574,3.099925,3.3810606,23,0,1
0.46599609,202.37647586,311.1926435,7.0,5.7,0.46765804,1.2301078,1.8748398,2.3763967,2.756414,3.0421433,3.2665753,3.4566493,23,4,27
0.76794452,69.25853431,25.41544099,7.0,5.3,0.6729188,2.0593061,3.3202949,4.262426,4.8676343,5.2430434,5.494201,5.679544,23,7,37
0.37884768,127.47459609,342.14081969,6.73689081,5.60072524,0.59048176,1.73122406,2.77508831,3.5063591,3.88686848,4.02621269,4.08800983,4.13630199,23,4,27
0.41528016,126.63181566,349.21187873,6.7,6.0,0.56923676,1.7895608,2.9456959,3.8382578,4.3845444,4.625437,4.7231054,4.7851534,23,7,40
0.51764303,87.62949371,146.55537415,6.379601,5.48857021,0.71017981,2.22363806,3.6098094,4.56314802,5.06860971,5.31295919,5.4596839,5.56895399,23,7,38
0.89776525,8.57096842,51.25327632,6.40317655,5.15889706,1.04136705,3.42772675,5.55248451,6.96204376,7.71353722,8.13408375,8.42061615,8.63368225,23,7,41
0.82721567,294.95348999,18.54591453,6.5,5.9,0.3777995,0.5873256,0.8696337,1.1174159,1.3465195,1.565762,1.7748561,1.9737496,23,6,29
0.60632411,35.1335623,196.3660069,6.2,5.3,0.8059821,2.7517505,4.647059,6.0658393,6.80582,7.0813365,7.1856217,7.2392716,23,3,14
0.70399548,196.73523853,54.76215091,6.4,5.2,0.4559636,0.9964857,1.4579859,1.8622961,2.2175527,2.5318842,2.8080196,3.0570498,23,6,32
0.43510807,9.05947903,78.71330255,7.0,5.58944655,1.23377275,4.36740255,7.77798319,10.76912117,12.52952385,13.28757668,13.48612976,13.58158493,23,3,19
0.56282848,8.76831341,20.83923531,6.95986032,5.98027563,1.30994606,4.60431671,8.17119598,11.09584999,12.8502655,13.67675209,14.06152534,14.37774277,23,1,7
0.485192,293.48516846,268.39718628,6.31047869,5.2873106,0.4018569,0.71411419,0.95448637,1.16503859,1.34915257,1.51443386,1.66426754,1.80045033,23,6,28
0.64232407,95.46904116,255.04335417,6.9,5.9,0.5598526,1.6506085,2.638658,3.3980222,3.9078689,4.2366853,4.470857,4.64591,23,4,23
0.79719289,108.30897329,227.03044362,6.1,5.2,0.47745466,1.1061115,1.6343684,2.0733986,2.4389534,2.7474008,3.0091753,3.2451563,23,0,0
0.32366843,63.00108026,78.51441108,6.71725542,5.75046217,1.00976896,3.56662464,6.14717484,8.2052269,9.38370419,9.81459522,9.94042301,9.99833775,23,3,17
0.55101406,96.70643011,61.51232111,6.2,5.2,0.71303606,2.2723832,3.7279158,4.741766,5.291666,5.5687466,5.733142,5.8528843,23,7,38
0.35004921,82.31622715,4.41377054,6.3,5.5,1.0031734,3.5615716,6.157617,8.242126,9.433731,9.842989,9.9540615,10.008028,23,3,15
0.75390144,223.02082297,45.67388057,6.3,5.1,0.4168496,0.8031907,1.162929,1.4910622,1.78935,2.062831,2.3118043,2.5399375,23,6,32
0.47364608,83.07208485,278.42561845,6.5,5.2,0.65450096,2.1435747,3.6033096,4.710389,5.322282,5.5484543,5.6301956,5.6773825,23,7,40
0.45965726,65.7232558,69.08815088,6.6887952,5.53304628,0.89702749,3.06142521,5.11016083,6.58955479,7.33935738,7.63770676,7.78783321,7.88660049,23,7,38
0.45185881,276.27905823,150.30741026,6.0460596,5.32739213,0.46113396,0.99110699,1.41333103,1.74350739,2.01137066,2.23552227,2.42605877,2.59192085,23,4,22
0.50545317,156.91342531,325.11341121,6.85216223,5.84397241,0.50126696,1.26610661,1.90274143,2.36742878,2.69321251,2.92693043,3.10703564,3.25970268,23,4,27
0.74468761,188.00950467,165.6685991,6.7,5.7,0.4278884,0.8898077,1.2889824,1.6433077,1.9642353,2.2561555,2.5195785,2.757296,23,6,34
0.63567023,94.34264913,139.85277266,6.6,5.6,0.6196313,1.8825078,3.0416193,3.911809,4.463559,4.7934237,5.009466,5.1703835,23,4,25
0.89795697,149.57220459,1.29784656,6.85503864,5.54781961,0.46755648,0.94453287,1.38181305,1.77197552,2.12203884,2.4373951,2.71970654,2.97354317,23,6,29
0.8358985,286.77190398,244.05351961,6.8,5.6,0.34298372,0.46740246,0.6826005,0.8698263,1.0399833,1.204865,1.3634658,1.5167866,23,6,28
0.7197786,240.55075983,370.01469277,6.4,5.5,0.35487413,0.54489374,0.7513113,0.94473076,1.1147804,1.277359,1.4309497,1.5771322,23,6,33
0.41819618,258.39012895,394.14429532,6.8,5.5,0.40906048,0.9265313,1.3176708,1.6123443,1.8533149,2.0609794,2.2414808,2.3987036,23,6,33
0.64189057,97.14179366,274.35364849,6.7,5.4,0.5428796,1.5401754,2.439742,3.1215792,3.5851145,3.9038486,4.127226,4.2967424,23,4,27
0.76786163,214.88180379,83.0871731,6.2,5.3,0.41386986,0.7831149,1.1303549,1.4465146,1.733778,1.9983764,2.23989,2.4614267,23,6,31
0.6033246,40.27865762,123.32090313,6.2,6.0,0.8510332,2.9404974,4.954028,6.4229794,7.1900663,7.496579,7.638152,7.730461,23,7,38
0.57118078,195.11665515,387.39528695,6.8,5.8,0.41276932,0.9065523,1.2894917,1.5988894,1.867888,2.105959,2.3154106,2.501213,23,6,33
0.5768914,173.25035492,152.31246501,6.7,5.3,0.50589705,1.3211751,2.0252419,2.580381,3.007667,3.3432355,3.6174827,3.8374639,23,0,0
0.70480788,53.73820114,396.28765869,6.14097309,5.05691147,0.55347967,1.41409731,2.15193701,2.64789629,2.93994665,3.11267424,3.22843504,3.31943369,23,4,23
0.8618809,242.49833952,339.99757911,6.6,5.9,0.34652662,0.4751191,0.6852093,0.87064075,1.0330172,1.1928673,1.3457499,1.4929829,23,6,33
0.55254247,233.15273907,177.65611557,6.9,5.8,0.4504366,1.0697289,1.5756555,1.9940124,2.351369,2.6582232,2.9213448,3.1582336,23,0,0
0.45572316,110.12934935,287.69298211,6.7,5.2,0.60210943,1.9077497,3.17772,4.1414614,4.7102776,4.9484158,5.0511675,5.1195536,23,7,40
0.46852747,222.97840881,201.82437134,6.87122154,5.96348572,0.49530649,1.23542976,1.84650707,2.30891895,2.65729046,2.92611885,3.14275074,3.33159637,23,4,22
0.90596213,199.35144521,38.43141731,6.20703282,5.99857444,0.41186047,0.72102833,1.057302,1.35960197,1.63614416,1.89667177,2.1391139,2.36463881,23,6,29
0.72007994,27.50860171,375.42535138,6.49279393,5.82448749,0.66227865,2.08436871,3.41035366,4.37348557,4.88834286,5.09852505,5.19073772,5.23744202,23,7,36
0.73243682,120.15645797,277.05868346,6.3,5.1,0.46387577,1.0799007,1.5970163,2.0205498,2.3697033,2.6618824,2.9071002,3.1192174,23,0,0
0.65298707,129.4313992,102.83816825,7.0,5.5,0.55594206,1.5652285,2.459897,3.1613917,3.6756272,4.0609975,4.3495984,4.5726323,23,4,21
0.52512848,21.94556273,1.86965301,7.0,6.0,1.20442724,4.23527765,7.35206366,9.73519325,11.11161613,11.71588898,11.99663544,12.23488617,23,1,5
0.54436677,118.37202473,298.95633712,6.40406117,5.49961831,0.54287767,1.41907787,2.17792416,2.71157932,3.05082893,3.27639961,3.44772434,3.58487606,23,4,27
0.73892106,90.02564691,321.86425179,6.5,6.0,0.50797749,1.27407217,1.9165411,2.41513062,2.79660034,3.09213161,3.33260918,3.53495312,23,0,0
0.3807019,59.08779225,17.30982993,7.0,5.2,1.053976,3.7769594,6.6492443,9.072273,10.609321,11.189075,11.312906,11.345995,23,3,15
0.44794311,111.99428627,296.6442905,6.68053477,5.88022443,0.60800648,1.83899879,2.97702789,3.79970837,4.25293922,4.45280647,4.55844975,4.63513184,23,7,40
0.86241834,217.33073076,214.29147406,6.5,5.6,0.3714118,0.5942855,0.8593812,1.0994782,1.3178821,1.5265055,1.723803,1.9108467,23,6,30
0.92258625,219.61100815,157.43341237,6.6,5.3,0.36594057,0.56811666,0.83459044,1.0727687,1.2942615,1.5045524,1.7048206,1.8952618,23,6,31
0.75979406,215.03926207,58.89541174,6.2,5.7,0.4270754,0.8333869,1.2064066,1.5430183,1.8483791,2.1284785,2.383328,2.615872,23,6,32
0.76270512,131.01561409,187.39937019,6.2,5.1,0.4675045,1.0622916,1.5647058,1.9882417,2.3464499,2.6524787,2.9143004,3.142097,23,0,0
0.46096012,139.98843384,126.35301208,6.70473433,5.09023857,0.64071989,1.82777309,2.88313198,3.59151936,3.99195957,4.22885799,4.39241695,4.52105236,23,4,25
0.53071505,233.84246325,246.42695429,6.3,5.8,0.43675184,0.96763515,1.3911605,1.7351112,2.0272894,2.2804565,2.5004072,2.6928968,23,6,34
0.75075072,198.2334137,12.60685062,6.06732941,5.47502422,0.45618343,0.91982651,1.33103895,1.69724321,2.0230217,2.31440449,2.57455063,2.80743599,23,6,32
0.57375431,84.11940765,0.80045009,6.81939363,5.52740717,0.78670883,2.52009058,4.06829977,5.11116171,5.66897058,5.97164392,6.16848326,6.31634474,23,7,37
0.83667859,11.75775671,63.86806131,6.5,5.5,1.0049372,3.4790387,5.8806424,7.6357636,8.588041,8.988302,9.185881,9.311367,23,3,19
0.78122048,76.47392242,121.20581463,6.21622333,5.46291313,0.59714031,1.59918165,2.45196056,3.08113956,3.52942276,3.87030983,4.13071156,4.33338928,23,4,21
0.99753477,233.394069,344.1574218,7.0,5.7,0.33363104,0.41664314,0.6230979,0.792079,0.94771004,1.0994039,1.246068,1.3886495,23,6,33
0.52681346,195.70863184,344.83081037,7.0,5.8,0.438941,1.0686445,1.5747542,1.975174,2.3048544,2.5796175,2.8098755,3.0066872,23,6,33
0.6844908,6.44145536,42.85309982,6.91542721,5.26063251,1.24258327,4.24518013,7.23323536,9.47009087,10.73926163,11.31471252,11.63831902,11.94933701,23,1,7
0.32003674,280.10852051,388.27145386,6.51210403,6.00252247,0.44210291,1.02236223,1.45033121,1.72979069,1.92349529,2.0750103,2.20180702,2.31035995,23,4,22
0.48376399,66.08195496,238.64352417,6.99844742,5.26857901,0.72654772,2.30677557,3.77298784,4.8046155,5.31344271,5.52084875,5.62454367,5.69176817,23,7,40
0.8050469,201.51011922,329.99837147,6.3,5.8,0.37110853,0.60165787,0.84728336,1.0726562,1.2727666,1.4633403,1.642633,1.8115196,23,6,33
0.41147478,69.64217954,357.48152458,6.4,5.5,0.6660652,2.2402282,3.7928138,4.9998965,5.6806245,5.872316,5.8968368,5.9055285,23,3,18
0.57887079,27.28591766,202.87869538,6.61195531,5.5782084,0.84753847,2.93198061,4.91823339,6.38870573,7.17636347,7.49960756,7.63441992,7.7146821,23,7,38
0.88761681,180.90979004,399.68243408,6.49427557,5.44217777,0.35894728,0.50262308,0.68690109,0.8657279,1.01898909,1.16406488,1.30058098,1.42920065,23,2,12
0.88876923,97.35572695,357.20249089,6.5,6.0,0.43784475,0.94724464,1.3733354,1.7406325,2.0653315,2.3525715,2.6048746,2.8264961,23,6,30
0.4519279,139.59928054,30.0262825,6.2,5.6,0.70892286,2.2997255,3.799365,4.873824,5.438648,5.70267,5.852236,5.9599485,23,7,37
0.73395301,200.30699037,129.91811308,6.3,6.0,0.43314028,0.88276243,1.2766728,1.6274414,1.9442983,2.2317104,2.4901323,2.7240105,23,6,31
0.65722042,136.84946122,329.77847111,6.6,6.0,0.46268034,1.1232743,1.6648831,2.1022224,2.4611654,2.75881,3.00566,3.2221947,23,0,0
0.46276364,65.4180518,297.23957208,6.5,5.8,0.69603825,2.3855877,4.0534563,5.341297,6.066739,6.3108473,6.376299,6.404804,23,3,18
0.87253588,285.77539858,188.00775823,6.4,6.0,0.3518572,0.47181797,0.69829464,0.8936429,1.070364,1.241189,1.4064479,1.56496,23,6,28
