n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.51498044,72.63363528,299.80384777,4.3,6.9,0.6142459,1.6308641,2.50484,3.0264788,3.2611656,3.373252,3.447277,3.5094252,v6_1_test,,,14,1,6
0.91645317,114.83092325,0.9615099,4.3,6.9,0.4771819,0.9662118,1.4042549,1.7909317,2.1272793,2.4196815,2.6740742,2.8974485,v6_1_train,orig_train,train,14,1,9
0.96124374,38.67435459,346.76322948,4.41683207,6.65813835,0.51855326,1.37579107,2.14286423,2.73230696,3.16628027,3.50696278,3.75850058,3.95067072,v6_1_train,orig_train,train,14,1,5
0.42677229,54.09810929,299.79,4.7020238,6.11778307,0.72955132,2.4619627,4.19216919,5.53738689,6.2426424,6.42456055,6.44282341,6.44940281,v6_1_test,orig_train,train,14,2,13
0.33031753,15.48319249,111.10190621,4.32567903,6.78272721,1.14506531,4.03816652,7.24025393,10.30445862,12.59420586,13.59538078,13.74660683,13.74716949,v6_1_train,orig_train,val,14,2,11
0.63628521,137.2443284,208.14716228,4.2,6.5,0.4730239,0.9885831,1.4056764,1.7323446,1.9908342,2.2013445,2.3772993,2.5287476,v6_1_val,orig_train,train,14,1,9
0.3003,12.55095991,123.52250198,4.63551245,6.75142027,1.1536932,4.10750723,7.39600325,10.56557465,12.95822334,14.04349136,14.25490952,14.25552368,v6_1_train,orig_val,train,14,2,12
0.87068278,19.60696602,10.74579811,4.37966728,6.8344059,0.90736485,2.97105074,4.92747736,6.2910409,6.97856474,7.30868483,7.51154375,7.65129423,v6_1_train,orig_val,train,14,2,10
0.59811742,263.06535473,338.63531316,4.5,6.7,0.35009623,0.50143194,0.63348436,0.76647186,0.88515615,0.9959078,1.0987978,1.1938634,v6_1_train,orig_train,train,14,0,0
0.42051189,290.58714928,252.23836838,4.8,6.5,0.42007732,0.7760577,1.0341082,1.2438178,1.4227777,1.5788126,1.71626,1.837677,v6_1_train,orig_train,train,14,0,1
0.63642954,255.27759495,337.03799097,4.5,6.4,0.34526634,0.48761272,0.6198454,0.75232077,0.8736687,0.98636436,1.0920796,1.1909914,v6_1_train,orig_train,train,14,0,0
0.67992199,252.17183877,193.42463598,4.35116777,6.57617194,0.36396265,0.64515305,0.91036272,1.16035652,1.38944483,1.60302639,1.80073118,1.98397541,v6_1_train,orig_train,train,14,0,1
0.30097161,223.91447409,23.33151963,4.7,6.4,0.6809964,1.9827924,3.1404977,3.874992,4.230474,4.408275,4.5274425,4.62412,v6_1_train,orig_train,train,14,1,6
0.5997295282660209,64.35649254711763,1.0166562622001087,4.275819512602869,6.766688024858453,0.8096427917480469,2.699471950531006,4.535658836364746,5.851871490478516,6.537933349609375,6.829912185668945,6.980772018432617,7.085577011108398,,,,14,2,10
0.51391201,24.49251552,50.85545835,4.23014967,6.70832868,1.08841944,3.7588377,6.5553937,8.95831108,10.44278717,10.97854042,11.08822632,11.11386681,v6_1_train,orig_train,train,14,2,11
0.32204359,205.73552477,374.96453537,4.1764557,6.68659565,0.47118521,1.29633045,2.06688166,2.63147402,2.97297001,3.14679003,3.2448926,3.3203311,v6_1_train,orig_train,train,14,1,7
0.60769901,146.87498542,338.91307406,4.2,6.4,0.4210677,0.7837806,1.0517731,1.266932,1.4460258,1.5983753,1.7297072,1.843493,v6_1_train,orig_train,val,14,0,3
0.61860513,284.36716847,71.30195682,4.83697645,6.20832759,0.40354013,0.76900101,1.09466124,1.39201021,1.6607852,1.90569448,2.12846231,2.33152914,v6_1_test,orig_train,train,14,1,9
0.69041891,85.72179765,230.59296686,4.4,6.9,0.5436816,1.2859907,1.9074602,2.3464632,2.6526146,2.8802118,3.0611954,3.2161055,v6_1_train,orig_train,train,14,1,8
0.45345436,213.77842663,64.43486986,4.2,6.2,0.52688646,1.2150764,1.7764044,2.1699405,2.4493852,2.6651187,2.8418803,2.9929519,v6_1_val,orig_train,val,14,1,8
0.70855364,74.82625421,362.48146068,4.0,6.6,0.4677601,0.98002243,1.3730111,1.6464763,1.8378243,1.9822564,2.0979085,2.1934009,v6_1_train,orig_train,train,14,1,8
0.63673162,6.78699017,42.29217911,4.53251934,6.4955759,1.24682617,4.30295849,7.53299999,10.3557291,12.24417019,13.08537769,13.29056454,13.33712482,v6_1_val,orig_train,train,14,2,11
0.7481327,237.75609669,151.33688207,4.4,7.0,0.37067604,0.5803242,0.7903676,0.99364805,1.1801391,1.3541818,1.5152164,1.6651349,v6_1_train,,,14,0,2
0.60070426,99.60812131,18.51627992,4.4,6.2,0.67675257,1.8478751,2.8258958,3.4605222,3.855721,4.129499,4.336187,4.5061307,v6_1_train,orig_train,train,14,1,6
0.5340470363881624,86.18419578896923,0.0048410314040819,4.433409825087204,6.660606577592029,0.7863240242004395,2.631425380706787,4.428720951080322,5.723304271697998,6.406836986541748,6.695284366607666,6.8399271965026855,6.939620494842529,,,,14,2,10
0.48331124,288.24539185,321.58483887,4.73533916,6.73456573,0.37692833,0.73844481,1.02099085,1.26594067,1.48349667,1.68062353,1.86043787,2.02499771,v6_1_val,orig_train,train,14,0,1
0.9851604,252.43620081,93.29073301,4.9125067,6.92361271,0.34499645,0.48508644,0.72943783,0.93635082,1.13979053,1.33047724,1.51519775,1.69193792,v6_1_train,orig_train,train,14,0,2
0.54140597,85.575704,220.6299902,4.9,6.1,0.6388807,1.8089023,2.8434663,3.5173812,3.8839126,4.083734,4.217856,4.3241744,v6_1_train,orig_train,train,14,1,6
0.34273739,231.46896281,302.251759,4.21624388,6.97367208,0.4699316,1.29312706,2.07324743,2.65758753,3.03677845,3.26308823,3.4122901,3.52541399,v6_1_train,orig_train,train,14,1,7
0.52951252,117.38317108,356.83102417,4.06539154,6.94656134,0.48850155,1.33983088,2.14935827,2.75912666,3.16376543,3.42005301,3.595613,3.72662878,v6_1_train,orig_train,val,14,1,5
0.6775934786584512,157.55364113063257,0.0233202863267205,4.573731432810423,6.477197151432005,0.5246944427490234,1.321855545043945,2.011814594268799,2.563842296600342,3.00299072265625,3.3614158630371094,3.6625289916992174,3.914402961730957,,,,14,1,5
0.39690996,133.50106173,43.27312918,4.3,6.7,0.7352996,2.1488428,3.3685474,4.115452,4.4909706,4.700056,4.8416653,4.955538,v6_1_train,orig_train,train,14,1,6
0.34014426,109.9615849,162.87646721,4.9,6.1,0.7569785,2.3846526,3.892262,4.9202695,5.385716,5.5502677,5.6227317,5.669987,v6_1_train,orig_train,train,14,1,7
0.78231272,175.44599188,298.93086897,4.6,6.1,0.3753581,0.5993767,0.8048339,1.001503,1.1792879,1.342432,1.4918804,1.6292276,v6_1_train,orig_train,val,14,0,2
0.80734527,15.60902309,0.49619651,4.50320435,6.27002716,1.02958918,3.42095041,5.6880312,7.29631519,8.11496735,8.47181892,8.66277981,8.79295731,v6_1_test,orig_train,train,14,2,10
0.78613051,29.16649391,352.5459233,4.9,6.4,0.6316047,1.7638602,2.7627606,3.416678,3.7629933,3.944429,4.046802,4.116256,v6_1_train,orig_val,val,14,1,6
0.66678441,64.02354431,178.20680237,4.64152765,6.17378807,0.6511941,1.98062277,3.21969652,4.07854795,4.56573629,4.82900572,4.9944663,5.11467409,v6_1_train,orig_val,val,14,1,7
0.85728235,19.61244914,393.76325985,4.6,6.5,0.62046766,1.6783447,2.6012306,3.1826572,3.4636154,3.5860806,3.6409616,3.6721134,v6_1_test,orig_train,train,14,1,6
0.44983779,211.78348669,226.70394599,4.7,6.3,0.4782729,1.0320644,1.4671535,1.780302,2.011572,2.1942806,2.3465252,2.4760056,v6_1_train,orig_train,val,14,1,8
0.96539113,46.71251967,165.57133217,4.3,6.3,0.55577993,1.3117166,1.9436169,2.419716,2.778283,3.0598783,3.2968607,3.4967232,v6_1_train,orig_train,train,14,1,5
0.46679288,264.198002,53.55627332,4.7,6.3,0.4859357,1.0519414,1.5120358,1.8691807,2.1525373,2.3855066,2.5818844,2.7519932,v6_1_val,orig_train,train,14,1,9
0.5090778912284504,5.350515657770557,0.8226596916246222,4.642703678677644,6.113087406262868,1.3530964851379397,4.872313976287842,8.855117797851562,12.272594451904297,14.635602951049805,15.712791442871094,15.960454940795898,15.978797912597656,,,,14,2,11
0.33774068,213.06408541,396.2350685,4.84820021,6.9012352,0.46527815,1.27485657,2.00052881,2.53574276,2.88061047,3.08174276,3.20814371,3.30694628,v6_1_train,orig_train,train,14,1,6
0.92342449,108.63360797,289.12804476,4.5,6.4,0.40571213,0.71411324,0.98842525,1.2402472,1.4645109,1.6654334,1.8447976,2.0053582,v6_1_val,orig_train,train,14,0,1
0.6181881,200.84497172,156.40246368,4.2,6.3,0.42174006,0.79027605,1.0903535,1.3520613,1.5790229,1.7778645,1.951994,2.1064062,v6_1_train,orig_val,train,14,0,1
0.65182029,108.42131284,304.77539052,4.5,6.7,0.48558998,1.043467,1.4910736,1.8214331,2.0695887,2.264451,2.422986,2.5567331,v6_1_train,orig_train,val,14,1,8
0.79142194,124.60656859,176.82708978,4.3,6.5,0.44661808,0.87648964,1.2421017,1.5584927,1.8299923,2.0639734,2.2663164,2.4439793,v6_1_train,orig_train,train,14,1,9
0.50048463,272.44541503,266.54623813,4.3,7.0,0.3782463,0.6136589,0.7874718,0.9486413,1.0898137,1.2190595,1.335834,1.4420581,v6_1_train,orig_train,train,14,0,2
0.76429162,243.73259275,135.0031632,4.1,6.3,0.34599543,0.5309639,0.7197757,0.90034103,1.0712838,1.2296457,1.3777752,1.5165563,v6_1_val,orig_train,val,14,0,2
0.926866,216.03961183,301.2927146,4.4,6.9,0.32684422,0.4249711,0.5644407,0.6991596,0.8325014,0.9537358,1.0714717,1.1822071,v6_1_train,orig_train,train,14,0,0
0.35456831,145.34153381,170.8472215,4.4,6.3,0.6494999,1.8184252,2.8436298,3.4659443,3.7405567,3.8721151,3.9581327,4.032531,v6_1_train,orig_train,train,14,1,6
0.45684361,17.05536608,247.09019289,4.6,6.2,0.9123068,2.9455962,4.8993516,6.3616767,7.0714316,7.282739,7.3351607,7.349218,v6_1_train,orig_train,train,14,2,10
0.87765138,212.58099985,185.10237766,4.83882809,6.66328028,0.36249924,0.58656931,0.84955502,1.09159374,1.31622553,1.5291028,1.73010778,1.92006683,v6_1_train,orig_train,train,14,0,2
0.34253335,104.42643738,251.10678101,4.19369888,6.5054059,0.6823597,2.28323412,3.91987371,5.19433737,5.88693953,6.05838537,6.07824659,6.09138918,v6_1_val,orig_val,val,14,1,7
0.54382478,10.68874264,42.16936296,4.07425504,6.7976048,1.176682,4.15988255,7.37620926,10.31096935,12.34256458,13.14725018,13.32684803,13.34782696,v6_1_train,orig_train,train,14,2,11
0.34413536,59.25568323,95.96042116,4.0,6.8,0.9415536,2.92281,4.724138,5.913897,6.4465566,6.681127,6.801268,6.8742747,v6_1_train,orig_train,val,14,2,14
0.699305,283.94344669,93.09901079,4.5,6.5,0.36863852,0.57147455,0.78097916,0.9837055,1.1716132,1.3472867,1.5109901,1.6639767,v6_1_train,,,14,0,2
0.7793206,211.37983704,47.99380112,4.31855631,6.70653629,0.39762211,0.76163673,1.10782385,1.42855406,1.72267914,1.99353743,2.24114466,2.46819019,v6_1_train,orig_train,train,14,1,9
0.71978997,125.9819941,273.13955214,4.59867683,6.25596347,0.45097685,1.02528715,1.50928354,1.90911865,2.23976755,2.51743793,2.7524395,2.95344114,v6_1_test,orig_train,train,14,1,5
0.48168823,95.73842621,263.04125977,4.78047276,6.39647293,0.62256956,1.9553957,3.24987364,4.19994116,4.7185235,4.9232688,5.01821089,5.08449316,v6_1_train,orig_train,train,14,1,7
0.3192639,208.28149911,76.89736555,4.1,6.9,0.623539,1.6574392,2.5342598,3.0515747,3.3034801,3.4521303,3.567706,3.6674232,v6_1_train,orig_train,train,14,1,6
0.55484371,266.96980573,180.28848341,4.3,6.1,0.38487434,0.6487093,0.86218643,1.0598459,1.2364016,1.3962994,1.5408287,1.672699,v6_1_train,orig_train,train,14,0,1
0.66870398,32.78393296,394.78296889,4.6,6.3,0.62005043,1.6984167,2.6482124,3.2340298,3.4816093,3.5614872,3.589901,3.6086807,v6_1_test,orig_train,train,14,1,6
0.75508019,60.90117326,23.6046245,4.41170433,6.34156042,0.69780064,2.10231638,3.37215614,4.24129343,4.76736116,5.07697916,5.28584719,5.44927263,v6_1_train,orig_train,val,14,1,7
0.73992181,277.73013306,6.87832308,4.99632454,6.30768967,0.39168262,0.68670082,0.99361086,1.2767539,1.53809834,1.78319979,2.01074696,2.22268057,v6_1_train,orig_train,train,14,1,9
0.78525646,120.87182202,322.8176406,4.22703484,6.39121561,0.40958452,0.85835361,1.23985386,1.57342196,1.86392164,2.11724949,2.33909702,2.53488016,v6_1_train,orig_train,val,14,1,9
0.71288993,260.81724337,284.04192746,4.8,6.7,0.3536682,0.49546862,0.65519476,0.81586504,0.9603367,1.0951614,1.221704,1.3400202,v6_1_train,orig_train,train,14,0,0
0.31868601,27.71515875,51.18574133,4.0,6.3,1.1769438,3.783327,6.3142176,8.168945,9.0852165,9.346762,9.526278,9.720078,v6_1_train,,,14,2,10
0.47015818,72.56509818,102.16503326,4.9,6.2,0.819191,2.6143546,4.2399516,5.32367,5.848805,6.086099,6.2106404,6.2982593,v6_1_val,orig_train,train,14,2,14
0.90445194,74.08691827,198.6065817,4.6,6.4,0.5018163,1.0969815,1.6005869,2.0113435,2.3436265,2.6181111,2.846974,3.0450807,v6_1_train,orig_train,train,14,1,9
0.90647723,216.86061339,123.00453509,4.9,6.8,0.37574244,0.5657215,0.8003025,1.0243454,1.2296062,1.4218097,1.6027017,1.7731147,v6_1_train,orig_train,train,14,0,2
0.30324993,256.82702637,245.49182129,4.67689276,6.18427992,0.5087595,1.397295,2.20310688,2.77441502,3.10665751,3.28210878,3.39726973,3.49172449,v6_1_train,orig_train,val,14,1,6
0.31822576,96.50629268,63.54315355,4.1054803,6.72557624,0.89328337,3.11034918,5.44115829,7.4120388,8.55790424,8.91002274,8.95170879,8.96574593,v6_1_train,orig_train,val,14,2,13
0.95908747,55.77042812,310.34543469,4.0,6.5,0.4519987,0.9147811,1.2923717,1.5965729,1.841466,2.0417929,2.2073774,2.34692,v6_1_train,,,14,1,9
0.80167293,139.12293484,224.40072035,4.1,6.1,0.3967309,0.7073355,0.97252226,1.2128134,1.4257078,1.6153793,1.7841582,1.9350314,v6_1_train,orig_train,val,14,0,1
0.61283444,149.90279946,201.930412,4.49512338,6.06519811,0.48415613,1.17386484,1.76457071,2.223876,2.57691002,2.85689926,3.08663416,3.28600645,v6_1_val,orig_train,train,14,1,5
0.71559811,106.22681427,336.4045105,4.91627789,6.91386938,0.46593046,1.1592536,1.75738621,2.23743248,2.62137222,2.93042374,3.18739414,3.409832,v6_1_train,orig_train,train,14,1,5
0.36487831,44.86766072,3.90670389,4.5,6.5,1.14799547,3.99766254,6.99375153,9.58865738,11.2523632,11.87996197,12.01032352,12.04497051,v6_1_train,orig_train,train,14,2,11
0.62191447,246.15977238,129.03733317,4.4,6.8,0.40259695,0.7029772,0.96197987,1.2009864,1.414659,1.60811,1.782372,1.9405532,v6_1_train,orig_train,train,14,0,1
0.7088029,154.80150188,243.79682989,4.21388591,6.23654009,0.4174099,0.88184643,1.27607536,1.61852407,1.9156456,2.17410421,2.39964294,2.59806061,v6_1_train,orig_train,val,14,1,9
0.87493616,20.50948399,241.97943664,4.3,6.7,0.69661665,1.9467669,3.0048828,3.663785,4.029004,4.2545586,4.409253,4.524603,v6_1_train,orig_train,train,14,1,6
0.5218075492942226,18.48866923972681,0.0144855428079917,4.252358129033817,6.965406498989559,1.1879701614379885,4.173951625823975,7.341262340545654,10.12891960144043,11.993505477905272,12.708534240722656,12.92818832397461,13.007524490356444,,,,14,2,11
0.9116298,297.82317757,177.17762828,4.6,6.6,0.32430744,0.39972496,0.54363966,0.68072414,0.82138824,0.9448128,1.0694051,1.1869979,v6_1_train,orig_train,val,14,0,0
0.83821296,238.26064355,208.68208336,4.3,7.0,0.33685827,0.47364235,0.63512325,0.791656,0.9421334,1.0817075,1.2147574,1.3402419,v6_1_train,,,14,0,0
0.6848975,44.58132818,85.41189928,4.2,6.2,0.76889706,2.2301612,3.441937,4.1844583,4.6025596,4.866286,5.0588183,5.210734,v6_1_train,orig_train,train,14,1,6
0.89637361,51.06598549,235.03837737,4.5,6.7,0.5489478,1.2978616,1.9263821,2.3914165,2.7329464,2.994975,3.2070704,3.388506,v6_1_train,,,14,1,5
0.9068284,158.48388672,309.17041016,4.37194967,6.34904528,0.35434151,0.5901823,0.83803892,1.07205725,1.28813696,1.49100018,1.68046904,1.8576355,v6_1_train,orig_train,train,14,0,2
0.31467791,249.78463138,246.49718509,4.0,6.6,0.46144962,0.9521599,1.2967124,1.4995408,1.6327786,1.736588,1.8244538,1.9011636,v6_1_val,orig_val,train,14,0,3
0.56700479,73.41456521,238.25628971,4.97903763,6.76577711,0.64786243,2.09209204,3.50575924,4.57547474,5.17273998,5.43503571,5.56039333,5.64161968,v6_1_val,,,14,1,7
0.31117449,270.39534421,285.33998371,4.0,6.5,0.4257183,0.80246353,1.0386086,1.188241,1.3005843,1.39397,1.4744282,1.5461788,v6_1_train,orig_train,train,14,0,3
0.78216562,136.20257801,83.40354986,4.95329429,6.43316865,0.4843092,1.12994576,1.68092585,2.14878988,2.54665709,2.88555908,3.18609238,3.45403385,v6_1_train,orig_train,train,14,1,5
1.0,82.12571904,142.86830525,4.4734406,6.49877121,0.46574736,1.03658628,1.53730679,1.97777939,2.36074686,2.69472694,2.98530531,3.25614452,v6_1_train,orig_train,train,14,1,9
0.35869445,25.34342288,205.55253851,4.4,6.4,0.9502902,3.0570483,5.0835557,6.5965295,7.328112,7.565289,7.6338563,7.6603827,v6_1_train,orig_train,train,14,2,10
0.5555834,265.13045631,139.63706355,4.5,6.3,0.40827417,0.7289543,0.99141455,1.2280817,1.4376354,1.6250739,1.7924356,1.9434319,v6_1_train,orig_train,train,14,0,1
0.32168886,37.26561671,139.58895013,4.6559286,6.16017844,1.01507139,3.55835199,6.22994375,8.55559731,10.04116249,10.58420372,10.64326286,10.64669228,v6_1_val,orig_train,train,14,2,11
0.30124289,85.76458731,130.18443541,4.07722985,6.20640709,0.86227465,2.96752167,5.1429863,6.92776394,7.90758801,8.17419815,8.19494438,8.20220375,v6_1_train,orig_train,train,14,2,13
0.887746148561685,8.478734248145171,0.4480893080248851,4.5428903606752025,6.993919909582221,1.0877223014831543,3.72255802154541,6.314186096191406,8.330767631530762,9.472333908081056,9.929226875305176,10.133697509765623,10.283831596374512,,,,14,2,10
0.53514693,80.66420024,60.09981843,4.7,6.1,0.7633667,2.3047156,3.6389632,4.4810443,4.918836,5.1594615,5.319905,5.4425693,v6_1_train,orig_train,train,14,1,7
0.57551297,220.35055058,117.94290522,4.6,6.4,0.45233822,0.8995366,1.2666187,1.5777049,1.8424964,2.0701575,2.267158,2.4405599,v6_1_train,orig_train,train,14,1,9
0.66294652,173.20426941,176.70291138,4.86697865,6.55423927,0.45344591,1.03601122,1.53123045,1.94954252,2.30479765,2.60904408,2.87004709,3.09935951,v6_1_train,orig_val,train,14,1,5
0.67373625,73.59162253,1.31045897,4.09692144,6.48310959,0.71130848,2.18032169,3.54543114,4.47706127,4.99722576,5.28278828,5.46882248,5.6117239,v6_1_train,orig_train,val,14,1,7
0.41384381,86.7862419,216.7399582,4.09566621,6.37449405,0.69911575,2.31642389,3.94898319,5.18073273,5.80945015,5.9835577,6.02513313,6.04987907,v6_1_train,orig_train,train,14,1,7
0.48048968,27.60798995,207.33275275,4.62635154,6.38131015,0.89434481,3.13646269,5.44596624,7.38237429,8.53297424,8.90728951,8.94932365,8.95492744,v6_1_train,orig_train,val,14,2,13
0.66059464,273.77149893,335.05909176,4.03212154,6.2098256,0.31517458,0.47254229,0.63617373,0.7981081,0.94743061,1.08880281,1.22220755,1.3484745,v6_1_test,orig_train,train,14,0,2
0.97143612,269.54647111,105.09354573,4.8,6.1,0.3388629,0.44262362,0.62230253,0.7889986,0.95534706,1.105701,1.2547488,1.3956513,v6_1_train,orig_train,val,14,0,0
0.60134334,15.39530047,194.14496487,4.5,6.1,0.9215188,2.9515529,4.839643,6.1578364,6.7677093,6.9999795,7.1029363,7.159879,v6_1_train,orig_train,train,14,2,10
0.35553363,271.7389743,47.11776701,4.31308395,6.9475195,0.54717636,1.59708786,2.62187147,3.38646507,3.87077141,4.14766312,4.32101631,4.45395088,v6_1_train,orig_train,train,14,1,7
0.75972537,200.550314,301.67440443,4.01975982,6.27022015,0.34190321,0.57607985,0.8024354,1.0191164,1.21853971,1.40458727,1.57739544,1.73847103,v6_1_train,,,14,0,2
0.31055013,120.4457548,292.95411222,4.13341012,6.32547206,0.63775063,2.07986641,3.53263521,4.6328907,5.20219421,5.31259155,5.31977654,5.32868862,v6_1_train,orig_val,val,14,1,7
0.85165459,285.76459353,181.60645668,4.6,6.1,0.32997084,0.43035078,0.58277464,0.7286954,0.87465954,1.0060682,1.135551,1.2585311,v6_1_train,orig_train,train,14,0,0
0.82905813,133.61174286,290.41130829,4.5,6.6,0.40057755,0.6957059,0.95152473,1.1866422,1.3952718,1.5827689,1.7499461,1.9007287,v6_1_train,orig_train,train,14,0,1
0.91585944,195.16588846,170.64504455,4.4,6.7,0.35898685,0.54042864,0.7453766,0.94264984,1.1283689,1.3010845,1.4632626,1.6152449,v6_1_train,orig_train,train,14,0,2
0.30000001,205.12322998,400.0,4.54810572,7.0,0.482481,1.39407635,2.26486778,2.92657852,3.3353734,3.53132725,3.61275768,3.66779518,v6_1_train,orig_train,val,14,1,7
0.97464707,148.51443274,316.26915531,4.0,6.8,0.32560062,0.47679663,0.63442326,0.7825446,0.9234662,1.0537052,1.1759224,1.2907596,v6_1_train,orig_train,val,14,0,0
0.44538643,45.56333945,303.85344977,4.4,6.4,0.7300496,2.1734796,3.4854808,4.324495,4.647857,4.732365,4.752788,4.7597404,v6_1_val,orig_train,train,14,1,7
0.4005365838231712,89.40186833098457,0.1240457277967567,4.9282468426031,6.354643872849963,0.904024600982666,3.197432518005371,5.472013473510742,7.231783866882324,8.202856063842773,8.541274070739746,8.65676212310791,8.715971946716309,,,,14,2,13
0.52006094,138.88681374,211.85631897,4.7,6.9,0.54782915,1.3344688,1.9979887,2.4500732,2.7445526,2.954464,3.1193504,3.2597952,v6_1_train,orig_val,val,14,1,8
0.67508507,270.10217285,100.09907532,4.57759142,6.11800098,0.38261747,0.68277168,0.96787977,1.23415279,1.47702456,1.70228815,1.90962362,2.10083294,v6_1_train,orig_train,train,14,0,1
0.72397606,238.72292799,339.63735907,4.4,6.9,0.3371997,0.45904112,0.5893445,0.72008276,0.84066296,0.9531002,1.0596504,1.1585817,v6_1_train,orig_train,train,14,0,0
0.76624905,243.8483765,134.6090768,4.2,6.1,0.35209942,0.5409837,0.7350497,0.9212694,1.0963502,1.2591538,1.411428,1.5535641,v6_1_train,orig_train,train,14,0,2
0.53384222,9.41703105,71.41629024,4.66949436,6.50106093,1.19934702,4.19771528,7.40961409,10.28141403,12.2401104,13.07833862,13.23325729,13.24921799,v6_1_train,,,14,2,11
0.30893125,27.44518278,32.36570238,4.9,6.4,1.242382,4.265199,7.404844,9.967836,11.453184,11.919758,12.061712,12.221987,v6_1_train,orig_train,val,14,2,13
0.59089196,5.55725002,36.22626877,4.59777546,6.12985468,1.29835129,4.48829699,7.91261721,10.97357368,12.98651886,13.97019958,14.30437851,14.35658836,v6_1_train,,,14,2,11
0.37254392,268.83572513,47.51963808,4.4,7.0,0.5352535,1.2641301,1.8678355,2.2752786,2.546678,2.7495017,2.9149384,3.0561376,v6_1_train,orig_train,val,14,1,8
0.39198605,232.05137029,365.4762003,4.68085453,6.48315418,0.43417501,1.04105234,1.5372138,1.90124416,2.16476345,2.36693668,2.52943802,2.66479969,v6_1_train,orig_train,train,14,1,5
0.69834679,237.52660485,283.88700275,4.3,6.6,0.34451342,0.5017543,0.65274143,0.80014324,0.93660355,1.0629606,1.1815844,1.2922411,v6_1_train,orig_train,train,14,0,0
0.88889055,279.44566811,79.46375788,4.5,6.8,0.3419819,0.4705062,0.6508827,0.8239646,0.9938793,1.1501341,1.3011327,1.44414,v6_1_train,orig_train,train,14,0,0
0.72007729,212.15082594,101.15181067,4.3,6.5,0.39911938,0.69588614,0.96502876,1.216249,1.4435968,1.6504593,1.8380957,2.0086317,v6_1_train,orig_train,train,14,0,1
0.56409824,178.0141184,335.67254865,4.7,6.8,0.4279418,0.8060427,1.0896564,1.3193917,1.5117126,1.6755567,1.8176217,1.942101,v6_1_train,orig_train,train,14,0,3
0.46218072,205.62193478,74.17378525,4.6,6.2,0.5456624,1.3140368,1.9563661,2.4058871,2.7161021,2.9491591,3.1385665,3.300424,v6_1_test,,,14,1,5
0.80076349,162.25497906,92.10102486,4.7,6.9,0.44229126,0.83911705,1.1972046,1.5208588,1.8078756,2.0643158,2.2917147,2.4956074,v6_1_train,orig_train,train,14,1,9
