frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,0.345919193231934,2.9,3.245919193231934,3.245919193231934,1.410889326224729
2,config_02.png,1.085794556454494,2.9,3.985794556454494,3.985794556454494,1.7662608671454971
3,config_03.png,1.498274294270243,2.9,4.398274294270243,4.398274294270243,1.551839437450503
4,config_04.png,1.6482838721610666,2.9,4.5482838721610666,4.5482838721610666,2.2179423509391007
5,config_05.png,1.7487922286222923,2.9,4.648792228622292,4.648792228622292,1.6226528562924003
6,config_06.png,1.8357893114403445,2.9,4.735789311440344,4.735789311440344,1.6224365976727162
7,config_07.png,1.92278540502666,2.9,4.82278540502666,4.82278540502666,1.6222203415120706
8,config_08.png,1.9808669929554386,2.9,4.880866992955438,4.880866992955438,1.693203815551081
