cell_id,i_n,i_log_eta,i_log_sy,i_W,i_H,n_lo,n_hi,log_eta_lo,log_eta_hi,log_sy_lo,log_sy_hi,W_lo,W_hi,H_lo,H_hi,current_n,target_n,deficit,est_particles,est_cost,machine_id
32,0,0,2,0,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,0
34,2,0,2,0,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,109,150,41,162078.90417898312,6645235.071338308,0
41,1,2,2,0,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,0
42,2,2,2,0,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,141,150,9,162078.90417898312,1458710.137610848,0
48,0,0,3,0,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,0
50,2,0,3,0,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,0
80,0,0,1,1,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
81,1,0,1,1,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
83,3,0,1,1,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
88,0,2,1,1,0,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
90,2,2,1,1,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
93,1,3,1,1,0,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
103,3,1,2,1,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,135,150,15,226910.46586094942,3403656.9879142414,0
105,1,2,2,1,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,142,150,8,226910.46586094942,1815283.7268875954,0
106,2,2,2,1,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
115,3,0,3,1,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,0
133,1,1,0,2,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
135,3,1,0,2,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
140,0,3,0,2,0,0.3,0.47500000025,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
142,2,3,0,2,0,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
145,1,0,1,2,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
146,2,0,1,2,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
147,3,0,1,2,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
151,3,1,1,2,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
154,2,2,1,2,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
158,2,3,1,2,0,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
159,3,3,1,2,0,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
166,2,1,2,2,0,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
169,1,2,2,2,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,138,150,12,291742.0275429157,3500904.330514989,0
171,3,2,2,2,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,135,150,15,291742.0275429157,4376130.413143735,0
176,0,0,3,2,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,0
194,2,0,0,3,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
196,0,1,0,3,0,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
206,2,3,0,3,0,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
208,0,0,1,3,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
210,2,0,1,3,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
211,3,0,1,3,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
212,0,1,1,3,0,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
214,2,1,1,3,0,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
215,3,1,1,3,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
219,3,2,1,3,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
221,1,3,1,3,0,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
223,3,3,1,3,0,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
227,3,0,2,3,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
230,2,1,2,3,0,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,101,150,49,356573.589224882,17472105.87201922,0
232,0,2,2,3,0,0.3,0.47500000025,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,117,150,33,356573.589224882,11766928.444421107,0
235,3,2,2,3,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
243,3,0,3,3,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,0
258,2,0,0,0,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
262,2,1,0,0,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
269,1,3,0,0,1,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
273,1,0,1,0,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
276,0,1,1,0,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
277,1,1,1,0,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
280,0,2,1,0,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
282,2,2,1,0,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
286,2,3,1,0,1,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
290,2,0,2,0,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
291,3,0,2,0,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
294,2,1,2,0,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
304,0,0,3,0,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
305,1,0,3,0,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,0
325,1,1,0,1,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
327,3,1,0,1,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
328,0,2,0,1,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
334,2,3,0,1,1,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
337,1,0,1,1,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
338,2,0,1,1,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
343,3,1,1,1,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,0
345,1,2,1,1,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,28,150,122,317674.6522198514,38756307.57082187,0
346,2,2,1,1,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,12,150,138,317674.6522198514,43839102.00633949,0
354,2,0,2,1,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,3.25000000025,4.5000000005,40,150,110,317674.6522198514,34944211.74418365,0
363,3,2,2,1,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,3.25000000025,4.5000000005,121,150,29,317674.6522198514,9212564.91437569,0
388,0,1,0,2,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,3.25000000025,4.5000000005,14,150,136,408438.83857875346,55547682.04671047,0
393,1,2,0,2,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,3.25000000025,4.5000000005,3,150,147,408438.83857875346,60040509.27107676,0
395,3,2,0,2,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,3.25000000025,4.5000000005,1,150,149,408438.83857875346,60857386.94823427,0
402,2,0,1,2,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,4,150,146,408438.83857875346,59632070.43249801,0
405,1,1,1,2,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,37,150,113,408438.83857875346,46153588.75939914,0
408,0,2,1,2,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,28,150,122,408438.83857875346,49829538.306607924,0
411,3,2,1,2,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,15,150,135,408438.83857875346,55139243.208131716,0
416,0,0,2,2,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,27,150,123,408438.83857875346,50237977.14518668,0
417,1,0,2,2,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,18,150,132,408438.83857875346,53913926.692395456,0
422,2,1,2,2,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,115,150,35,408438.83857875346,14295359.35025637,0
423,3,1,2,2,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,73,150,77,408438.83857875346,31449790.570564017,0
425,1,2,2,2,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,139,150,11,408438.83857875346,4492827.224366288,0
426,2,2,2,2,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,115,150,35,408438.83857875346,14295359.35025637,0
427,3,2,2,2,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,87,150,63,408438.83857875346,25731646.83046147,0
433,1,0,3,2,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,3.25000000025,4.5000000005,30,150,120,408438.83857875346,49012660.62945042,0
434,2,0,3,2,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,3.25000000025,4.5000000005,21,150,129,408438.83857875346,52688610.1766592,0
448,0,0,0,3,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,100,150,50,499203.0249376555,24960151.246882774,0
452,0,1,0,3,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,60,150,90,499203.0249376555,44928272.24438899,0
457,1,2,0,3,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,3,150,147,499203.0249376555,73382844.66583535,0
461,1,3,0,3,1,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,2,150,148,499203.0249376555,73882047.69077301,0
465,1,0,1,3,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,43,150,107,499203.0249376555,53414723.668329135,0
466,2,0,1,3,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,13,150,137,499203.0249376555,68390814.4164588,0
467,3,0,1,3,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,8,150,142,499203.0249376555,70886829.54114708,0
468,0,1,1,3,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,87,150,63,499203.0249376555,31449790.571072295,0
469,1,1,1,3,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,76,150,74,499203.0249376555,36941023.845386505,0
470,2,1,1,3,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,30,150,120,499203.0249376555,59904362.992518656,0
472,0,2,1,3,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,21,150,129,499203.0249376555,64397190.216957554,0
473,1,2,1,3,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,12,150,138,499203.0249376555,68890017.44139646,0
476,0,3,1,3,1,0.3,0.47500000025,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,27,150,123,499203.0249376555,61401972.06733163,0
478,2,3,1,3,1,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,22,150,128,499203.0249376555,63897987.1920199,0
479,3,3,1,3,1,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,20,150,130,499203.0249376555,64896393.24189521,0
483,3,0,2,3,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,18,150,132,499203.0249376555,65894799.291770525,0
485,1,1,2,3,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,137,150,13,499203.0249376555,6489639.324189521,0
487,3,1,2,3,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,100,150,50,499203.0249376555,24960151.246882774,0
489,1,2,2,3,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,105,150,45,499203.0249376555,22464136.122194495,0
496,0,0,3,3,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,3.25000000025,4.5000000005,53,150,97,499203.0249376555,48422693.418952584,0
498,2,0,3,3,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,3.25000000025,4.5000000005,25,150,125,499203.0249376555,62400378.11720694,0
519,3,1,0,0,2,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,0
522,2,2,0,0,2,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,0
526,2,3,0,0,2,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,0
527,3,3,0,0,2,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,1,150,149,291742.0275429157,43469562.10389444,0
529,1,0,1,0,2,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,3,150,147,291742.0275429157,42886078.04880861,0
530,2,0,1,0,2,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,1,150,149,291742.0275429157,43469562.10389444,0
534,2,1,1,0,2,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,7,150,143,291742.0275429157,41719109.93863695,0
536,0,2,1,0,2,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,0
538,2,2,1,0,2,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,10,150,140,291742.0275429157,40843883.8560082,0
539,3,2,1,0,2,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,9,150,141,291742.0275429157,41135625.88355111,0
541,1,3,1,0,2,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,22,150,128,291742.0275429157,37342979.52549321,0
542,2,3,1,0,2,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,0
553,1,2,2,0,2,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,4.5000000005,5.75000000075,94,150,56,291742.0275429157,16337553.54240328,0
560,0,0,3,0,2,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,4.5000000005,5.75000000075,5,150,145,291742.0275429157,42302593.99372278,0
