n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.38297057,53.24546266,286.65367941,5.0,6.0,0.76967907,2.452754,4.0467176,5.184778,5.6907043,5.821804,5.8500805,5.8582916,42
0.70718609,72.06104626,96.70075676,5.1,5.1,0.64854,1.8068929,2.7975068,3.46096,3.8884063,4.1706147,4.3748374,4.53774,11
0.99099849,241.21284396,144.63751956,5.4,5.7,0.34992313,0.46821785,0.6782522,0.86529875,1.0452814,1.2127385,1.375711,1.5291152,6
0.97106999,132.35684204,348.4866333,5.6113596,5.62851381,0.37941217,0.61568594,0.86378479,1.09518003,1.30404806,1.49833822,1.67844677,1.84557772,46
0.76679699,177.13142895,95.14810853,5.9,5.1,0.43935776,0.8953819,1.2962203,1.6540914,1.9719305,2.255176,2.5073967,2.732596,48
0.84217152,272.28825466,48.51619574,5.0,5.2,0.3573904,0.5281453,0.74647,0.9491873,1.1431665,1.323297,1.4947677,1.6572208,44
0.67364508,219.94598635,9.72018234,5.8,5.5,0.46150923,0.97872305,1.4230008,1.8126554,2.153915,2.454033,2.718017,2.9523654,47
0.93739381,6.50052555,105.38424482,5.8,5.5,0.9984093,3.383082,5.6228175,7.222012,8.065763,8.456575,8.670645,8.806519,33
0.38962641,194.63372803,390.47854614,5.90496635,5.51117992,0.47272825,1.10526228,1.60638332,1.93798018,2.14907312,2.29685259,2.41392851,2.51226568,51
0.7240528,4.84571496,287.77531317,5.40218291,5.54546649,0.89924431,3.07571411,5.24001026,6.99841022,7.97843266,8.28677273,8.32728863,8.32936668,33
0.441691,22.415212,295.076537,6.0,5.5,0.85352278,2.91087437,4.93468475,6.54271603,7.41967583,7.69077492,7.72500992,7.72869873,33
0.63934731,183.22898264,8.16558398,5.7,5.7,0.5195575,1.2424841,1.8467813,2.33526,2.732368,3.059731,3.3400235,3.584456,52
0.95961021,112.90006049,241.26220322,5.6,5.6,0.42282486,0.8012252,1.1495233,1.4648871,1.7474208,2.0030508,2.2327933,2.440259,30
0.86006635,170.00123514,255.86804607,5.6,5.2,0.38340092,0.6450467,0.90779495,1.1526303,1.3752484,1.5818586,1.772696,1.9491415,20
0.37885117,235.19764062,169.9001516,5.0,5.4,0.5202193,1.2656422,1.8875399,2.302791,2.5653162,2.7478266,2.8927383,3.0148964,38
0.3232437872819201,1.9370556216607968,0.0040085511910161,5.331958054590246,5.544372525165212,1.4309210777282717,5.292945861816406,10.053309440612791,14.423911094665527,16.048667907714844,16.27375030517578,18.766616821289062,20.82089233398437,37
0.85605538,207.00481876,369.77923488,5.6,5.1,0.3404665,0.4730935,0.6464515,0.81251526,0.9640503,1.1068525,1.2429504,1.3704782,8
0.80986419,253.86592163,289.70377973,6.0,5.2,0.34307575,0.47890568,0.67139435,0.8509593,1.01471,1.1698585,1.3173876,1.4571419,8
0.47523713,259.84570312,369.45535278,5.42542887,5.38056993,0.38986015,0.68950939,0.90089703,1.08346939,1.24290514,1.38540602,1.5129447,1.62856054,43
0.8357985211339904,2.222116343111404,0.015378431596253,5.004397644513069,5.591408523723656,1.328415870666504,4.64748477935791,7.996127128601074,10.630023956298828,12.302901268005373,13.104275703430176,13.554078102111816,13.90748691558838,12
0.30437426,234.10311352,327.19165705,5.40779972,6.00352099,0.50254536,1.34955406,2.08816528,2.59674549,2.88614655,3.03516674,3.1316967,3.21309853,21
0.87770849,75.88250509,368.67637269,5.5,5.9,0.4636321,1.0045576,1.4520869,1.8179374,2.1182733,2.3685308,2.5790343,2.7585826,1
0.43631621,72.73832882,60.7974415,5.4,5.5,0.8887663,2.9817824,4.9610257,6.379763,7.071794,7.3291726,7.4431567,7.518006,57
0.49293063,193.74230772,201.81569032,5.7,5.1,0.49613953,1.2092896,1.8090258,2.2503686,2.5702744,2.8126721,3.0068755,3.1721578,38
0.9987396,150.62194824,149.5466156,5.15551662,5.26872921,0.38849115,0.64747858,0.92937994,1.19044828,1.43108654,1.65505362,1.86241341,2.05471849,20
0.79490586,26.23121889,395.75002386,5.0,5.6,0.61054564,1.6913619,2.6469822,3.2684345,3.5844536,3.723651,3.7902346,3.8322392,21
0.45049158,117.52696689,289.14620979,5.9,5.4,0.59107065,1.7544403,2.8366804,3.603239,4.0301065,4.221615,4.323905,4.401558,61
0.73883069,244.76727295,325.668396,5.6099267,6.0364933,0.3581481,0.53958654,0.74672651,0.94072771,1.11245871,1.27539158,1.42884874,1.57436228,46
