n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.5079,13.752,20.173,2.5,2.7,1.0594163,3.14429,4.84642,5.722104,6.0059824,6.1239376,6.1911564,6.230421
