n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,gid,basin_k,sub_id
0.80467834,131.54883966,208.59253676,3.9,2.9,0.30976176,0.5597296,0.78479505,0.9851687,1.16256,1.3211908,1.4621401,1.5885043,5,4,25
0.56826834,75.26805913,251.29257388,3.9,2.2,0.43017697,1.0920756,1.5836937,1.848896,1.9971113,2.0990758,2.1796575,2.246523,5,2,12
0.42189775,277.88337806,55.87851833,3.95690177,2.44467879,0.26281929,0.44422197,0.58834076,0.71105766,0.81966209,0.916749,1.00328636,1.08165455,5,3,21
0.9940852,104.15129894,104.63086202,3.4,2.2,0.24330688,0.45106006,0.6505258,0.83496404,1.0028176,1.1566267,1.2960162,1.4238932,5,4,25
0.75030524,154.90854811,203.03039573,3.4,2.2,0.22232151,0.38313675,0.53449154,0.67148614,0.79622173,0.9095576,1.0130725,1.1077058,5,4,25
0.80041659,68.03287157,324.6574823,3.3,2.1,0.27447772,0.51839876,0.7066066,0.8618636,0.9892297,1.0954726,1.1846759,1.2613249,5,3,23
0.9595972,156.753036,115.17427004,3.9,2.1,0.19126987,0.3345666,0.4819026,0.6257355,0.76109004,0.8894248,1.0108583,1.1253512,5,4,26
0.50459731,239.24293518,240.97160339,3.22211766,2.78743553,0.22136831,0.31688857,0.40905499,0.4882021,0.55857182,0.623528,0.68279696,0.73777533,5,3,17
0.78643845,43.80722616,70.80723716,3.8,2.9,0.61236167,1.6238437,2.3716679,2.8092175,3.0856872,3.2909112,3.4546156,3.5927687,5,2,10
0.44635524,103.29865707,382.88447025,3.33759824,2.92704027,0.34661102,0.62288618,0.76104856,0.8368628,0.89327788,0.93952966,0.9774797,1.01177764,5,2,12
0.78306283,65.78601809,318.25368775,3.7,2.1,0.30442572,0.6254258,0.87326145,1.0684106,1.2239199,1.3510897,1.4559422,1.5433104,5,3,23
0.38160539,34.95933098,132.67121765,3.0,2.1,0.74391794,2.217408,3.3508646,3.8048885,3.8483188,3.8512437,3.8553088,3.859484,5,7,45
0.43397975,9.41794109,48.53000641,3.4278748,2.45105839,1.08458471,3.19713211,5.01711464,6.03818417,6.33662987,6.47580051,6.5823164,6.6385479,5,5,35
0.79638844,234.18585642,8.53967242,3.0,2.6,0.20277381,0.34479833,0.48436975,0.62000656,0.7451141,0.86306715,0.9734788,1.0778968,5,4,27
0.47535196,9.65617752,38.4624939,3.64195585,2.37224865,1.08223677,3.15462875,4.86364269,5.76818371,6.0890379,6.29227257,6.46857548,6.57432461,5,5,33
0.75130398,114.72731693,25.54975245,3.7,2.6,0.39667392,0.84892106,1.218699,1.5207746,1.7693584,1.9780161,2.1551926,2.308799,5,3,19
0.59721262,61.55244772,323.70565108,3.5,2.7,0.4378667,1.0171139,1.4242799,1.6311557,1.7390349,1.8140261,1.8714063,1.9185064,5,2,12
0.3536923,67.78426376,95.13577682,3.4,2.3,0.7295821,2.201618,3.366995,3.8937867,3.9942076,4.016739,4.0367327,4.0559187,5,7,44
0.52731897,250.58364107,8.07811143,3.0,2.9,0.2981801,0.5395417,0.74302673,0.9204953,1.0752406,1.2126594,1.3340206,1.4433494,5,4,27
0.30000001,112.79135132,282.61132812,3.92288399,2.0,0.29899192,0.49522376,0.55774951,0.59216619,0.61877322,0.64048505,0.65888858,0.67664599,5,7,43
0.3475785,4.02041912,18.27163124,3.77541494,2.24664378,1.23329043,3.74971223,6.3387394,8.06675434,8.81495285,9.15623093,9.38593197,9.5654974,5,1,8
0.5036455,221.9222101,347.65524321,3.0,2.6,0.19031215,0.25046945,0.31101704,0.36548233,0.41288424,0.45787382,0.4987905,0.53683066,5,3,17
0.51011276,115.47052581,210.43942263,3.0,2.2,0.34953666,0.7243767,0.9757402,1.1403954,1.2620683,1.3566015,1.4363546,1.504303,5,2,12
0.89508581,204.49626694,268.27885426,3.6,2.8,0.19103932,0.2793467,0.38535738,0.48425126,0.5742934,0.66174626,0.7444234,0.82267785,5,4,30
0.60559309,145.48695374,156.11065674,3.43426919,2.24907398,0.25254154,0.43747616,0.58630514,0.71301794,0.82243347,0.9182291,1.00300121,1.07820034,5,3,22
0.64813419,51.8639592,27.26917414,3.0,2.4,0.6164613,1.631172,2.2916305,2.6294048,2.833257,2.9854672,3.1072152,3.2132943,5,2,10
0.45584787,277.49014862,79.27126058,3.0,2.2,0.23366547,0.39246964,0.5298531,0.65004134,0.75777817,0.8545139,0.94166994,1.021064,5,4,28
0.79093873,197.90812072,297.35324782,3.17774273,2.10274531,0.11388326,0.15645456,0.19552374,0.22426844,0.25855112,0.29065514,0.3201735,0.34843731,5,0,1
0.65026497,205.89427596,178.3709445,3.5,2.6,0.2468369,0.4098928,0.5643141,0.70261717,0.828182,0.94326305,1.0485673,1.144944,5,4,25
0.56076077,35.36584611,58.0604323,3.98102077,2.74523614,0.78654051,2.18065405,3.17515707,3.6860652,3.95303154,4.11470556,4.23117399,4.31666803,5,7,45
0.31013929,246.64435905,119.48953308,3.15197957,2.19917426,0.26955986,0.43996429,0.5460217,0.63203478,0.70544052,0.76808047,0.82422209,0.87382102,5,3,17
0.68190665,296.65693728,284.0505879,3.6,2.6,0.16507673,0.22361326,0.29663634,0.3674078,0.42988658,0.4909916,0.5491431,0.6048026,5,4,30
0.39566867,266.35945694,124.98661495,3.5,2.7,0.32745647,0.6102948,0.8131547,0.97663283,1.1123157,1.2284672,1.3279765,1.4162209,5,3,21
0.56374676,17.61761427,166.194271,3.1,2.5,0.7638588,2.246592,3.407145,3.9185953,4.0177484,4.0224676,4.024507,4.0273414,5,7,45
0.87680595,179.3296774,270.10563614,3.66878102,2.73016121,0.17981744,0.25600839,0.35207272,0.43555689,0.51023293,0.5824542,0.64918041,0.71219492,5,4,30
0.71254186,149.6368797,9.16208979,3.1,2.5,0.32262683,0.63073945,0.89323115,1.1197135,1.3148263,1.4843936,1.6323686,1.7636065,5,3,19
0.33134127,127.02111053,44.7899704,3.63320827,2.89007187,0.64927959,1.75633574,2.55584383,2.90876579,3.05663919,3.14746189,3.21889067,3.28247166,5,7,44
0.54063261,195.24357304,89.18794816,3.7,2.2,0.30866885,0.618886,0.8677449,1.0760093,1.2511573,1.40147,1.5308778,1.6444852,5,3,21
0.85871831,235.37809534,31.21111487,3.9,2.9,0.24755335,0.39592648,0.5661764,0.7254629,0.8734815,1.0147173,1.1476669,1.2727661,5,4,27
0.55121657,197.46078114,319.77518537,3.0,2.3,0.18476224,0.26282382,0.33712864,0.4034965,0.46358204,0.517987,0.5683639,0.61496305,5,3,20
0.47164512,210.29310613,391.82514484,3.9,2.7,0.25872588,0.39556813,0.49391294,0.58227396,0.660208,0.730927,0.7952876,0.8537278,5,3,20
0.65639734,130.4967804,382.16714478,3.27376151,2.51134253,0.19759035,0.26490283,0.32699919,0.37931752,0.42433667,0.46499372,0.50197005,0.535501,5,3,20
0.41355948,23.76414969,60.21027535,3.8,2.5,1.007206,3.1718159,5.233397,6.5627327,7.0390368,7.1001244,7.110613,7.115202,5,5,35
0.61762518,15.47855759,7.01630783,3.79489398,2.51126909,1.00297332,2.81968141,4.12676048,4.81364632,5.19982338,5.4850378,5.69976521,5.85305405,5,5,36
0.8160966,227.13394165,210.74113464,3.17560196,2.14633083,0.12337327,0.17926455,0.23411322,0.28257465,0.33355808,0.38070655,0.42552066,0.46842003,5,4,30
0.36491073,164.16838462,385.0323828,3.3,2.1,0.25326848,0.4077921,0.4894035,0.5548692,0.6104591,0.66000223,0.7021289,0.74041796,5,3,20
0.43205231,9.87278748,43.12526703,3.63309312,2.39572334,1.08590126,3.18332672,4.96400738,5.93841934,6.24082851,6.41546822,6.56097126,6.65008259,5,5,35
0.98473901,173.15314456,270.5573786,3.1,2.1,0.1289587,0.20865393,0.2815988,0.3557179,0.4276228,0.49523664,0.55906487,0.6204629,5,4,24
0.72500908,9.11544037,2.16145611,3.67975426,2.93739343,1.10976124,3.20747471,4.8379631,5.72511101,6.19454956,6.531353,6.80255318,6.99588013,5,5,36
0.79631564,258.12629886,215.4086917,3.3,2.6,0.16264176,0.24251056,0.3246498,0.41083264,0.4880247,0.56194043,0.6325016,0.69994855,5,4,28
0.79008848,76.2474936,246.01903383,3.0,2.9,0.33386898,0.6472883,0.88546515,1.0756476,1.2289124,1.3548164,1.4612827,1.5519595,5,3,23
0.97059422,44.79142491,367.25663991,3.5,2.9,0.34202003,0.6624677,0.90719724,1.1004701,1.2541337,1.3776999,1.4787655,1.5631509,5,3,23
0.32887785,221.57392396,213.80962345,3.9,2.7,0.3945191,0.86794376,1.1970637,1.3876493,1.5146067,1.6120007,1.6939223,1.7647836,5,2,15
0.84487996,68.22831111,303.63586699,3.4,2.9,0.3431039,0.66496253,0.9140017,1.1142702,1.2762485,1.4096508,1.5218287,1.6175761,5,3,23
0.56687054,179.50537168,323.73724005,3.6,2.6,0.2560284,0.4110453,0.53866625,0.65015507,0.7492697,0.8384726,0.91883826,0.9912293,5,3,20
0.37574333,63.8183403,316.27709961,3.45171261,2.95043135,0.51455402,1.27378058,1.78553128,1.93006253,1.93574452,1.94261003,1.94908166,1.95517182,5,7,46
0.69535441,267.09219765,341.00779141,3.7,2.6,0.16938972,0.223979,0.2978089,0.36564636,0.4253962,0.48432374,0.54045725,0.5938554,5,4,30
0.93710391,128.55159507,143.54820467,3.6,2.7,0.2668655,0.46892405,0.66898465,0.8505075,1.0163918,1.1688378,1.3079579,1.4351637,5,4,24
0.72795759,276.48451657,259.42613488,3.0,2.9,0.16638088,0.21385932,0.28026438,0.3481512,0.4070487,0.46417284,0.5177176,0.5695162,5,4,30
0.48409176,15.97174168,3.23419785,3.22659516,2.2913816,1.05160522,2.99209785,4.41970682,5.13422394,5.47807598,5.73220062,5.91169643,6.02842522,5,5,34
0.76717383,197.69260278,237.989551,3.6,2.3,0.18536258,0.29322052,0.40483618,0.51172686,0.6090801,0.70130825,0.787225,0.8679533,5,4,30
0.97924289,70.23807575,58.59747932,3.5,2.4,0.35309362,0.72785664,1.0519013,1.3297606,1.5659657,1.7693646,1.9444916,2.0977156,5,3,18
0.89468165,29.77500237,91.63499891,3.7,2.8,0.6069865,1.5975022,2.3210378,2.7542453,3.0327563,3.2398329,3.4057531,3.5430274,5,2,13
0.40866512,80.63205716,102.05872784,3.1,2.1,0.589597,1.6586738,2.3778093,2.6403487,2.7231843,2.7800667,2.8274515,2.8700035,5,7,44
0.660203,184.28667265,146.21053028,3.97435596,2.20670699,0.19765186,0.31468582,0.42829561,0.527565,0.61651564,0.69814873,0.773417,0.84294558,5,4,25
0.39787021,124.39069633,268.89826423,3.00215595,2.70974925,0.36889696,0.75081563,0.97592235,1.09490752,1.17775655,1.24447227,1.29901433,1.34554696,5,2,12
0.30227339,79.27871147,282.07882388,3.0,2.1,0.46742487,1.1988659,1.6636591,1.752784,1.7560465,1.7602828,1.764529,1.7688031,5,7,46
0.63730448,276.98182795,285.18137726,3.7,2.1,0.14425087,0.20576,0.27155423,0.34012794,0.40229964,0.46164393,0.5181956,0.57188916,5,4,30
0.31878917,137.33415867,50.11073956,3.4,2.9,0.65707684,1.8623762,2.7740726,3.1785736,3.3075824,3.377833,3.4346285,3.4860053,5,7,44
0.93872464,35.67498779,49.84098053,3.16104937,2.41774035,0.46567535,1.06299329,1.50882173,1.82061791,2.05232024,2.23656821,2.38908124,2.51920962,5,2,16
0.31061419,137.11817134,31.12152696,3.7,2.2,0.6336324,1.9076695,2.88769,3.314497,3.4260268,3.4829526,3.5325522,3.5766044,5,7,44
0.40454646,65.09605713,349.59082863,3.1,2.9,0.46784663,1.1122031,1.530211,1.6489663,1.6609101,1.6723952,1.6834469,1.6931791,5,7,46
0.60186013,220.01493895,43.92168113,3.7,2.8,0.32353544,0.604213,0.84688044,1.0594542,1.246242,1.4110808,1.556787,1.68781,5,4,27
0.58357386,69.1406048,2.92352627,3.8,2.1,0.6090443,1.7448049,2.5467522,2.948624,3.1693323,3.323355,3.4495995,3.5595734,5,2,14
0.3029415,285.64233398,190.50564575,3.47225761,2.9920783,0.31691384,0.52252817,0.64143729,0.73693395,0.81760049,0.88802791,0.94959188,1.00464606,5,3,17
0.68827553,98.17122706,159.08668443,3.4,2.0,0.32674336,0.68947387,0.9725678,1.1948228,1.3729634,1.5197821,1.6436994,1.7488868,5,3,23
0.72097178,82.55121799,397.7478591,3.7,2.2,0.26948595,0.4974525,0.6651244,0.80391073,0.91942453,1.0168297,1.0986807,1.1699066,5,3,20
0.43800693,50.8091809,137.03484409,3.8,2.8,0.7546544,2.285367,3.5593805,4.2259855,4.4058623,4.4442296,4.4648767,4.484386,5,7,45
0.48902239,142.67771655,236.38477006,3.7,2.3,0.34710097,0.74116707,1.0222335,1.2182024,1.364208,1.4822176,1.5790854,1.6595633,5,2,12
0.6603045,229.60311944,326.09713316,3.22326551,2.0727688,0.10876298,0.14205289,0.17075777,0.18491387,0.20981216,0.22901249,0.24688148,0.26467419,5,6,37
0.3,92.92473975,118.49790854,3.2965332,2.0,0.50503707,1.2279284,1.62848639,1.74365211,1.78838515,1.82611012,1.8599484,1.89011741,5,7,44
0.43101442,8.73153782,0.82970864,3.14860034,2.99059916,1.28588462,3.95241094,6.6098175,8.45440865,9.21364784,9.42953491,9.57702446,9.71190929,5,5,34
0.48583286,18.11803268,105.86136967,3.66748232,2.4768155,0.84893227,2.4032712,3.56788683,4.11871195,4.34349632,4.44154835,4.47914791,4.49372482,5,5,33
0.97118783,11.02254391,8.35634518,3.09383774,2.42701817,0.75037646,1.92566824,2.68921661,3.143682,3.44856358,3.67799997,3.86413145,4.01407576,5,2,13
0.95566872,4.5948301,45.17835349,3.32,2.5,0.92205167,2.52677655,3.62375712,4.21702099,4.58243656,4.83405781,5.00784111,5.13727379,5,5,31
0.89578189,262.96080226,17.51215623,3.6,2.8,0.2061472,0.32663608,0.46067762,0.593189,0.71512365,0.8329282,0.9456408,1.0531089,5,4,27
0.31631359,230.25193793,247.95708376,3.2,2.9,0.3405602,0.6168525,0.7751596,0.8835323,0.9702101,1.0419645,1.1045728,1.1581469,5,2,15
0.63546991,185.42677747,67.62255362,3.3,2.8,0.31483054,0.58670163,0.8184557,1.0195246,1.195118,1.3487258,1.4840245,1.6051865,5,4,25
0.85106821,193.09242218,183.79657534,3.8,2.3,0.18827486,0.3073275,0.43294024,0.55402994,0.6666992,0.77337503,0.874007,0.96910834,5,4,26
0.74657929,20.96144485,82.16707611,3.54640794,2.15457153,0.62854815,1.60097551,2.22320986,2.5552206,2.75539255,2.89323044,2.99773359,3.08613682,5,2,13
0.3293953,62.36583722,210.60812853,3.7,2.1,0.6145761,1.8810513,2.908686,3.3602116,3.381611,3.3823507,3.383115,3.384785,5,7,41
0.58553332,46.72403847,375.95773349,3.4,2.5,0.42962527,1.0141776,1.4080305,1.5749207,1.6305499,1.6632295,1.6904831,1.7132621,5,7,46
0.41086044,89.71438235,104.10679671,3.1712689,2.00897397,0.45298696,1.04391122,1.38694835,1.53580546,1.62842536,1.69969058,1.75866914,1.81038499,5,2,10
0.9791674,163.93833923,132.92570496,3.34069157,2.06217003,0.14761281,0.23875141,0.33009291,0.41611552,0.49836659,0.57588768,0.64929557,0.71803832,5,4,26
0.54044676,253.33026123,261.17694092,3.79468489,2.08594108,0.13010788,0.1621356,0.1987803,0.23438334,0.26464963,0.29047084,0.31628013,0.34099364,5,0,3
0.50720817,154.84407514,151.97621507,3.94092348,2.40950725,0.30491567,0.56241345,0.74419045,0.88925529,1.00906682,1.10999751,1.19595599,1.27151704,5,3,22
0.86864793,145.44707684,188.18418416,3.69874914,2.78481422,0.23379779,0.38276315,0.53392196,0.66675544,0.78812766,0.90015864,1.00238776,1.09726214,5,4,24
0.65406494,212.51361292,160.66127229,3.8,2.7,0.26844907,0.45454812,0.6305852,0.7884846,0.93143654,1.0619807,1.1805189,1.2894218,5,4,25
0.73592463,257.50814505,273.55507721,3.9,2.6,0.18618011,0.26356673,0.36133528,0.4508412,0.5327368,0.61203265,0.6877024,0.75986624,5,4,30
0.46146872,128.11703604,133.83441275,3.2,2.8,0.46876192,1.1067712,1.5497222,1.7944126,1.9470654,2.0636868,2.1570044,2.2386794,5,2,15
0.94958976,41.79028548,126.2713506,3.65997132,2.68213992,0.42390776,0.93203115,1.32697916,1.61881399,1.83982992,2.0150218,2.15873146,2.28211546,5,2,16
0.41835047,251.28211862,34.88188799,3.3,2.8,0.3672099,0.7353716,1.0050695,1.2117076,1.3790259,1.5185852,1.6371183,1.7389317,5,3,21
0.44903681,224.99873382,125.01297622,3.3,2.7,0.3298912,0.6228385,0.83731914,1.0107057,1.1538808,1.2750463,1.379473,1.4710653,5,3,21
0.64979876,193.3643371,149.84980704,3.7,2.1,0.2288754,0.40579176,0.57076216,0.72076225,0.8573494,0.9819069,1.0954053,1.1985111,5,4,25
0.36707283,164.36171393,324.42852343,3.8,2.8,0.38266182,0.79655194,1.0675805,1.2194879,1.3191037,1.3963284,1.4616609,1.5174398,5,2,12
0.79341042,77.6655426,282.75708008,3.689538,2.13004708,0.22387171,0.36067724,0.46863842,0.55896378,0.63489676,0.70101976,0.75769663,0.80755424,5,3,23
0.42566631,144.44988098,123.20280078,3.9,2.9,0.5199902,1.3404675,1.9654207,2.2992496,2.4740357,2.5971627,2.6980276,2.7829266,5,2,15
0.45335749,291.49654339,285.724218,3.8,2.7,0.23630881,0.34129763,0.4393773,0.5259371,0.60396075,0.6762531,0.7436724,0.80630183,5,4,30
0.40624055,21.78377435,85.63541335,3.7,2.6,0.98380613,3.0918286,5.094166,6.3898163,6.827903,6.8784513,6.882678,6.8841496,5,5,35
0.80475718,111.11644698,132.46676296,3.4,2.5,0.31477022,0.6103139,0.8634238,1.0822971,1.2711718,1.4350104,1.5775776,1.7043352,5,3,18
0.46430305,151.11697587,228.88559043,3.80376767,2.43963209,0.29664826,0.51608539,0.65496755,0.76222348,0.85219264,0.92711425,0.99210858,1.04772639,5,3,22
0.39889943,234.23213445,251.02911704,3.7,2.8,0.32023048,0.57482815,0.74589205,0.8838515,0.9991019,1.0979557,1.1832681,1.2593346,5,3,17
0.37103415,204.88716125,291.58618164,3.9674592,2.3983376,0.23158026,0.32022619,0.38013792,0.42479563,0.46506119,0.50220108,0.53473377,0.5646987,5,3,20
0.71674043,217.60998792,344.3024814,3.5,2.4,0.16516209,0.23129797,0.3049097,0.37712455,0.4411273,0.5021455,0.5594773,0.61356425,5,4,30
0.83964021,152.4477205,137.4589465,3.1,2.3,0.21134543,0.36791468,0.51871514,0.6579492,0.7854214,0.9033344,1.0114133,1.1119006,5,4,25
0.98627883,269.46206665,36.8669281,3.6731143,2.43194389,0.16610599,0.23241067,0.32005835,0.41854,0.50473547,0.58772755,0.66880608,0.74662161,5,4,28
0.88453624,68.21573046,217.05692946,3.7,2.2,0.3196113,0.66046596,0.94172883,1.1763878,1.3709867,1.5348611,1.6737533,1.7927909,5,3,23
0.91631886,276.15421628,213.15466524,3.14673923,2.07842386,0.106107,0.14796495,0.18794227,0.21950722,0.25966048,0.29848552,0.33444357,0.36961532,5,0,7
0.85503123,36.59829484,197.57578809,3.5,2.6,0.48546934,1.1830497,1.6946948,2.0108092,2.217919,2.3696291,2.4905674,2.5882866,5,2,11
0.48226331,102.69112222,321.1155128,3.9,2.6,0.41210914,0.95865965,1.3534994,1.5736759,1.6964991,1.7862399,1.8572586,1.9170678,5,2,12
0.74374978,29.67443817,163.28166932,3.06072258,2.86206996,0.58073187,1.49074054,2.11549735,2.42432141,2.58567929,2.69054055,2.76943898,2.83726859,5,2,11
0.40126903,73.2778834,219.71260536,3.0,2.4,0.51872563,1.351748,1.9026573,2.074341,2.1099732,2.1368744,2.1609924,2.1831176,5,7,41
0.48022762,293.13400269,272.85855103,3.15235996,2.58836889,0.16375589,0.20389724,0.25315881,0.30091262,0.33966279,0.37653804,0.41076756,0.44321656,5,0,3
0.77530977,161.77860723,64.57506899,3.84944974,2.5088845,0.25170851,0.45063305,0.6348815,0.79883528,0.9469533,1.08177805,1.20308924,1.31413984,5,4,25
0.73551837,63.46826851,135.7136213,3.7,2.3,0.45219278,1.106781,1.5912364,1.9068229,2.1290796,2.3004239,2.4377544,2.5526903,5,2,16
0.58399372,87.16352877,369.2069062,3.93465704,2.21963342,0.23057342,0.33015704,0.38807273,0.43217444,0.46842837,0.49958491,0.52622581,0.54981732,5,6,38
0.72895852,98.22233245,64.60344478,3.5,2.8,0.43209505,0.95139337,1.354166,1.6601667,1.8994503,2.0940952,2.2566042,2.395463,5,3,18
0.74775359,251.1976407,97.77221374,3.32762401,2.0,0.13426757,0.20599055,0.27675557,0.34293985,0.40929484,0.47122717,0.52935243,0.58518171,5,4,28
