n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.868,3.67,0.102,2.5,2.7,1.1081336,3.1819596,4.718424,5.5215406,5.9298754,6.203949,6.4023314,6.5389166
