n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.62280739,125.68972414,73.18028551,3.4,3.6,0.46280837,1.0170839,1.4456522,1.7564919,1.9920776,2.1809475,2.337344,2.4701307,9
0.43827988,190.96665851,16.2810222,3.19997854,3.14999613,0.46117163,1.0404377,1.46091461,1.72942591,1.92152691,2.07340145,2.19840717,2.30589437,49
0.79039286,275.26769741,257.96292129,3.3,3.9,0.20661473,0.2662604,0.3586285,0.44351602,0.5148318,0.5873711,0.6545088,0.7210448,1
0.57128319,92.62854123,1.83208041,3.32,3.5,0.62624812,1.64547896,2.39596581,2.8135078,3.06801915,3.25579667,3.41141009,3.54364419,15
0.44878679,219.65007845,359.56942662,3.5,3.0,0.23916626,0.31407452,0.38114548,0.43515229,0.48143983,0.52499461,0.56568789,0.60297894,73
0.34624294,100.83134382,178.37815738,3.2,3.8,0.61445785,1.6405752,2.4166238,2.751716,2.846773,2.8909872,2.9294717,2.9652421,18
0.5343422977313547,205.521389253294,398.2771207119765,3.60026956,3.14494038,0.2403690814971923,0.3139619827270508,0.3847184181213379,0.4456336498260498,0.4975559711456299,0.5463340282440186,0.5916626453399658,0.6340711116790771,73
0.67050419,65.60230975,247.07937899,3.3,3.0,0.44518352,1.0040505,1.4069257,1.654532,1.813304,1.9324493,2.027522,2.1042466,51
0.8561673,182.85658554,13.13979549,3.1,3.9,0.28587365,0.49461246,0.7061641,0.8978603,1.0738566,1.2366812,1.3858168,1.5228932,28
0.7699581653681875,3.6162125235978526,0.021194529071501,3.952553712040465,3.2999480751255152,1.2355079650878906,3.8319015502929688,6.117875576019287,7.497165203094482,8.193708419799805,8.64723014831543,9.081050872802734,9.459638595581056,10
0.5402945496060524,115.45508265386844,0.0055486362529645,3.649041342258979,3.991542246897314,0.6272497177124023,1.683868408203125,2.50996208190918,2.993624687194824,3.2845335006713867,3.4939723014831543,3.664738178253174,3.8074254989624015,14
0.5297780025858003,4.895404401311795,1.1514595769303793,3.970523121800341,3.5932439505874343,1.3128905296325684,4.343771457672119,7.478878498077393,9.76626968383789,10.92881202697754,11.272491455078123,11.392322540283203,11.590801239013672,65
0.94502211,97.48377991,73.27006531,3.49592662,3.52332973,0.37482333,0.72365165,1.03622603,1.31133771,1.55151343,1.7620337,1.94591689,2.10829186,38
0.9817306,147.91841921,135.17588668,3.9,3.1,0.27807307,0.45963597,0.6576297,0.83949256,1.008276,1.1660609,1.3123693,1.4483023,29
0.88956414,199.2788904,388.40504741,3.4,3.7,0.2086134,0.26185775,0.34503865,0.41919208,0.48300862,0.5466764,0.6053345,0.6631124,2
0.6265646,241.0848122,313.7969912,3.0,3.4,0.1939516,0.25151134,0.3319006,0.3964622,0.45330215,0.5082133,0.559706,0.6075773,34
0.53576234,266.23642305,198.20601012,3.6,3.7,0.30054784,0.46709323,0.61145663,0.74395347,0.86466193,0.97493577,1.074631,1.1664078,55
0.4985535487022432,1.0306720701985643,0.0744904965373347,3.334937420577696,3.722689620535253,1.3777601718902588,4.74195671081543,8.710846900939941,12.29970359802246,14.660629272460938,14.707990646362305,14.71479034423828,14.720588684082031,30
0.31707287,82.67975606,65.50967232,3.1,3.4,0.79375076,2.296835,3.4891257,4.0663037,4.255304,4.320215,4.357489,4.3891377,42
0.7728116374622459,275.2804540446097,374.61799874685454,3.9,3.7,0.2286341190338134,0.2668745517730713,0.3471267223358154,0.4030230045318603,0.4685399532318115,0.5346214771270752,0.5956971645355225,0.651986837387085,34
0.77499752,98.27345587,154.49292388,3.5,3.2,0.39181423,0.79648256,1.1210408,1.3844838,1.5994415,1.7784119,1.930285,2.060655,39
0.7702411276797615,181.9073207133716,0.341417288227291,3.759703084958263,3.613829868249448,0.359877347946167,0.6578028202056885,0.9330031871795654,1.1799814701080322,1.4007608890533447,1.5990498065948486,1.7766377925872805,1.9359891414642327,59
0.5634868942796921,67.16117577495285,0.0073642726041301,3.7672108043259054,3.4146959993035297,0.7379209995269775,2.078556776046753,3.0833165645599365,3.6268794536590576,3.927788019180298,4.132564544677734,4.28978157043457,4.416860580444336,74
0.5136050084051837,207.8218029057112,0.0340857049129752,3.628224822869264,3.51302519892843,0.4418084621429443,0.9399855136871338,1.3288443088531494,1.62447190284729,1.8579843044281008,2.0508177280426025,2.21388840675354,2.355630159378052,35
0.53534681,57.40239266,198.57108764,3.5,3.1,0.60200953,1.6309195,2.4044547,2.7667103,2.9000816,2.971384,3.0288324,3.0777845,18
