n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.39,17.194,53.817,4.0,2.0,0.9135189,2.5640497,3.7370467,4.263493,4.5186954,4.695008,4.8067784,4.8644805
