frame_index,image,distance_cm,origin_projection_cm,far_projection_cm,far_x_cm,far_z_cm
1,config_01.png,-0.06343337018571635,4.2,4.136566629814284,4.136566629814284,2.6103888004344267
2,config_02.png,-0.060063466118602526,4.2,4.139936533881397,4.139936533881397,-0.5063365108822326
3,config_03.png,-0.056242225954867414,4.2,4.143757774045133,4.143757774045133,2.416126370616192
4,config_04.png,1.0514422708207931,4.2,5.251442270820793,5.251442270820793,1.7786245571907555
5,config_05.png,1.562580554905655,4.2,5.7625805549056555,5.7625805549056555,0.24799162298022315
6,config_06.png,1.4851494725756191,4.2,5.6851494725756195,5.6851494725756195,0.21108759871045768
7,config_07.png,1.4252835536987882,4.2,5.625283553698789,5.625283553698789,-0.0520058078391783
8,config_08.png,1.522699188479943,4.2,5.722699188479943,5.722699188479943,-0.052481086892269824
