n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,split,gid,length_bin,sub_id
0.3992243454500787,12.4765233579127,40.77142462815111,3.08764766,6.44344575,1.1746859550476074,4.031620502471924,7.293051242828369,10.588268280029297,12.94300651550293,13.921194076538086,14.05352020263672,14.054100036621094,train,9,2,14
0.94131882,272.73888061,276.70406536,3.2,6.3,0.2092185,0.25426006,0.3480897,0.41117716,0.48974228,0.5604243,0.62556696,0.68929577,train,9,0,4
0.56064437,188.43386127,0.01377969,3.44073244,6.74474068,0.49415517,1.27010536,1.97712946,2.52108383,2.92823601,3.24512672,3.50725842,3.72347784,train,9,1,8
0.59785976,238.49146245,271.26214733,3.5,7.0,0.30109453,0.44975805,0.5750489,0.68898773,0.7946582,0.88933086,0.9779,1.0597329,train,9,0,2
0.7076947,89.93616678,292.3756684,3.75800655,6.75584428,0.47860074,1.2380774,1.93329549,2.46606326,2.85531497,3.14782405,3.37969661,3.57101178,train,9,1,8
0.78966079,180.36872607,38.13203539,3.7,6.9,0.38632488,0.69820213,0.9810934,1.2422695,1.4782686,1.6922293,1.8850346,2.0591707,train,9,1,5
0.32085767,9.91399193,6.94054413,3.02106547,6.45756483,1.353122,4.49968719,8.22488403,12.02152538,15.65330505,18.42022324,20.05223083,20.86959076,train,9,3,15
0.90317875,299.20610697,287.00976536,3.9,6.6,0.27069664,0.32181883,0.4189229,0.488163,0.5875602,0.6641779,0.74341536,0.8220768,train,9,0,4
0.82513304,221.66695859,86.59213684,3.7,6.3,0.3282919,0.5215454,0.7178807,0.9020748,1.0776596,1.2408199,1.3931618,1.535388,train,9,1,5
0.93316907,7.9331388,0.02500141,3.82685693,6.55740755,1.06855774,3.466187,5.80309677,7.53772354,8.43038368,8.80214024,8.99739552,9.14314461,train,9,2,11
0.50231148,33.17014784,198.63648732,3.32085386,6.19700304,0.81358838,2.73248315,4.72877502,6.29707909,7.08811855,7.25906467,7.26463985,7.26737595,train,9,2,10
0.3720124499663297,6.00166739505132,41.241403500689664,3.6722225,6.05050764,1.2633781433105469,4.464542388916016,8.203667640686035,11.80857753753662,14.667107582092283,15.978148460388184,16.018169403076172,16.018184661865234,train,9,3,16
0.8059718,234.52860035,190.74948473,3.2,6.5,0.2500434,0.3627739,0.4914093,0.60542727,0.7200813,0.8244934,0.9226289,1.0156693,train,9,0,0
0.48997704,74.13732393,196.02275905,3.78291043,6.49385335,0.68818545,2.2420609,3.81486964,4.98033428,5.56601334,5.75183678,5.81435108,5.85593224,train,9,2,10
0.82585791,155.54349423,162.99994072,3.0,6.1,0.27797604,0.4708643,0.65076685,0.81443405,0.96306324,1.0987077,1.2223582,1.3356156,train,9,0,0
0.56358997,95.98653147,322.41033091,3.4,6.7,0.4455042,0.9207554,1.2600079,1.470603,1.6120358,1.7180128,1.8014889,1.8737011,train,9,1,6
0.36619495,94.08498546,135.18126184,3.4,6.3,0.7050395,1.9656668,2.9915524,3.5276432,3.7496147,3.8603477,3.934638,3.9967384,train,9,1,7
0.87573552,73.44245452,166.56106678,3.7,6.5,0.47490263,1.0077581,1.4517379,1.8082914,2.0937672,2.327609,2.5229244,2.6904545,train,9,1,9
0.63153601,19.58553696,24.09289932,3.88045216,6.57129765,1.07763338,3.61466074,6.21979618,8.35674858,9.54991722,9.95145988,10.06603146,10.11887264,train,9,2,10
0.33378866,149.12118326,298.44093578,3.57836679,6.29635374,0.54821706,1.6669848,2.775141,3.57451701,3.99199271,4.10309315,4.13635445,4.16797161,train,9,1,8
0.50951,254.10331968,99.5252769,3.64168252,6.19510269,0.41803312,0.93465757,1.37107468,1.73295355,2.03251982,2.28466654,2.50034475,2.68731642,train,9,1,9
0.48425655,8.06325858,8.70368826,3.5,6.5,1.33489442,4.47859478,8.00441265,11.42968369,14.07816505,15.5945816,16.18600273,16.24648285,train,9,3,16
0.78531895,274.85608135,260.89884017,3.4,6.9,0.24403667,0.31937265,0.4202199,0.49891138,0.5929179,0.6715412,0.7486696,0.82192516,train,9,0,1
0.55403838,132.78932599,40.93336868,3.6,6.8,0.5607753,1.3414979,1.9749885,2.3985677,2.6909337,2.9141726,3.0987906,3.2587028,train,9,1,9
0.53563976,262.35632324,316.08599854,3.22999048,6.94974232,0.30183005,0.5652771,0.78405285,0.98993587,1.180408,1.35705423,1.51938677,1.66953087,train,9,1,5
0.806787,44.286943,14.04167,3.0,7.0,0.67675471,2.00833035,3.2672267,4.13327312,4.64272881,4.9488759,5.15523624,5.3094368,train,9,2,12
0.3910889,3.82421292,102.42727189,3.73436768,6.82676534,1.15645766,4.11782455,7.53922272,11.07692337,13.92477894,15.40459728,15.65623379,146.08812047,train,9,3,15
0.86257569,33.47258179,139.29453747,3.69936973,6.08623113,0.6683867,1.97653174,3.16452718,3.95379233,4.40980339,4.6877737,4.87583542,5.0162077,train,9,2,12
0.31517583,32.84865952,32.68492508,3.8254416,6.36913681,1.18296289,4.04313231,7.15834904,10.07303143,12.07630062,12.83077431,12.93667793,12.94005966,train,9,2,14
0.4350667,250.04178383,354.81110011,3.5,6.1,0.31143618,0.4525571,0.54019976,0.619781,0.69188833,0.754159,0.8112321,0.86365557,train,9,0,2
0.63331507,51.08829441,63.02124851,3.0,6.5,0.67424965,1.7806749,2.603137,3.0749044,3.3727179,3.5905619,3.7649984,3.9114065,train,9,1,7
0.38384171,294.55266762,215.89323602,3.03180606,6.79802805,0.35336518,0.81163001,1.20537782,1.52182841,1.77751184,1.98857331,2.16698337,2.32141852,train,9,1,9
0.53234439,37.44940312,394.17226612,3.3,6.9,0.53688526,1.2989826,1.8627834,2.0874348,2.1089764,2.1122084,2.1156092,2.1189098,train,9,1,7
0.97884397,162.90276727,9.12454723,3.0,6.5,0.31113076,0.55901742,0.82928896,1.08318233,1.3256011,1.5543313,1.76835537,1.96860743,train,9,1,5
0.71534279,88.58350384,77.78082248,3.0,6.7,0.46864176,1.0428667,1.5027237,1.840373,2.0952044,2.2999296,2.470667,2.6172647,train,9,1,9
0.78395081,120.4578266,247.33419399,3.6,6.9,0.3796301,0.68645096,0.9356966,1.1537609,1.3434896,1.5091496,1.654913,1.7838421,train,9,1,5
0.80771725,84.82295316,155.48919358,3.9,6.1,0.49299574,1.0710082,1.5483894,1.9225821,2.216086,2.4535985,2.6510158,2.819551,train,9,1,9
0.3672800375644829,5.716515635198432,30.536243711663445,3.04306477,6.83948041,1.2594263553619385,4.384782791137695,8.110382080078125,11.957465171813965,15.292739868164062,16.99102783203125,17.019201278686523,17.019201278686523,train,9,3,16
0.71113948,130.0604643,40.96826472,3.7,6.7,0.48582506,1.0380373,1.499156,1.8714247,2.1720905,2.4215593,2.6318264,2.8135328,train,9,1,9
0.45295638,270.65975456,391.35393909,3.9,6.8,0.32863045,0.46691942,0.5556097,0.6385064,0.71021414,0.7738042,0.83463955,0.89161396,train,9,0,2
0.80950989,11.74271259,37.04598864,3.8,6.6,1.0143771,3.0531783,4.6984305,5.6905484,6.256615,6.651196,6.963797,7.2023864,train,9,2,12
0.77025063,50.42597433,77.46214453,3.2,6.4,0.60568905,1.5055599,2.2103953,2.6658072,2.9757457,3.2141042,3.4080768,3.573134,train,9,1,8
0.45090966,234.84972422,260.67798142,3.27488819,6.77772987,0.3780992,0.87294364,1.29870152,1.64155984,1.91526914,2.13965344,2.32785869,2.48980927,train,9,1,9
0.31651657,16.36651584,45.75755708,3.47519106,6.29115459,1.23736548,4.19923878,7.53728962,10.9045372,13.34718323,14.72743034,15.11746025,15.11886978,train,9,3,16
0.611761,37.09936309,24.03753497,3.0,6.9,0.8275385,2.2997026,3.3888187,4.0051517,4.3901567,4.669345,4.8838253,5.056261,train,9,2,12
0.3785818,180.22580726,193.32514646,3.5,6.7,0.4863181,1.0699835,1.50348,1.75566,1.9100323,2.0247746,2.1218967,2.2042751,train,9,1,6
0.63799584,196.96694946,296.83959961,3.52420664,6.79218769,0.34820676,0.69096613,0.9831934,1.25064278,1.49235153,1.71069479,1.90709114,2.08424664,train,9,1,9
0.3832896354936604,9.351371307488456,0.5192636292486287,3.24655724,6.61835337,1.3105897903442385,4.5638861656188965,8.346847534179688,12.07176113128662,15.134053230285645,16.615718841552734,16.720195770263672,16.72466278076172,train,9,3,16
0.5690380841673671,7.447961457439517,0.0332067822006696,3.99195306,6.29377641,1.295379638671875,4.522745609283447,8.002370834350586,11.127872467041016,13.230737686157228,14.19623565673828,14.489934921264648,14.561307907104492,train,9,3,17
0.74140462,191.80330575,264.34286203,3.5,6.3,0.29998446,0.4576006,0.6016803,0.7340517,0.8588939,0.9719987,1.0762448,1.1730456,train,9,0,0
0.34595568,221.30447647,1.14955398,3.72036157,6.89321316,0.62637496,1.97365212,3.34801793,4.36608505,4.90512753,5.12282944,5.23214626,5.31610394,train,9,2,11
0.57240079,57.07954667,192.36250759,3.9,6.6,0.67920065,1.8747325,2.8750548,3.4517179,3.7422585,3.9133792,4.031482,4.1254,train,9,1,7
0.37248026,91.0332911,269.38816954,3.9,6.7,0.6421943,1.7361774,2.667778,3.1768713,3.3447247,3.3971386,3.4306078,3.4631042,train,9,1,7
0.84252952,290.04921794,75.37237187,3.80425805,6.70039857,0.30832553,0.45836759,0.66271758,0.85107589,1.03637671,1.21189237,1.3808229,1.54258561,train,9,1,5
0.66539949,22.53856706,374.82754438,3.2,6.3,0.5573163,1.3848553,2.0111008,2.2712526,2.3019447,2.302721,2.303052,2.3041182,train,9,1,7
0.9417043,110.44570958,160.70114189,3.1,6.5,0.31748152,0.57121086,0.7990246,1.0072012,1.1943717,1.3625135,1.5135355,1.650176,train,9,1,5
0.63363313,275.13334115,40.72973093,3.5,6.7,0.32935953,0.5481229,0.74692106,0.9324765,1.1039371,1.2620234,1.407279,1.5412512,train,9,1,5
0.4167693242833571,6.372918899371639,0.0388299309402994,3.01852243,6.44566654,1.318145990371704,4.571525573730469,8.388078689575195,12.147679328918455,15.209178924560549,16.580957412719727,16.601720809936523,16.605886459350586,train,9,3,16
0.37878219,45.60372452,44.71971586,3.0,6.5,0.99905109,3.34395838,5.91902256,8.18465328,9.55257607,10.00566769,10.03862286,10.0466547,train,9,2,14
0.31689608,123.98406396,159.79314521,3.4276814,6.89699488,0.69898129,2.35128069,4.1164341,5.52560425,6.29606628,6.48232555,6.49734688,6.509408,train,9,2,10
0.82006317,68.47441809,16.37317055,3.97642424,6.15830161,0.61741829,1.69483995,2.63479757,3.30530977,3.78217697,4.13164949,4.38867617,4.58776903,train,9,2,12
0.54838054,225.75011103,394.10529062,3.8,6.9,0.3204193,0.45691347,0.5571327,0.6484418,0.7294555,0.80074596,0.86885214,0.93273735,train,9,0,2
0.72874238,182.99428691,162.91281162,3.29426769,6.21032733,0.35259557,0.69189095,0.99757171,1.27907777,1.53419328,1.76501536,1.97292209,2.16038632,train,9,1,9
0.43905363,102.95821716,116.53894551,3.2,6.6,0.61701584,1.6060576,2.3725362,2.7765546,2.9849887,3.124104,3.2322268,3.3249135,train,9,1,7
0.67825841,104.20645303,138.41170618,3.7,6.7,0.50695896,1.1273346,1.6323843,2.0041409,2.2822828,2.5028563,2.6840487,2.8384132,train,9,1,9
0.7956424,161.69127554,114.81088985,3.2,6.1,0.32572603,0.57475185,0.79761744,1.0018005,1.1862392,1.3527646,1.5033026,1.6397557,train,9,1,5
0.85281458,199.11710967,245.21613326,3.7,6.5,0.30439186,0.4449401,0.59300756,0.7284231,0.86196184,0.9843917,1.0998378,1.2090492,train,9,0,0
0.73446449,292.36748851,93.42408653,3.40256164,6.66560112,0.29895473,0.48686767,0.6952281,0.89448452,1.08651829,1.2682023,1.44113588,1.60539293,train,9,1,5
0.6368607,113.15007519,67.7566679,3.8,6.8,0.5515499,1.2982459,1.9108634,2.344565,2.6551719,2.8968844,3.096621,3.2685943,train,9,1,9
0.78491681,42.52715832,343.09505095,3.6,6.3,0.5006175,1.1284962,1.6134543,1.915163,2.0929031,2.2117977,2.2997704,2.3698864,train,9,1,7
0.58049423,119.44407466,69.49594584,3.0,6.5,0.47696257,1.0737834,1.5423012,1.8651628,2.1000738,2.2869587,2.4407234,2.571476,train,9,1,9
0.93448862,242.56943658,325.80425475,3.8,6.6,0.2683363,0.33341503,0.43503428,0.51062965,0.6084571,0.6881938,0.76768684,0.84597635,train,9,0,4
0.47812256,138.57736206,187.91679382,3.15688467,6.536273,0.51321101,1.46628833,2.3947103,3.05199933,3.44527173,3.67127681,3.81984019,3.9376843,train,9,1,8
0.44993913,18.9352311,190.70173902,3.97118816,6.4692391,0.95802879,3.33313274,5.87295675,8.12397194,9.57792091,10.0981102,10.13043976,10.13195419,train,9,2,14
0.35994815,134.46557748,205.90585726,3.60946259,6.37081928,0.61422992,1.97046924,3.33378482,4.32315636,4.84288025,4.99847317,5.05004787,5.09010601,train,9,2,10
0.7820437,177.13174879,182.67326114,3.2,6.1,0.29456997,0.48173714,0.654655,0.8135276,0.9601083,1.0938168,1.2166271,1.3293042,train,9,0,0
0.62064136,119.0250684,6.54001308,3.7,6.1,0.57570744,1.3876047,2.0489373,2.5054345,2.8287501,3.0803437,3.2892003,3.467132,train,9,1,9
0.4206078582394134,6.438835164552794,0.0614897176154076,3.71847057,6.18228722,1.349705457687378,4.778672218322754,8.756082534790039,12.387129783630373,15.16976833343506,16.258275985717773,16.27206039428711,16.27665138244629,train,9,3,17
0.31338707,166.44142274,385.61912075,3.7,6.3,0.45214272,0.92190075,1.219212,1.3520474,1.4176145,1.469563,1.5125093,1.5508347,train,9,1,6
0.90297754,70.32918142,80.10425899,3.3,6.6,0.46564484,1.00352,1.4550796,1.8181434,2.1087022,2.3475652,2.5477605,2.7212453,train,9,1,9
0.47441006,151.67230225,270.95266724,3.68155217,6.89916039,0.48642015,1.33455658,2.15074205,2.75931597,3.15474463,3.40523863,3.5807333,3.7158103,train,9,1,8
0.47015602,184.97086364,46.727259,3.14782289,7.0,0.51787424,1.45815969,2.38136601,3.05384135,3.49482465,3.77780175,3.97497344,4.12975025,train,9,1,8
0.36923505,21.87499773,73.17879039,3.40324496,6.88057379,1.12831545,3.81711912,6.82481194,9.73897934,11.83861542,12.72236443,12.83229637,12.83319092,train,9,2,14
0.98540757,89.39914599,130.82272731,3.3,6.2,0.36990023,0.7046776,0.99932384,1.2629247,1.4947042,1.6991663,1.8787866,2.0376925,train,9,1,5
0.48031877,76.31681168,251.24641654,3.5,6.5,0.58457327,1.4797807,2.1888905,2.5558977,2.7102356,2.7940207,2.8578691,2.9143229,train,9,1,7
0.53372842,230.10263642,319.75697401,3.0,6.3,0.24178123,0.33180714,0.4173131,0.4912691,0.5599208,0.61662006,0.669827,0.71856165,train,9,0,2
0.98639894,125.10949937,332.82478788,3.2,6.5,0.26115608,0.388494,0.5169835,0.6330676,0.74425554,0.8442793,0.9362159,1.0217724,train,9,0,0
0.77280915,188.50417331,229.76844733,3.50158831,6.61581843,0.33171964,0.60502744,0.86385274,1.1101048,1.33918643,1.55231881,1.74935174,1.93142915,train,9,1,5
0.71989811,12.11908187,191.99330915,3.11899651,6.55779213,0.84851813,2.84032249,4.94606447,6.63943148,7.55071211,7.79327345,7.80505037,7.80844831,train,9,2,10
0.85292923,73.94691467,28.82831955,3.4976151,6.97364712,0.55113959,1.44393754,2.25042224,2.87126088,3.34419036,3.72113967,4.01450443,4.25114059,train,9,1,8
0.91362182,79.79624699,229.28302526,3.0,6.5,0.33423233,0.6263356,0.8663802,1.0750175,1.252562,1.4056177,1.5381527,1.6541452,train,9,1,5
0.42685521,239.34265137,98.14533997,3.89563608,6.90200281,0.49398208,1.32596707,2.11115432,2.69893813,3.10066962,3.38809466,3.60636735,3.77872109,train,9,1,8
0.34402489,175.71045417,135.34104306,3.0,6.2,0.48192596,1.0966086,1.5363059,1.7643585,1.8959584,1.9973226,2.0812964,2.1535134,train,9,1,6
0.60203516,11.75770473,19.0017662,3.17233086,6.88921452,1.17890334,3.86923814,6.79653358,9.51553535,11.2675581,11.97511101,12.14282036,12.17789841,train,9,2,14
0.68580026,39.65804664,309.13434891,3.1,6.9,0.50821066,1.1905613,1.6958094,1.9569273,2.0765858,2.1458673,2.198019,2.2406769,train,9,1,7
0.36728353,113.58681864,372.66871377,3.34132677,6.19629101,0.51897955,1.5678556,2.59127593,3.31567407,3.67608619,3.77046323,3.79788756,3.82576013,train,9,1,8
0.4488175926426151,13.866712597774091,0.1619727340896029,3.29515353,6.19836623,1.242114782333374,4.250201225280762,7.574069976806641,10.739038467407228,12.836201667785645,13.66357135772705,13.814160346984863,13.830954551696776,train,9,2,14
0.3103959431139895,16.064693842722296,51.04037731040676,3.24655724,6.61835337,1.1701154708862305,4.0672478675842285,7.398070335388184,10.846640586853027,13.482853889465332,14.733023643493652,14.911375999450684,14.911351203918455,train,9,3,16
0.49523542,91.91352486,352.52603562,3.7,6.4,0.50097656,1.1261272,1.5947132,1.8496547,1.9766116,2.057755,2.122478,2.1771894,train,9,1,7
0.53350139,243.21632522,276.46443101,3.4,6.8,0.30544806,0.46281052,0.58363533,0.6944294,0.79491854,0.8845706,0.9670391,1.0430541,train,9,0,2
0.99954436,51.39373835,110.2760005,3.4,6.6,0.4849329,1.0583754,1.5403972,1.9249635,2.2295165,2.4774432,2.685141,2.8643699,train,9,1,9
0.3500157,258.19899995,372.92352192,3.0,6.4,0.2540455,0.32691908,0.37972116,0.42844868,0.4700241,0.4978733,0.52472925,0.5499735,train,9,0,4
0.93940496,295.15368652,89.70855713,3.68740463,6.95219278,0.28335023,0.3884778,0.56692791,0.72344923,0.88614798,1.03922844,1.18908072,1.33455515,train,9,0,1
0.36877066,94.59295404,269.23410978,3.6,6.9,0.6049762,1.5713272,2.3524513,2.7435665,2.8632364,2.9074545,2.941431,2.9729996,train,9,1,7
0.77969344,110.69376455,179.44085488,3.4715198,6.40017391,0.43544197,1.00383544,1.50069261,1.9176724,2.26397204,2.55475402,2.79980016,3.01253963,train,9,1,9
0.59424922,227.92984149,108.06856263,3.2,6.9,0.3305316,0.57427454,0.7766361,0.9606662,1.1254659,1.2736549,1.4066916,1.5273514,train,9,1,5
0.70043594,20.04746121,0.07244975,3.19285786,6.24187688,1.00796318,3.26175928,5.53646946,7.23296356,8.04368019,8.32671547,8.4501524,8.52699184,train,9,2,10
0.59991057,130.85420371,103.30802438,3.0,6.1,0.4211402,0.88725376,1.2506618,1.522119,1.7344642,1.9063582,2.0486054,2.1722322,train,9,1,9
0.5010363642594855,8.649641044444442,4.50795533010093,3.55324263,6.64135327,1.281049728393555,4.443536281585693,7.972288608551025,11.349279403686523,13.807266235351562,14.992597579956056,15.27219581604004,15.292280197143556,train,9,3,17
0.35617221,49.82771076,173.93530351,3.5,7.0,0.82194805,2.4089541,3.7842011,4.574534,4.887448,5.01076,5.0720515,5.105329,train,9,2,13
0.33162911,24.97775383,13.34332505,3.3,6.2,1.2173867,3.7710052,6.1596465,7.802625,8.474096,8.73889,9.043823,9.384644,train,9,2,11
0.95878458,11.06184101,1.09953833,3.05817103,6.73703671,0.92419791,2.89044976,4.81464577,6.15533257,6.82614803,7.14416409,7.32172203,7.4456625,train,9,2,11
0.32895329,7.38075899,40.49149327,3.61748105,6.49091939,1.31751847,4.50291538,8.2253418,11.9046545,15.20936871,18.6850853,20.71180344,21.29845047,train,9,3,15
0.30623241,179.05157524,362.12502755,3.11529629,6.14550259,0.45020103,1.25324249,2.00936556,2.52747822,2.79204655,2.89438963,2.9489255,2.99641705,train,9,1,8
0.70592415,296.75950297,300.97463843,3.2,6.8,0.21770048,0.26765394,0.34913683,0.40831614,0.4830289,0.54448366,0.60149336,0.65556717,train,9,0,4
0.98615228,68.65990224,256.67778322,3.5,6.1,0.3869977,0.7330127,1.0195699,1.2667394,1.477375,1.6580029,1.8134537,1.9481568,train,9,1,5
0.91759156,34.56110916,197.31174525,3.5,6.2,0.55416393,1.3165684,1.9283881,2.3414798,2.6243777,2.8349166,3.003591,3.1431031,train,9,1,8
0.35354372,127.26384366,0.0162374,3.68046933,6.94132219,0.81792355,2.77295542,4.82505417,6.4408884,7.30598545,7.54703045,7.60249615,7.63735485,train,9,2,10
0.81505858,241.06920592,309.53725883,3.0,6.8,0.19505787,0.24258184,0.32732582,0.39386463,0.4647236,0.52702093,0.5827179,0.6365218,train,9,0,1
0.3070802,123.85801732,94.62947957,3.70338797,6.33500197,0.78129935,2.63704419,4.55382633,6.04923916,6.80530167,6.9868288,7.01273823,7.02902603,train,9,2,10
0.30798469,94.44825258,268.20492148,3.19609235,6.74111812,0.65796614,2.21578979,3.88968277,5.22412586,5.95356178,6.07568645,6.07698059,6.07786655,train,9,2,10
0.76581513,148.52201207,311.99127441,3.9,6.2,0.35862064,0.58644867,0.7744589,0.94791603,1.1030927,1.2429447,1.3693099,1.4834642,train,9,1,5
0.66044438,136.68215942,168.78547668,3.65057731,6.10492611,0.46044207,1.10114956,1.65476036,2.09287453,2.43721676,2.71536398,2.94421148,3.14288282,train,9,1,9
0.80872796,81.10273496,190.81797846,3.6,6.5,0.46114683,0.96848774,1.3827085,1.7086706,1.9663887,2.1758137,2.3504686,2.4995708,train,9,1,9
0.46755201,52.73380077,362.92475115,3.32936179,6.17146366,0.60979271,1.95389152,3.3114531,4.3109951,4.79308796,4.84915066,4.85029221,4.85056877,train,9,2,10
0.93619555,277.0768877,42.51216516,3.84603043,6.57913449,0.30805397,0.43902874,0.64359236,0.82577085,1.0084877,1.18137074,1.34847212,1.50957775,train,9,1,5
0.83095989,225.65324598,72.75274044,3.4,6.6,0.29741,0.47494984,0.65600824,0.8246875,0.9866862,1.1374631,1.2786674,1.4106965,train,9,1,5
0.53041681,208.5813065,313.4749536,3.2,6.4,0.2959962,0.44782352,0.5580096,0.6595211,0.74995804,0.8296757,0.9010377,0.9662347,train,9,0,2
0.71965097,277.4052483,303.73425967,3.3,6.9,0.22885227,0.2896533,0.37607813,0.44111204,0.521101,0.58670664,0.64929724,0.7081642,train,9,0,4
0.76825708,9.38773697,0.85006664,3.77937809,6.12432239,1.16581559,3.81379533,6.46002007,8.55468178,9.66711807,10.09027386,10.2760973,10.40259933,train,9,2,11
0.38470036,220.90198967,65.90563441,3.6,6.5,0.5147476,1.1770282,1.6972227,2.0275774,2.2459822,2.4115963,2.5495338,2.6671333,train,9,1,9
0.3232741,111.08395773,15.21016192,3.1,6.9,0.7904482,2.2431612,3.3892527,4.0003824,4.3042307,4.4814987,4.6118393,4.714486,train,9,2,13
0.78727008,83.67671527,127.53954449,3.9,6.5,0.5203953,1.1694627,1.7095509,2.1213017,2.436185,2.6876926,2.8951225,3.072278,train,9,1,9
0.81888975,258.43544424,190.13144584,3.1377493,6.98672447,0.26118422,0.40661263,0.5808208,0.74659634,0.91103578,1.06783223,1.21848893,1.3638308,train,9,0,0
0.75340556,115.91333115,247.884048,3.5,6.1,0.37973976,0.70131445,0.9548068,1.1712966,1.3551927,1.5139027,1.6507273,1.7713242,train,9,1,5
0.31948888,206.54803467,124.72338104,3.57489753,6.50824785,0.58454108,1.80934834,3.04334474,3.9330585,4.38773918,4.5459156,4.62024689,4.68467999,train,9,2,11
0.62901244,190.83982454,122.55478946,3.52775876,6.83459265,0.41234779,0.92995024,1.38438082,1.77613401,2.10945702,2.39517736,2.64162397,2.85510254,train,9,1,9
0.36906588,205.52996803,268.25616629,3.6,6.5,0.43115187,0.8473048,1.1264477,1.3019161,1.4258223,1.526762,1.6110706,1.6849566,train,9,1,6
0.68605476,273.41492787,156.53995264,3.0,7.0,0.22827482,0.33277607,0.4501438,0.5565467,0.66006184,0.75403214,0.8406186,0.9226184,train,9,0,0
0.54998109,112.58118695,360.68181462,3.7,6.5,0.43828058,0.8718095,1.1776509,1.3797836,1.522563,1.6327763,1.7234192,1.8008165,train,9,1,6
0.39002469,210.85791418,274.70153831,3.3,6.9,0.37206888,0.66175175,0.83832455,0.96844435,1.0736966,1.162014,1.2383213,1.306283,train,9,0,3
0.72160465,266.36114755,336.55016352,3.4,6.5,0.2407651,0.30192375,0.38825655,0.45060205,0.52902365,0.59238195,0.6536002,0.71102667,train,9,0,4
0.33100585,245.04772562,97.17548463,3.6,6.3,0.5017104,1.1307373,1.6110992,1.8981943,2.0753136,2.2119226,2.323804,2.4206066,train,9,1,6
0.59872869,182.64575593,180.0179246,3.9,6.5,0.42008543,0.79649925,1.0945826,1.345756,1.5588007,1.7427511,1.9028578,2.0425415,train,9,1,5
0.76351212,167.20051272,83.21001478,3.7,6.7,0.3941741,0.72565174,1.0150123,1.2767305,1.5097055,1.7181978,1.9038172,2.0698576,train,9,1,5
0.33930159,100.50537109,4.29732561,3.76980948,6.80107975,0.91514134,3.13246703,5.47542286,7.42034626,8.51103401,8.82517433,8.87200832,8.89294338,train,9,2,10
0.89120406,191.01322491,121.95608814,3.2176741,6.73348666,0.30523086,0.5286119,0.76904726,0.99730062,1.21590281,1.42254686,1.61763048,1.80127764,train,9,1,5
0.89907855,15.05358028,48.94829559,3.30983043,6.86039734,0.86638904,2.75674891,4.62166405,5.94383621,6.61023712,6.9005022,7.05217838,7.15230656,train,9,2,11
0.72073494,284.52857903,356.61278389,3.1,6.2,0.19472265,0.22255707,0.2984295,0.34341812,0.39651823,0.44217587,0.4853773,0.52635336,train,9,0,4
0.3565087568735882,6.607817805812372,49.03771715227261,3.48260927,6.91053009,1.2360069751739502,4.372762680053711,8.051885604858398,11.810589790344238,15.028009414672852,16.834381103515625,17.049467086791992,17.049468994140625,train,9,3,16
0.37381309,288.18774414,75.26091766,3.74247074,6.06044531,0.47797275,1.21756387,1.8719418,2.34243751,2.66143823,2.89262938,3.07352901,3.2254765,train,9,1,8
