n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,gid,basin_k,sub_id
0.43972007,205.93935813,55.72587864,5.9,4.9,0.57748365,1.6225395,2.5661182,3.2273932,3.636695,3.903676,4.0957108,4.2473955,17,7,53
0.3308406,299.13168409,316.50441737,5.00087667,4.79943556,0.41501904,0.78325605,1.01810455,1.18567181,1.32143402,1.43809938,1.53996706,1.62981176,17,2,15
0.41584568,60.51631491,124.49071785,5.0,4.5,0.86730814,2.8105397,4.6506405,5.9491806,6.5305157,6.7002077,6.7577906,6.7889557,17,0,0
0.3110948,179.45464678,90.5157102,5.52301994,4.93573166,0.69618845,2.10479355,3.38999367,4.22838879,4.60941315,4.76000404,4.84529305,4.91210651,17,7,52
0.39205914,198.65113568,302.66487126,5.2,4.2,0.47103596,1.1038594,1.6107931,1.9457426,2.1560783,2.3053436,2.4223342,2.5210152,17,2,15
0.90694207,82.68289247,275.59360854,5.0,4.3,0.43755484,0.8970933,1.2809491,1.60846,1.8862114,2.122138,2.323954,2.499021,17,5,36
0.47207908,46.67652894,266.05402771,5.8,4.6,0.7559023,2.5114002,4.2393003,5.527328,6.157327,6.327641,6.359158,6.370353,17,0,0
0.31080458,128.85847473,260.92105103,5.18678713,4.49223614,0.64025259,1.80170679,2.82848167,3.44222164,3.65322781,3.70424747,3.73398209,3.76269341,17,4,27
0.84328687,172.44979348,379.63714639,6.0,4.1,0.33070612,0.5193205,0.71380854,0.9013519,1.0740414,1.2361116,1.3880906,1.5301318,17,3,21
0.59797132,44.14686966,43.82606506,5.77894354,4.41053677,0.88208485,2.73052979,4.30755234,5.28472614,5.7774868,6.04996967,6.23284435,6.36366081,17,7,51
0.69041477,66.85227759,228.10202333,5.11209513,4.0567566,0.56018257,1.36676216,2.0213418,2.4436903,2.70910692,2.89468241,3.03894281,3.15961313,17,7,47
0.32576408,75.48218773,17.91808073,5.6,4.8,1.0291529,3.5189815,6.008373,7.9784026,9.050104,9.398373,9.497381,9.542036,17,0,5
0.50167848,283.31293486,174.50811571,5.6,5.0,0.41865873,0.8276062,1.1547842,1.436286,1.6811094,1.8969464,2.087213,2.256475,17,3,20
0.87454061,273.90579484,332.56750343,5.9,4.6,0.30885983,0.37561274,0.52311945,0.6569209,0.7855673,0.9060612,1.0262599,1.1391978,17,1,7
0.54597753,167.72187805,61.44783783,5.20963383,4.16580296,0.5255518,1.21101284,1.76836824,2.16756868,2.45915794,2.68757963,2.87457514,3.03537035,17,5,35
0.99264091,199.05541992,200.01860046,5.04985142,4.4925375,0.32808161,0.46080065,0.63678169,0.79947758,0.96240854,1.1105051,1.25157499,1.38596678,17,3,23
0.36776778,40.51368361,159.05185926,5.0,5.0,0.94751596,3.1407747,5.284854,6.934767,7.7711573,8.019483,8.073447,8.09167,17,0,0
0.43623758,287.62231818,286.30320834,5.6,4.5,0.39409208,0.7563472,1.0224962,1.2461195,1.4390063,1.6086397,1.7590256,1.8939095,17,3,20
0.33421171,251.18330383,261.68844604,5.19489288,4.09603834,0.44472694,0.8882432,1.18670797,1.37503386,1.51091051,1.62247753,1.71679306,1.7981019,17,2,15
0.70667855,217.54625152,177.87637933,6.0,4.0,0.368968,0.67264795,0.95086384,1.2111087,1.4487228,1.6666989,1.8658118,2.0478806,17,3,18
0.94519822,197.35898226,282.27445502,5.6,4.4,0.3291235,0.46848488,0.6576228,0.83337116,1.0014572,1.1583338,1.3086214,1.4513297,17,3,21
0.93810945,224.8333538,356.41754848,5.51197868,4.67800716,0.31445217,0.38435745,0.50666857,0.62315273,0.74443674,0.8492322,0.95372105,1.05465221,17,1,8
0.93831491,195.6239624,125.78196716,5.77543736,4.22290421,0.34794617,0.530931,0.73680353,0.93151426,1.11850929,1.29144907,1.45421791,1.60696793,17,3,23
0.88862518,151.23493955,117.51043817,5.98079431,4.79852139,0.4188447,0.75651884,1.07605505,1.37033319,1.63549805,1.87695503,2.09444714,2.29211807,17,3,23
0.65237827,133.45978373,6.7408423,6.0,4.5,0.5744648,1.5250211,2.349214,2.9557414,3.3917336,3.7243252,3.9873457,4.1987696,17,7,50
0.81161296,192.65297903,383.11564862,5.2,4.5,0.33176756,0.4780593,0.6358948,0.789608,0.9328761,1.0656614,1.191071,1.3092952,17,3,21
0.63559601,189.28797296,247.86632841,5.7,4.4,0.41034555,0.81875706,1.1544871,1.4468088,1.7011447,1.9242258,2.1192331,2.2916684,17,3,24
0.78400194,139.31357181,211.56665279,5.8,4.4,0.4252391,0.87232924,1.2556643,1.5939522,1.8894668,2.1483016,2.3748703,2.5754194,17,3,24
0.36431543,40.87850189,74.61501914,6.0,4.1,1.0501366,3.5969944,6.2555113,8.525634,9.874519,10.328165,10.391314,10.402225,17,6,45
0.6759148,170.78427593,293.34189306,5.3004875,4.5089006,0.39476728,0.6905427,0.92775822,1.14152145,1.32970905,1.49700117,1.64633799,1.77979279,17,3,24
0.86124064,211.53102204,353.06471937,5.5,4.4,0.32144022,0.4444995,0.60447645,0.757257,0.90233517,1.037149,1.1665549,1.2891445,17,3,21
0.97289944,165.72731018,335.20172119,5.90628815,4.56693888,0.3391695,0.47194338,0.6317153,0.78840637,0.93717384,1.07419252,1.2042408,1.32649612,17,3,21
0.36343713,72.3693856,293.87943392,5.16337831,4.84796049,0.69656467,2.16345072,3.52859306,4.43953896,4.81369209,4.90206909,4.92198086,4.9326067,17,4,32
0.83135975,72.44035373,218.03424514,5.2,4.4,0.51372194,1.2236371,1.8179836,2.2694893,2.6115537,2.8795257,3.100853,3.2916126,17,5,39
0.52156232,251.6357651,369.02690042,5.5,4.8,0.3729024,0.6384182,0.83521557,1.0151253,1.1752424,1.3201551,1.4515781,1.5719013,17,3,21
0.567424,37.480992,74.910142,5.5,4.0,0.89514446,2.71595526,4.26160192,5.19823313,5.6567874,5.90365171,6.05676031,6.17090178,17,7,51
0.61457678,191.2856626,373.55987478,5.0,4.0,0.35505533,0.60281277,0.7935624,0.96831226,1.1252828,1.2665482,1.3942213,1.5097613,17,3,21
0.62436905,27.66311199,250.475935,5.0,4.6,0.7672715,2.4070187,3.9247003,4.9421,5.3907733,5.538388,5.5907464,5.6136146,17,7,47
0.49552088,10.64851904,68.02623328,5.47297988,4.44645174,1.19577456,3.94872999,6.64114904,8.70129776,9.80962181,10.12902641,10.28488922,10.44108009,17,0,3
0.3128185,43.46723241,227.93348474,5.8,4.2,0.87428045,2.9875607,5.1610847,6.962066,7.9828744,8.247667,8.253761,8.254494,17,0,0
0.50319452,34.91069352,197.04180072,5.1,4.1,0.83512783,2.70472,4.5015955,5.7763815,6.3390703,6.47888,6.508398,6.519679,17,0,1
0.97555209,183.57630421,265.9116742,5.1,4.4,0.32920885,0.47211647,0.6579747,0.83009243,0.9965582,1.1507645,1.2971606,1.4360828,17,3,23
0.5486795,6.70930781,33.58072414,6.0,4.5,1.30219269,4.34678459,7.41536903,9.76976967,11.12881851,11.64904785,11.90786934,12.21696091,17,6,43
0.99924413,26.09652451,283.25370715,5.5,5.0,0.6010237,1.6388874,2.5396218,3.1735544,3.589758,3.871235,4.078455,4.23814,17,7,47
0.38381197,96.24210185,265.1180708,5.8,4.1,0.6573286,2.085116,3.474431,4.4595413,4.913245,5.0129166,5.040081,5.0617905,17,4,27
0.48664347,63.62647006,120.96606706,6.0,4.2,0.8049202,2.6758838,4.514938,5.844232,6.4876285,6.689117,6.758,6.7988696,17,0,1
0.37262313,132.82302161,4.20824573,5.3,4.4,0.79784346,2.5622635,4.2092404,5.30668,5.801954,5.978358,6.0668263,6.132275,17,7,50
0.90325054,139.9964413,229.4045555,5.3,4.4,0.38351202,0.67589235,0.9549532,1.2136045,1.4486227,1.6639485,1.8595996,2.0380082,17,3,23
0.68849084,158.23392498,56.45745412,5.3,4.2,0.478796,1.0695095,1.5635767,1.9698119,2.3031993,2.5825386,2.8187037,3.025898,17,5,35
0.51427092,257.74843737,28.21732855,5.4,5.0,0.48073626,1.0802879,1.5773234,1.977438,2.3015614,2.5714426,2.799902,2.997541,17,5,37
0.98301454,296.69303209,144.22358771,6.0,4.2,0.30141544,0.37159872,0.540977,0.684165,0.8326397,0.96969175,1.1057701,1.2371306,17,3,20
0.82,73.13,98.0,5.8,4.58629793,0.5770545,1.41736269,2.11815739,2.63585091,3.0185442,3.32195759,3.57151794,3.77412033,17,7,53
0.51156554,185.7432286,68.98333215,6.0,4.1,0.5308995,1.3960595,2.1617064,2.7130852,3.0913906,3.3763838,3.5989943,3.7783742,17,7,53
0.57476198,187.62260995,357.04485725,5.44780672,4.48164387,0.39224577,0.67552996,0.87900686,1.0568471,1.21157742,1.34895897,1.47072506,1.57940626,17,2,17
0.95414006,35.11091372,185.87234659,6.0,4.3,0.60905504,1.6916423,2.6420445,3.3182945,3.795802,4.1228037,4.359273,4.54296,17,7,51
0.44836686,60.07616971,130.67082443,5.37767766,4.43760797,0.83359289,2.58351755,4.15748405,5.17136097,5.62397766,5.80818939,5.89634609,5.95197678,17,7,51
0.61789215,79.1240387,287.83694458,5.17470455,4.34333944,0.54844666,1.33856392,1.98772621,2.40356684,2.65073204,2.81409597,2.93665886,3.03870869,17,7,49
0.43789819,297.9871521,56.01365662,5.06269646,4.69198418,0.45883465,0.95035648,1.33712912,1.64368439,1.89383268,2.10477495,2.28479099,2.44112825,17,2,16
0.66169017,72.02375739,274.18253763,5.931501,4.33947545,0.55904865,1.37045145,2.04536295,2.48862219,2.76186419,2.94740915,3.08877897,3.20546961,17,7,49
0.7668339,281.88143921,57.86612701,5.35630226,4.17385674,0.33717299,0.50599194,0.69497538,0.87202883,1.04405117,1.20255518,1.35224867,1.4933219,17,3,20
0.36314643,178.38098994,136.84215747,6.0,4.1,0.60812664,1.8443503,3.0279198,3.8499398,4.271532,4.442688,4.5386887,4.617709,17,7,52
0.36943853,66.80703735,141.16558838,5.55879116,4.84846449,0.87268972,2.83576584,4.68898487,6.01479053,6.6359396,6.83943462,6.91324902,6.95338917,17,0,0
0.3288394,106.15427432,193.14812092,5.7,4.3,0.73632956,2.4092526,4.0482445,5.2414913,5.809951,5.9333735,5.9549665,5.9686146,17,4,27
0.46536678,116.4971376,44.48471081,5.2,4.2,0.7124033,2.1615157,3.4641652,4.282313,4.6759553,4.867392,4.9885707,5.085234,17,7,48
0.58226907,40.76886844,90.18870743,5.74669182,4.49260765,0.8710351,2.71553946,4.32964754,5.35157537,5.85213137,6.1055913,6.25720358,6.36740065,17,7,51
0.85366439,12.12790463,82.59524296,5.14706394,4.77720555,0.9512949,3.01865196,4.81943607,5.97511864,6.55908966,6.88359547,7.09138298,7.23665524,17,0,6
0.7838884,230.11143044,162.58564413,5.5,5.0,0.37429285,0.59046125,0.81988764,1.03805828,1.23916054,1.42659521,1.60162687,1.76477051,17,3,18
0.48785344,204.95829173,126.77578879,5.6,4.4,0.5018525,1.2351251,1.8595676,2.3156586,2.641451,2.888363,3.0891924,3.2624612,17,5,37
0.37639034,283.07255621,283.35847843,5.6,4.0,0.4046688,0.8486371,1.1794834,1.4287777,1.6272898,1.7944694,1.9349046,2.0582552,17,2,15
0.3566813,224.8524864,329.58924126,5.7,4.4,0.46149397,1.1072264,1.6354408,1.9943266,2.2208667,2.375214,2.4959927,2.597108,17,2,15
0.33275043,255.52591281,41.4359264,5.9,4.5,0.59316874,1.7396998,2.8096323,3.5472498,3.9555912,4.1641493,4.2994576,4.4077587,17,7,53
0.84182207,135.19797916,20.0226814,6.0,4.6,0.4743147,1.0381231,1.5270462,1.9551163,2.325729,2.6487145,2.9296517,3.186956,17,5,38
0.50750944,229.44944914,111.48932808,5.9,4.1,0.46036196,1.0743599,1.5921011,1.998096,2.3166323,2.5753617,2.7905107,2.9744906,17,5,37
0.7992593,58.6296489,339.38020362,5.8,4.2,0.5094385,1.2935872,1.9749932,2.4724793,2.8187857,3.0673027,3.2638416,3.4210615,17,7,47
0.48885143,88.28980977,260.6497175,5.4,4.6,0.6280179,1.8594465,2.9921627,3.748424,4.1220813,4.2735343,4.357548,4.423836,17,7,52
0.62770414,12.03928852,9.38099194,5.12133598,4.83971024,1.2250371,4.04891348,6.72078657,8.6438961,9.6716156,10.12355042,10.40275764,10.62908936,17,0,6
0.67685353,106.75849133,182.93385663,5.9,4.4,0.52901506,1.3634934,2.0911517,2.6291428,3.014164,3.307188,3.5436683,3.7333722,17,7,53
0.9102605,272.88317871,107.60389709,5.19624853,4.20102882,0.31138897,0.4232831,0.58349609,0.726789,0.87818336,1.01429701,1.14482784,1.27025223,17,3,20
0.72883205,62.72084851,0.98549251,5.1,4.8,0.7257452,2.103468,3.2629771,4.014299,4.470897,4.76261,4.9704804,5.132688,17,7,50
0.50070512,14.32611561,303.74182129,5.51799297,4.23147964,0.82521296,2.53111887,4.12811708,5.20408487,5.62607241,5.71064615,5.71347952,5.71401548,17,4,26
0.99566448,127.92793274,144.2281189,5.95054054,4.56523848,0.40189171,0.69778824,0.98944855,1.2610178,1.50846148,1.73515129,1.94163656,2.13060427,17,3,23
0.36029941,140.68260567,75.38346054,5.3,4.6,0.73421335,2.316493,3.7929282,4.7891974,5.2392726,5.40243,5.4853625,5.548513,17,7,52
0.8464638,18.91245079,49.31536865,5.24553299,4.90792465,0.900424,2.81836462,4.44934702,5.4742732,6.02103567,6.34719515,6.56241751,6.71931314,17,7,54
0.87596629,199.33348284,387.45291708,5.36785924,4.9950513,0.33404255,0.44274855,0.58662701,0.72870588,0.86210775,0.98455811,1.10304356,1.21482134,17,1,11
0.44152532,78.32147819,101.07419566,5.8,4.8,0.8195329,2.7419906,4.5979123,5.9509854,6.6091294,6.832134,6.9199195,6.973655,17,0,0
0.86297284,97.12968151,161.12631811,6.0,5.0,0.49115515,1.1391563,1.6903992,2.152412,2.5380177,2.8622508,3.1384182,3.3860693,17,5,35
0.46574431,224.19878068,337.4567331,5.9,4.5,0.41579628,0.88374615,1.245636,1.5285282,1.7586498,1.9518905,2.1158094,2.258285,17,2,15
0.99121628,126.7365848,308.9335078,5.24797813,4.4981701,0.35885239,0.56068182,0.76541185,0.96081972,1.1414566,1.30796194,1.46193361,1.60389137,17,3,23
0.62068161,5.69226246,222.58924405,5.11259004,4.52347416,0.97081995,3.13837481,5.24551916,6.85176134,7.63225222,7.8625226,7.91356707,7.92212915,17,0,4
0.41910372,123.03840341,262.42016195,5.1,4.3,0.585834,1.632791,2.564116,3.155682,3.4324498,3.5515962,3.629797,3.6971068,17,7,52
0.43615668,42.09469248,24.22367174,5.5,5.0,1.07667398,3.60655928,6.01495504,7.78313112,8.67082787,9.01180077,9.17912674,9.28487968,17,0,5
0.33056178,23.51034998,199.33920895,5.8,4.9,0.9882989,3.4428186,5.9794846,8.163818,9.532366,10.011699,10.056928,10.059372,17,0,2
0.58949905,234.46261362,124.97363597,5.53325145,4.37057484,0.41361189,0.76120806,1.04693985,1.30064631,1.52339983,1.72048092,1.89468479,2.04987812,17,3,19
0.83083721,233.35151749,359.75340439,5.82997984,4.28951956,0.30808973,0.38925219,0.49931479,0.6021657,0.71217299,0.80656862,0.89878988,0.98731518,17,1,11
0.75066626,50.16748428,167.86280823,5.94989157,4.00458527,0.62563848,1.61306,2.422997,2.94053316,3.2640624,3.49200201,3.66831541,3.81484938,17,7,51
0.86185936,188.65947769,167.14346442,5.5,4.0,0.34067059,0.53372192,0.73165751,0.91739559,1.09335089,1.25605822,1.40724754,1.54838896,17,3,18
0.35091063,95.82823913,69.66922101,5.3,5.0,0.87231636,2.8961368,4.8333235,6.2456646,6.918579,7.1354265,7.2117786,7.2547836,17,0,5
0.68110252,68.86015789,13.44524577,5.13818804,4.35346619,0.71301365,1.98020744,3.01346445,3.66252089,4.05861139,4.32834864,4.53057623,4.69746542,17,7,50
0.85207496,203.68319116,184.53204822,5.5,4.6,0.3622284,0.57975626,0.8175101,1.0401344,1.2467155,1.4395766,1.6201773,1.7888699,17,3,18
0.92157659,259.74171116,136.94151645,5.6,4.9,0.34097767,0.467741,0.6733446,0.85686016,1.0352607,1.2014565,1.3630123,1.5157018,17,3,20
0.62903153,212.72122105,3.18051394,5.4,4.6,0.47033787,1.0228968,1.4868231,1.8788328,2.2092686,2.4914956,2.7338214,2.9457846,17,5,34
0.43679912,69.2152672,192.43302066,5.3,4.1,0.7484579,2.3882847,3.9491587,5.0254593,5.491005,5.6163254,5.6565313,5.682805,17,7,47
0.45209843,166.39352073,31.13011052,5.0,4.3,0.6236367,1.7327714,2.692247,3.3009186,3.6486645,3.866744,4.029376,4.160658,17,7,48
0.85263682,79.14015561,182.30372671,5.2,4.0,0.49041128,1.1299653,1.6644249,2.0885525,2.4245043,2.6972394,2.9229698,3.1178417,17,5,36
0.92015074,83.20721263,210.10327393,5.6,4.0,0.45028305,0.98020744,1.4338794,1.8223376,2.1508737,2.4300365,2.6689644,2.875289,17,5,36
0.91974219,221.27511058,103.18654939,5.7,4.7,0.35818243,0.54784536,0.7907219,1.0116754,1.221632,1.4185176,1.6053996,1.7818165,17,3,23
0.84769274,177.63061799,40.84487153,5.8,4.9,0.4238906,0.80900955,1.1732125,1.5054941,1.8063765,2.0801773,2.327764,2.552678,17,3,25
0.50867576,122.18442719,216.42862431,5.5,4.1,0.5592389,1.5303373,2.391749,2.9656353,3.2938266,3.4962325,3.6400552,3.7572465,17,7,49
0.66806619,84.92993806,196.06153512,5.60067146,4.90632972,0.58199883,1.51097822,2.30230618,2.84687233,3.20317841,3.46243,3.6585083,3.81488037,17,7,49
0.40812755,59.40297699,123.85970306,5.91941404,4.81964827,0.88890839,2.89034605,4.75399637,6.06462622,6.68050146,6.90390062,7.00664759,7.06474733,17,0,0
0.33237069,76.58308078,286.35315961,5.00825283,4.39116222,0.70638895,2.08780527,3.33821869,4.12206268,4.37690735,4.4110918,4.41704655,4.42376995,17,4,32
0.89217281,71.59306252,208.64440659,5.0,4.8,0.5020466,1.1387577,1.6692624,2.0930357,2.430287,2.7048426,2.932527,3.1311002,17,5,36
0.48195747,44.84017148,192.65064096,5.81680297,5.01218926,0.83201122,2.6962471,4.43749523,5.66376209,6.24828815,6.45684147,6.54248428,6.58889675,17,0,1
0.65185234,114.0642746,139.82994156,5.8,4.9,0.557446,1.4743819,2.2708344,2.8515153,3.2565794,3.5581694,3.7950544,3.9847145,17,7,53
0.94892522,107.20477744,340.00081564,5.3,4.1,0.3698697,0.65339947,0.9122648,1.151432,1.3678074,1.5640459,1.7414012,1.9021482,17,3,24
0.64734566,144.76509094,102.65591431,5.89101315,4.55957222,0.5119133,1.14878988,1.6779542,2.0898819,2.41143894,2.6724577,2.88918686,3.07578659,17,5,35
0.63466402,35.48583563,298.92415977,5.7,4.5,0.6921549,2.1798496,3.592515,4.5719185,5.0501146,5.2104435,5.2675457,5.295928,17,7,47
0.95464039,69.67929334,73.31277518,5.6,4.3,0.5292702,1.2607579,1.8782802,2.3785295,2.7838802,3.121467,3.416061,3.6609044,17,5,36
0.82762293,33.92908263,330.86757879,5.3,4.1,0.578691,1.582396,2.461245,3.0440788,3.3825254,3.582869,3.711474,3.8071728,17,7,47
0.57600924,46.48877131,222.62318457,5.6,4.2,0.72449446,2.3051991,3.8095078,4.8414636,5.3207774,5.4841943,5.550031,5.591332,17,7,47
0.32028407,298.4095459,241.6524353,5.82546043,4.1385498,0.42804623,0.81246185,1.06017685,1.22912407,1.36136627,1.47360563,1.57093573,1.6564827,17,2,14
0.90208445,196.62954134,2.08243154,5.9,4.7,0.39792824,0.6980777,1.0188007,1.3118095,1.5837307,1.8369555,2.0713053,2.2882633,17,3,22
0.99111329,65.75019287,288.75046852,5.9,5.0,0.4686756,1.0461645,1.5386739,1.9572315,2.3100657,2.609354,2.8639584,3.0887566,17,5,36
0.3682831,56.10095424,196.66406911,5.0,4.6,0.83833647,2.7226338,4.534241,5.845965,6.4374185,6.5835214,6.607469,6.6159663,17,0,0
0.84482684,38.77873491,186.85248322,5.8,4.9,0.6541114,1.9163032,3.0385747,3.8107862,4.284876,4.571225,4.7715836,4.925273,17,7,51
0.49534793,88.72308763,76.58525424,5.0,4.6,0.7482853,2.29421,3.6744971,4.5526605,4.9654098,5.157828,5.2759366,5.366073,17,7,48
0.75722855,156.89538574,0.71617836,5.47747421,4.68491077,0.48173285,1.00872421,1.46000481,1.84760189,2.17796326,2.46139288,2.70547247,2.92065287,17,5,34
0.99992863,108.86346395,37.54317865,5.79763728,4.00238233,0.42261124,0.80163431,1.15067816,1.46785975,1.75067234,2.00313997,2.22697258,2.42647552,17,3,25
0.39911714,19.25500139,122.56164949,5.31059353,4.7955914,1.09030008,3.62874746,6.15757227,8.16415787,9.24926758,9.58459854,9.68646431,9.74069023,17,0,2
0.53779647,152.66427369,336.65558041,6.0,4.3,0.45351124,1.0708103,1.5850601,1.9706993,2.2567973,2.4778318,2.6548853,2.8025036,17,2,17
0.82976901,57.07908243,189.22752129,5.5,4.8,0.5847702,1.5532651,2.3841314,2.979463,3.3992648,3.7103486,3.9404836,4.1223264,17,7,53
0.62424315,156.45143131,351.60724019,5.9,4.1,0.40418482,0.84023714,1.1903329,1.4819078,1.728015,1.9390278,2.120552,2.2788277,17,2,17
0.42871659,42.90931267,94.81219856,5.14606062,4.98214572,0.9789381,3.24971962,5.42208004,7.02844715,7.80796337,8.06975937,8.17305946,8.22637653,17,0,0
0.66436247,120.92424446,78.48256865,5.2,4.0,0.5364733,1.3284674,1.9914551,2.4734764,2.8262663,3.0993137,3.3227344,3.5129828,17,5,35
0.7752855,85.67994485,42.69146482,5.5,5.0,0.60094404,1.5394907,2.32503223,2.89979696,3.31819773,3.64016294,3.89560461,4.10505533,17,2,14
0.68322021,90.73007093,215.9452607,5.6,5.0,0.55612135,1.4620695,2.2477455,2.8142166,3.2004185,3.4802237,3.6992092,3.8738985,17,7,53
0.5981617,78.30003181,3.20843154,6.0,4.5,0.75992775,2.21715546,3.43424129,4.19250298,4.62279224,4.89401627,5.09036541,5.24359703,17,7,50
0.40587582,172.65774478,95.79320627,5.4,4.7,0.62540007,1.8137531,2.8917832,3.6047444,3.9857583,4.1879354,4.322389,4.431537,17,7,52
0.31685654,3.22259201,29.80314743,5.55448622,4.33179848,1.40228939,4.77553463,8.62102509,12.01295853,14.73214531,16.79674721,17.98863983,18.49628639,17,6,41
0.47152494,138.96209676,232.74118621,5.6,4.3,0.55129385,1.5028119,2.354434,2.9315104,3.2640128,3.4587803,3.5957065,3.705327,17,7,49
0.65540431,97.41424287,283.18746439,5.57763119,4.71335046,0.51554012,1.19847393,1.75931072,2.16138077,2.44403505,2.65557098,2.82425785,2.96333122,17,2,13
0.3789284,224.26212145,353.36561379,5.2,4.6,0.44023418,0.9428692,1.3119078,1.561482,1.7370338,1.8763375,1.9915013,2.0898156,17,2,15
0.41156483,129.06657116,68.51223155,5.09825886,4.76271697,0.71717262,2.14274359,3.40373468,4.19602919,4.57075262,4.75225115,4.8664403,4.95947886,17,7,52
0.95005387,83.9043596,163.32532457,5.2,4.4,0.4637227,0.98744106,1.4357114,1.8215036,2.1490273,2.4286404,2.668549,2.8773575,17,5,36
0.97734629,240.55693597,64.30834471,5.9,5.0,0.35568094,0.51005745,0.7539377,0.9669366,1.1733656,1.3670278,1.5536518,1.7303376,17,3,22
0.62023321,129.56526559,80.63559885,5.3,4.9,0.5683055,1.46837,2.235324,2.7827435,3.163581,3.448845,3.6784315,3.8655796,17,2,14
0.4231186,13.19230163,240.32960407,5.1,4.8,0.9496751,3.1712055,5.3966584,7.2082877,8.20763,8.486727,8.503904,8.5045185,17,0,2
0.51486738,76.86463282,227.58230224,5.2,4.5,0.65999174,1.9596729,3.139676,3.9022856,4.265148,4.418543,4.506523,4.5751104,17,7,47
0.85191004,72.14605696,317.99683742,5.9,4.0,0.45959568,1.0683327,1.5862927,2.0026197,2.3332963,2.6013255,2.821165,3.0086098,17,5,39
0.66545461,112.54924368,317.14669357,5.9,4.5,0.47186947,1.1208539,1.6682997,2.0907211,2.4118247,2.6639433,2.8678398,3.040007,17,5,39
0.70881264,60.64952744,246.94217272,5.5,4.5,0.5950761,1.6500468,2.5822334,3.2143822,3.5917835,3.8295975,3.9989576,4.131255,17,7,47
0.50076241,127.20625575,172.34343857,5.1,4.3,0.5818906,1.5751777,2.4385376,2.9996796,3.3178978,3.5172276,3.665338,3.786294,17,7,49
0.67894717,279.53300364,390.04106294,5.6,4.3,0.3090496,0.4121647,0.5374141,0.66272926,0.77947664,0.8882265,0.993001,1.0928168,17,1,7
0.91969529,87.80665163,20.43290931,6.0,4.4,0.5230665,1.2409558,1.852365,2.3597093,2.779193,3.1291695,3.432797,3.6946588,17,5,34
0.32989182,29.86196269,58.32685992,5.5,4.5,1.1618652,3.9731054,6.896907,9.393539,10.932075,11.435,11.509758,11.534312,17,6,45
0.58777247,74.10752223,365.41103496,6.0,4.3,0.54779243,1.5401311,2.4538174,3.0950584,3.4619808,3.6497908,3.761178,3.844183,17,7,49
0.57479252,77.71450819,132.52482082,5.9,4.1,0.67804193,2.08856,3.4139767,4.3133106,4.771881,4.987605,5.1180286,5.2190676,17,7,51
