n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.7418,7.645,30.728,2.5,2.7,0.9901304,2.8595204,4.2446303,4.920559,5.20952,5.365147,5.4618974,5.5372286
