n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.39,17.194,53.817,2.5,2.7,1.0122473,3.0294437,4.755297,5.674877,5.8904457,5.9435415,5.958973,5.9636583
