n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.33741671,11.00915718,44.57615662,6.67188311,4.45126581,1.30617952,4.4117403,7.75622845,10.46690845,12.09538174,12.80193233,12.91968441,13.00987339,v6_1_train,orig_train,train,22,4,20
0.69520842,142.44868047,386.22009893,6.2,4.7,0.40648365,0.8274913,1.1688457,1.4602952,1.7131848,1.9348869,2.1293368,2.3017707,v6_1_test,orig_train,val,22,1,7
0.97163099,285.53863197,13.66651066,6.7,4.1,0.31745005,0.43691158,0.649374,0.8314614,1.0165238,1.1908693,1.3612137,1.5245562,v6_1_train,orig_train,train,22,1,4
0.88754758,59.76642888,236.90387091,6.3,4.7,0.5318651,1.3759875,2.1091056,2.6774282,3.1076703,3.4450583,3.7199435,3.9394603,v6_1_train,orig_train,train,22,2,12
0.86433705,136.81908611,65.06297166,6.1,4.7,0.45320606,0.9567766,1.4014077,1.79776,2.1483064,2.4587135,2.7330909,2.9779596,v6_1_train,orig_train,train,22,2,10
0.37904897,84.38805053,71.76648528,6.8,4.0,0.864059,2.978508,5.19109,6.990805,8.017023,8.319887,8.366325,8.385824,v6_1_train,orig_train,train,22,3,15
0.89587356,115.01528448,79.0533486,6.3,4.9,0.4737172,1.0541139,1.5570273,1.997694,2.3809376,2.7153459,3.0077076,3.2805738,v6_1_test,orig_train,val,22,2,10
0.33708436,210.49754928,297.7911821,6.5,4.2,0.49729586,1.3907943,2.2302332,2.8365912,3.193532,3.3767967,3.4856439,3.5728679,v6_1_train,,,22,2,9
0.94386694,152.23010723,132.98290957,6.5,4.2,0.3825102,0.69597864,1.0137,1.3091192,1.5824971,1.8365622,2.070417,2.2864804,v6_1_val,orig_train,train,22,1,5
0.7521329654212157,25.94715159246693,0.1333374965098588,6.186444116278585,4.469120421817749,0.9328527450561525,2.917563915252685,4.545889377593994,5.563878536224365,6.1433539390563965,6.530881404876709,6.810760021209717,7.0154242515563965,,,,22,3,17
0.36209653,193.91274814,373.14728756,6.2,4.3,0.46888447,1.2129025,1.8628225,2.3187022,2.5961924,2.7606983,2.8730755,2.9638805,v6_1_train,orig_train,val,22,2,11
0.5570391,71.34721709,286.05931024,6.56223556,4.18460749,0.59570789,1.53406763,2.32460546,2.79701757,3.02944231,3.15876436,3.2505374,3.32728052,v6_1_train,orig_train,train,22,2,11
0.31931464,160.49425394,202.41664375,6.7,5.0,0.6501756,2.173026,3.7018995,4.890934,5.562172,5.785036,5.846098,5.883338,v6_1_test,orig_train,train,22,3,15
0.397131194416692,184.20624148697223,0.0055748414796934,6.902968071692555,4.08910106680513,0.6454663276672363,1.751382827758789,2.683018684387207,3.258941650390625,3.5894365310668945,3.811734199523926,3.9866247177124015,4.129772186279297,,,,22,2,11
0.82986564,140.2547169,149.2833814,6.45142746,4.53823626,0.43371439,0.81761265,1.15814304,1.46419001,1.73437595,1.97484112,2.18731785,2.37707901,v6_1_test,orig_train,train,22,1,5
0.64482895,16.60908991,68.55016523,6.09414023,4.75141579,1.05639267,3.46437502,5.67978621,7.21058321,7.97061777,8.31604195,8.53652954,8.70321846,v6_1_train,orig_train,train,22,3,16
0.30584869,299.5451355,280.72924805,6.64552784,4.85168648,0.45830202,0.95581818,1.31476068,1.54462004,1.70561361,1.83365297,1.94188166,2.03679991,v6_1_train,orig_train,train,22,1,6
0.51500081,297.04154804,44.24334235,6.9,4.8,0.44048262,1.0006151,1.4736371,1.8744802,2.2196445,2.5212903,2.7836752,3.0129433,v6_1_train,orig_train,train,22,2,10
0.92272483,151.25869173,294.83123604,6.6,4.0,0.34361696,0.5870304,0.8387127,1.0776796,1.3005719,1.5099378,1.7054663,1.8878775,v6_1_test,orig_train,train,22,1,5
0.93123414,193.6521753,153.88461071,6.4,4.2,0.3499031,0.5646105,0.81756353,1.0518336,1.2735906,1.4824886,1.6797113,1.8656611,v6_1_test,orig_train,val,22,1,4
0.96765494,77.89446176,226.94261439,6.9,4.0,0.44149637,0.9914918,1.4790258,1.9083776,2.279262,2.6011586,2.8786283,3.1282644,v6_1_val,orig_train,val,22,2,10
0.65556003,190.433639,167.0337814,6.8,4.8,0.4391079,0.98354006,1.4462814,1.8439155,2.18889,2.4909263,2.754355,2.9852128,v6_1_train,orig_train,val,22,2,10
0.30188045,123.0291748,364.92410278,6.70088387,4.4994688,0.59167576,1.56469917,2.40984917,2.90122509,3.04771709,3.06533146,3.0810709,3.09697437,v6_1_train,orig_train,train,22,2,11
0.76709711,164.94193376,381.94000504,6.4,4.0,0.3455963,0.6078286,0.84269667,1.065525,1.2693229,1.4578595,1.6311712,1.7912068,v6_1_train,orig_train,val,22,1,5
0.34889507,226.29806792,381.93162798,6.2,4.1,0.4317026,1.0420942,1.5471554,1.8990517,2.1293426,2.288787,2.4127297,2.515688,v6_1_train,orig_train,train,22,1,6
0.9320033765621968,5.703015129310261,0.3488211082368747,6.675439877082832,4.18154863303252,1.126002311706543,3.549127578735352,5.535478591918945,6.777980804443359,7.507820129394531,8.055011749267578,8.519726753234863,8.86623764038086,,,,22,3,17
0.5727967,263.48572769,393.47607007,6.6,4.2,0.33370352,0.558023,0.7462139,0.92661333,1.0910921,1.2444272,1.3866992,1.5199342,v6_1_train,orig_train,train,22,1,4
0.7471373601133431,0.969372620257096,158.4293635338148,6.44433443256937,4.265150183719051,1.0712518692016602,3.594621658325196,6.154299736022949,8.182251930236816,9.251668930053713,9.488277435302734,9.570289611816406,9.646852493286133,,,,22,3,15
0.53713778,58.08250063,167.75675728,6.9,4.4,0.7548475,2.56118,4.3970656,5.7942443,6.541595,6.792929,6.8740706,6.9188657,v6_1_train,orig_train,train,22,3,15
0.61420165,292.28855769,375.67990748,6.2,4.3,0.3189211,0.46370888,0.6116018,0.7605877,0.894989,1.0226622,1.1438913,1.2579246,v6_1_train,,,22,0,0
0.9175308547120392,31.28120575390804,0.091608904840205,6.877511664807768,4.020679634734814,0.7520294189453125,2.049936294555664,3.078096389770508,3.759332656860352,4.226624488830566,4.575826644897461,4.852511405944824,5.075321197509766,,,,22,2,12
0.67864517,23.09454797,3.37220362,6.5,4.0,1.01909351,3.11972046,4.8416481,5.89768028,6.47216225,6.85167694,7.14073658,7.36927032,v6_1_train,orig_train,train,22,3,17
0.81292285,9.69115566,14.20021516,6.2,4.2,1.1111512,3.6918526,6.211283,8.120493,9.13274,9.527044,9.711569,9.837528,v6_1_test,orig_train,train,22,3,15
0.96867867,262.63186032,190.76195413,6.1,4.0,0.29655838,0.38714838,0.55857086,0.7101617,0.86425686,1.0074873,1.147479,1.2829008,v6_1_train,orig_val,train,22,0,0
0.46656556,73.56596177,163.70937722,6.12116875,4.95815627,0.76515007,2.40457201,3.90393209,4.91376829,5.39629984,5.60110903,5.70779467,5.7798152,v6_1_train,orig_val,train,22,2,13
0.40555337,160.68212938,239.35890936,6.84179739,4.9940448,0.57518053,1.51562357,2.33901358,2.88001299,3.17453718,3.34164762,3.46187544,3.5651269,v6_1_test,orig_val,train,22,2,11
0.7471287689068047,17.807439759802087,0.2614319373862475,6.832786093259445,4.206915341070429,1.0235910415649414,3.227402210235596,5.045833110809326,6.177850246429443,6.816425800323486,7.263484477996826,7.610791683197021,7.873890399932861,,,,22,3,17
0.4261850464969777,217.77075450182352,0.1097415217007518,6.880679968090142,4.701725502495606,0.5987467765808105,1.5779666900634766,2.423525810241699,2.996946334838867,3.3634490966796875,3.624039649963379,3.8297929763793945,3.999757766723633,,,,22,2,12
0.98552498,147.05851457,201.88996406,6.5,4.0,0.353755,0.6083331,0.8825593,1.1393857,1.3810053,1.6071992,1.8187566,2.015586,v6_1_train,orig_train,train,22,1,5
0.79121164,3.71181111,187.36307659,6.6,5.0,1.0227909,3.641222,6.3895597,8.762859,10.310557,10.936586,11.058612,11.06914,v6_1_train,orig_train,train,22,3,18
0.3732392202710752,22.05601968484664,0.2120956183931497,6.906628439439029,4.069376172083299,1.235743522644043,4.146648406982422,7.029960632324219,9.104843139648438,10.155527114868164,10.509876251220703,10.752973556518556,11.136604309082031,,,,22,3,14
0.61091797,288.878795,9.23248536,6.50451568,4.08111217,0.38997936,0.67391825,0.92810678,1.16610909,1.38234758,1.58024979,1.76017284,1.9247694,v6_1_train,,,22,1,5
0.61040889,70.83141605,180.30632166,6.9,4.4,0.655478,2.0756798,3.475875,4.4903903,5.056131,5.3235745,5.466064,5.5678935,v6_1_val,orig_train,train,22,2,13
0.37008926,40.22245444,104.52458915,6.3,4.0,1.0064607,3.46944,6.072513,8.333464,9.718306,10.195276,10.239355,10.241739,v6_1_train,orig_train,train,22,3,18
0.3,75.95830488,265.65462243,7.0,4.41309803,0.75473976,2.28847361,3.70315313,4.63469648,4.99142504,5.07602739,5.09794474,5.10671282,v6_1_test,orig_val,train,22,2,13
0.44809658,269.4355743,145.06213936,6.6,4.9,0.46315432,1.1378627,1.7136221,2.1631722,2.5130048,2.7925882,3.023724,3.2267704,v6_1_train,orig_val,train,22,2,12
0.98660513,41.94585075,296.30667449,6.2,4.6,0.5237136,1.3391528,2.0463195,2.592567,3.0046663,3.3356338,3.5988631,3.8048806,v6_1_train,orig_val,val,22,2,12
0.76796724,134.52855074,184.59340542,7.0,4.83376873,0.46352959,0.94109344,1.34844351,1.6970191,1.99475145,2.25150728,2.47405481,2.6690774,v6_1_train,orig_train,val,22,1,7
0.42464393,191.64271456,229.14570256,6.1,4.9,0.5214615,1.4117336,2.2104106,2.7818618,3.141676,3.3739948,3.5435762,3.6802387,v6_1_train,orig_train,val,22,2,9
0.86187039,203.92055782,95.19494516,6.4,4.8,0.38662672,0.675405,0.9809284,1.2624245,1.5223212,1.7654281,1.9919181,2.2023268,v6_1_train,orig_train,train,22,1,5
0.40381721,226.92440275,240.09599632,6.7,4.7,0.48471546,1.2894306,2.0135684,2.5542889,2.9254913,3.17831,3.3653655,3.519877,v6_1_train,,,22,2,12
0.79021609,102.8084943,18.37422085,6.9,4.9,0.5634384,1.5045118,2.3212004,2.9655542,3.465125,3.8638754,4.179476,4.4314394,v6_1_train,orig_train,val,22,2,12
0.87952071,72.96296116,103.74755103,6.2,4.4,0.54571676,1.3910694,2.1188984,2.6853876,3.122737,3.471816,3.7614598,3.9976096,v6_1_train,orig_train,train,22,2,12
0.5294267,80.01959633,211.56027803,7.0,5.0,0.67006636,2.2252913,3.778514,4.9721174,5.6459227,5.926347,6.0451946,6.117261,v6_1_train,orig_train,train,22,3,15
0.33904194,89.25906093,119.07787833,6.4,4.6,0.84819746,2.9525142,5.10317,6.843291,7.80983,8.101898,8.148443,8.165253,v6_1_train,,,22,3,15
0.88264446,204.37615331,344.12842072,6.7,4.3,0.32214022,0.47383976,0.66723394,0.85071516,1.0226974,1.1861,1.3419161,1.4894714,v6_1_train,orig_train,train,22,1,4
0.48695167,145.73535432,2.26562044,6.1,4.0,0.65403986,1.9713879,3.2031484,4.029117,4.4784827,4.724936,4.8914094,5.0213704,v6_1_train,orig_train,train,22,2,13
0.36067806,164.07481539,391.32075575,6.63327937,4.18945862,0.47191238,0.99530554,1.36449146,1.56402349,1.67257452,1.75119734,1.81649446,1.87296629,v6_1_train,orig_train,train,22,1,6
0.85297472,283.19641154,275.83898685,6.3,4.8,0.32184124,0.4119215,0.5877347,0.7459669,0.8953576,1.0366864,1.1743989,1.3041043,v6_1_train,,,22,0,0
0.87672414,174.31612756,294.35841957,6.7,4.7,0.36148834,0.60771465,0.8672581,1.1100078,1.332941,1.5422792,1.7388072,1.9231567,v6_1_train,orig_train,train,22,1,5
0.51624291,62.16436896,282.51541004,6.8,4.7,0.67472744,2.2546892,3.8484826,5.0833755,5.7721047,6.014704,6.083431,6.11851,v6_1_train,orig_train,train,22,3,15
0.33353479,121.53604369,380.20593635,6.5,4.8,0.5835686,1.8563886,3.1078854,4.0713954,4.614878,4.755528,4.7663007,4.7782426,v6_1_train,orig_train,train,22,2,13
0.43634285,240.87425873,294.01081281,6.03742353,4.41267141,0.41757393,0.77214766,1.01726294,1.20872355,1.36724567,1.50332069,1.62159443,1.72697878,v6_1_test,orig_train,train,22,1,8
0.482719,109.90335416,169.19028751,6.1,5.0,0.6542344,2.0475054,3.3701267,4.3143587,4.8256807,5.0537825,5.1809235,5.274993,v6_1_train,orig_train,train,22,2,13
0.50489581,169.85225242,396.25623568,6.7,4.1,0.41649628,0.9770236,1.4494882,1.8144183,2.0938735,2.314622,2.4955277,2.6487808,v6_1_train,orig_train,train,22,1,6
0.89158659,164.91798395,20.65971604,6.4,4.0,0.40101242,0.76826096,1.1255641,1.4568043,1.7607241,2.0390625,2.2919784,2.5230207,v6_1_train,orig_train,train,22,1,5
0.6389109377323321,2.5219485862932927,22.133273030940263,6.827132664710042,4.782356383700127,1.3291115760803225,4.700658321380615,8.352449417114258,11.16579246520996,12.80363655090332,13.484764099121094,13.739255905151367,14.018360137939451,,,,22,4,20
0.71575028,281.64739859,144.18615613,6.7,4.1,0.339499,0.55763626,0.7905755,1.0127349,1.2205119,1.4170256,1.6022563,1.7770967,v6_1_train,orig_train,train,22,1,4
0.85914227,183.18498401,366.17808101,6.10035,4.84233897,0.35231161,0.49862576,0.66367006,0.82688904,0.97491693,1.11296177,1.24260855,1.36375523,v6_1_train,,,22,0,0
0.51857919,3.96417565,138.1697948,6.04781434,4.17182452,1.13155317,3.66327095,6.1956625,8.16246223,9.19905186,9.43944168,9.53656387,9.62486076,v6_1_train,orig_train,train,22,3,15
0.5822945,125.92217494,71.85917309,6.9,4.9,0.60894585,1.8198051,2.9530873,3.7880583,4.325156,4.649888,4.871291,5.0385504,v6_1_train,orig_train,val,22,2,9
0.31495106,140.35731506,362.19348145,6.27355003,4.72964048,0.57102585,1.50383186,2.31032562,2.79405689,2.97321892,3.01756954,3.04768085,3.07707214,v6_1_train,orig_train,train,22,2,11
0.53548659,293.39453092,4.73704192,6.4,4.8,0.44655943,0.985353,1.4381285,1.8251386,2.159161,2.4504623,2.7048326,2.928708,v6_1_train,orig_train,train,22,2,10
0.5109471286090398,1.0444654784240288,0.0046124161742862,6.311684562954694,4.258457903505742,1.4234967231750488,5.104486465454102,9.437529563903809,13.227341651916504,15.192152976989746,15.205180168151855,15.211665153503418,16.2369384765625,,,,22,4,21
0.34796294,232.46415892,198.07941668,6.3,4.5,0.5260148,1.4807096,2.3654923,3.000143,3.376844,3.5837994,3.7203407,3.829833,v6_1_train,orig_train,val,22,2,9
0.58341912,295.45370144,127.67146684,6.2,4.2,0.37486362,0.69078207,0.96930695,1.2281528,1.4633403,1.6787791,1.8752627,2.05504,v6_1_test,orig_train,train,22,1,5
0.75094191,123.62500865,103.37428579,6.79692316,4.64302523,0.50646353,1.11577749,1.63116026,2.05105352,2.39320612,2.67719698,2.91686678,3.12842607,v6_1_train,orig_val,train,22,2,10
0.35388219,240.39219666,163.03010559,6.38840818,4.50922012,0.52361631,1.22973251,1.80456877,2.17366552,2.40055132,2.56120539,2.69049215,2.80217981,v6_1_train,orig_train,train,22,1,6
0.43899977,172.35281372,106.7549057,6.59941959,4.18623543,0.57083035,1.41554976,2.11757994,2.56525946,2.8378253,3.02919531,3.18432188,3.31587362,v6_1_train,orig_train,train,22,2,12
0.88937153,6.66929245,12.57334431,7.0,4.5,1.14211416,3.63611078,5.76334906,7.12730932,7.87684011,8.37440681,8.79551506,9.14074898,v6_1_train,orig_train,train,22,3,17
0.93086166,126.67636733,296.13320197,6.1,4.8,0.39097977,0.7122016,1.0170975,1.2977691,1.5522952,1.7859764,1.9995522,2.1947064,v6_1_val,orig_val,train,22,1,5
0.99452764,3.64085126,16.52518272,6.69533825,4.93845463,1.18786669,3.87116814,6.24573898,7.82447433,8.70240498,9.2553196,9.69452572,10.0644331,v6_1_train,orig_train,train,22,3,17
0.35922666,195.3010491,182.08904912,6.4,4.4,0.5700655,1.7033286,2.7991252,3.5870662,4.034899,4.23401,4.3411508,4.4258027,v6_1_train,orig_train,val,22,2,13
0.98977909,210.5405053,391.87144275,6.7,4.1,0.29279995,0.37598133,0.52999353,0.6713834,0.80942726,0.9403844,1.0689139,1.1914768,v6_1_train,orig_train,train,22,0,0
0.52670667,4.11620454,7.40014291,6.87339792,4.53829492,1.41381836,4.8068409,8.50450325,11.33955383,13.25279236,14.56539345,15.1329689,15.29687309,v6_1_train,orig_val,train,22,4,19
0.30074957,178.90850552,280.36516577,6.2,4.9,0.58386755,1.7984133,2.9693542,3.8269758,4.279029,4.4156237,4.4585543,4.4953337,v6_1_test,orig_train,train,22,2,13
0.5222239,276.7453784,288.32619986,6.3,4.2,0.36436653,0.67593956,0.92579174,1.1527457,1.3567576,1.5421653,1.7100587,1.8632507,v6_1_val,orig_train,train,22,1,5
0.33593565,16.39468998,286.90970296,6.47079984,4.69134245,0.89680767,2.91366482,4.87584972,6.38776588,7.14501953,7.34617901,7.37072372,7.37238789,v6_1_test,orig_train,train,22,3,16
0.75207804,97.02755908,358.68130016,6.9,4.7,0.45568752,1.1020865,1.6575708,2.108746,2.4742365,2.774685,3.023985,3.2435336,v6_1_test,orig_train,train,22,2,10
0.40000468,236.94047531,35.11248186,7.0,4.1,0.5542121,1.615757,2.65413,3.4270144,3.9237556,4.207245,4.3923454,4.535863,v6_1_train,orig_train,train,22,2,9
0.97840989,29.76551161,239.89085214,6.5,5.0,0.6148133,1.7884674,2.8422956,3.6152248,4.1457367,4.4905796,4.7310896,4.910636,v6_1_train,orig_train,train,22,2,9
0.77164704,204.31260993,179.37701413,6.6,4.8,0.38944626,0.7214999,1.0365329,1.3268809,1.5920167,1.8376851,2.064176,2.2728682,v6_1_train,orig_train,train,22,1,5
0.80796671,231.25095518,393.3400034,6.8,4.8,0.32883883,0.4686885,0.65315247,0.82825565,0.9863529,1.1369529,1.2802763,1.4172478,v6_1_train,orig_train,train,22,0,0
0.85212861,279.25687735,355.03710667,6.4,4.5,0.30400372,0.3715315,0.51957035,0.65537643,0.7840581,0.90617514,1.0277414,1.1412106,v6_1_train,orig_train,val,22,0,3
0.45375657,17.65707588,3.99596119,6.72714996,4.55456066,1.28366947,4.27803898,7.21874332,9.37117481,10.56473827,11.03557682,11.36229038,11.7357645,v6_1_train,orig_train,val,22,3,14
0.6024080646194225,0.903232952115379,391.3402287344166,6.862468474811315,4.825147569894559,0.8056015968322754,2.6462059020996094,4.425686836242676,5.799485206604004,6.452342033386231,6.597216606140137,6.60018253326416,6.599892616271973,,,,22,3,16
0.33317047,52.05853653,163.1987915,6.03481674,4.71408796,0.92122507,3.0129137,5.01456165,6.50361538,7.22373962,7.45001984,7.52558517,7.56037045,v6_1_train,orig_train,train,22,3,16
0.90527769,244.00751954,248.16130386,6.6,4.2,0.31399345,0.4364047,0.62499857,0.7975497,0.964602,1.1230402,1.27671,1.4229279,v6_1_train,orig_train,val,22,0,0
0.78881906,279.65457276,29.9919221,6.1,4.1,0.3464508,0.5538554,0.7971816,1.0231209,1.2375998,1.4393716,1.6303682,1.8105073,v6_1_train,orig_train,train,22,1,4
0.51487311,207.97848866,177.20700282,6.5,4.0,0.4514699,1.0877271,1.641417,2.0777445,2.415955,2.687294,2.9100842,3.1020517,v6_1_train,orig_train,train,22,2,10
0.48603792,154.24339883,337.43918075,6.28916528,4.59466638,0.47735071,1.03019333,1.45761776,1.74887371,1.94832706,2.10083199,2.22398281,2.32706738,v6_1_train,orig_val,train,22,1,6
0.5234080138437118,53.52346626389247,0.0154575992086627,6.730504487316734,4.350498922136294,0.928236961364746,2.9564695358276367,4.689592361450195,5.786969184875488,6.356449127197266,6.697555541992188,6.930155754089356,7.103700637817383,,,,22,3,14
0.5321718788315823,160.7963106591426,0.004226086713918,6.275692552390853,4.245685356016139,0.5898032188415527,1.4769349098205566,2.2174510955810547,2.725759506225586,3.0733642578125,3.336721420288086,3.550875663757324,3.731390953063965,,,,22,2,12
0.53638041,118.70630646,21.98843765,6.53078032,4.72618914,0.68350601,1.93846083,3.01511908,3.71249151,4.12136602,4.38634539,4.5826726,4.74133825,v6_1_train,,,22,2,9
0.84610909,292.90030301,101.60138439,6.8478175,4.52605378,0.34199715,0.46504879,0.63890409,0.8075428,0.97098112,1.1213851,1.26677608,1.40442467,v6_1_val,orig_train,train,22,0,0
0.31978656,35.74899097,85.80760515,6.2,5.0,1.1033912,3.8971987,6.855858,9.42178,11.105144,11.750058,11.861499,11.87721,v6_1_train,orig_train,train,22,4,20
0.52134288,67.0464,119.0385846,6.8,4.8,0.78208256,2.6781921,4.5786166,6.0266976,6.7958903,7.0714498,7.1724944,7.23194,v6_1_train,orig_train,train,22,3,15
0.82603335,39.80340195,384.44451904,6.47636747,4.62816429,0.54468632,1.32221174,1.97471523,2.41129494,2.67851257,2.85002804,2.97184086,3.06825542,v6_1_train,orig_train,train,22,2,11
0.62307036,18.57177734,28.48440552,6.75813818,4.61754894,1.10992908,3.6267395,5.9059515,7.45021629,8.23475838,8.62891865,8.91930676,9.15745449,v6_1_train,orig_train,train,22,3,14
0.4766926,100.54432213,29.3401887,6.3,4.8,0.78053474,2.59762,4.3534713,5.6111865,6.2384114,6.4878335,6.611896,6.696338,v6_1_test,orig_train,train,22,3,16
0.36442408,240.33232347,96.24347811,6.81463545,4.37802451,0.54657221,1.31482458,1.95341921,2.36670637,2.62097311,2.80332613,2.94785452,3.07262373,v6_1_train,orig_val,train,22,2,12
0.68203557,193.67411804,133.44500732,6.3447814,4.24815178,0.41367674,0.75723457,1.04913616,1.31190634,1.54395294,1.75016928,1.93341494,2.09740973,v6_1_train,orig_train,train,22,1,5
0.66585798,11.48855084,156.98948847,6.4,4.9,0.99050045,3.4795723,6.0210047,8.108654,9.341896,9.781474,9.881693,9.907865,v6_1_test,orig_train,train,22,3,18
0.51834563,221.64185446,357.13368227,6.5,4.8,0.4016881,0.8425274,1.1868787,1.4696159,1.7106838,1.9219375,2.1086087,2.2745924,v6_1_val,orig_train,val,22,1,7
0.60289836,13.5174017,0.17694545,6.15590858,4.10029602,1.22780704,3.90208578,6.30818033,7.88910627,8.70020866,9.14821625,9.54616356,9.9099617,v6_1_train,orig_train,train,22,3,14
0.82430504,93.33060415,184.9117081,6.5,4.5,0.494164,1.2057595,1.8219194,2.324719,2.7318916,3.0649657,3.3482232,3.592226,v6_1_train,orig_train,train,22,2,10
0.9330353,168.48290327,252.56272236,6.24879129,4.20268242,0.34514809,0.51574326,0.69828844,0.87377501,1.04002333,1.19411278,1.3386097,1.47404242,v6_1_train,,,22,1,4
0.80318405,129.66752781,387.17932866,6.2,4.3,0.37968683,0.7182636,1.0078907,1.2706013,1.5053535,1.7170072,1.9071136,2.0786524,v6_1_test,orig_val,val,22,1,5
0.42322757,194.95198849,296.21072629,6.4,4.0,0.46170235,1.1793017,1.8173356,2.281836,2.593422,2.8085246,2.968718,3.0990467,v6_1_train,orig_train,train,22,2,12
0.73638949,102.65294507,382.04597736,6.8,4.7,0.44401646,1.0483813,1.5617261,1.9799519,2.3215337,2.6059542,2.8430066,3.047923,v6_1_train,orig_train,train,22,2,10
0.8778721767086284,54.60778045833635,0.0136626978104081,6.45744509117178,4.138835022551254,0.6500344276428223,1.652130126953125,2.475513458251953,3.062387466430664,3.485872268676758,3.8140172958374015,4.078571319580078,4.298962593078613,,,,22,2,12
0.3486755670414638,54.97402050854585,0.8111052846561648,6.1643154085339855,4.0398382241213024,1.0591964721679688,3.4440159797668457,5.629369258880615,7.092352390289307,7.775067806243896,8.09800910949707,8.336626052856445,8.523063659667969,,,,22,3,16
0.68474146,267.46862134,234.40730243,6.1,4.2,0.3407097,0.5469661,0.7564745,0.95771503,1.1433358,1.317925,1.4813576,1.6348753,v6_1_train,orig_train,train,22,1,4
0.43817464,218.7613184,31.58667766,6.7,4.1,0.5523081,1.5677624,2.5286956,3.227542,3.6887293,3.9778948,4.1787834,4.3364735,v6_1_train,orig_val,train,22,2,9
0.464348,5.376069,0.675056,7.0,4.0,1.41870928,4.71419001,8.23420334,10.93669319,12.60222626,13.59870911,14.01502228,14.11116028,v6_1_train,orig_train,train,22,4,20
0.8517473491487412,0.9475011092949736,1.3076540485306136,6.184987933506597,4.976826862748295,1.3870229721069336,4.908263683319092,8.605375289916992,11.371465682983398,13.112430572509766,14.051607131958008,14.584688186645508,15.191205978393556,,,,22,4,22
0.41670353,258.78499278,285.16317429,6.51197417,4.20626607,0.40650082,0.72258043,0.93369007,1.10241318,1.24475384,1.36928034,1.47902346,1.57648277,v6_1_train,orig_train,train,22,1,8
0.40816797,188.78261482,291.70059185,6.58569891,4.31326378,0.47876072,1.01977539,1.42590714,1.68763494,1.86272573,1.99658823,2.10545969,2.19897318,v6_1_train,orig_train,train,22,1,6
0.47202423,194.23975325,76.16976866,6.1,4.7,0.559247,1.5425744,2.4281487,3.0650048,3.47955,3.7660975,3.9776073,4.1441684,v6_1_train,orig_train,train,22,2,9
0.38990131,160.45486423,82.25176365,6.9,4.4,0.66429615,2.1656518,3.6844592,4.8208003,5.4327836,5.668529,5.7708774,5.842708,v6_1_train,orig_train,val,22,3,15
