n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,p_basin_assigned,y_dist_nearest
0.6472652516380654,4.692188236111924,1.510897119779702,3.71263146,2.46931267,1.1561567783355713,3.4839608669281006,5.437716484069824,6.512240409851074,7.021864891052246,7.3950910568237305,7.790882110595703,8.136703491210938,0.8957995218004996,0.1376884899687331
0.34570599870093033,3.939945976947414,0.39796253531925446,3.71263146,2.46931267,1.260805368423462,4.107065200805664,7.261569976806641,9.83884334564209,11.232977867126465,11.300053596496582,11.304478645324707,11.30831241607666,0.5944053994288094,0.14368578906840496
0.36958323038042434,2.7290130745305907,0.23432614071879235,3.71263146,2.46931267,1.2717549800872803,4.1605939865112305,7.404711723327637,10.130291938781738,11.646686553955078,11.692778587341309,11.697672843933105,11.701766967773438,0.5961054370388977,0.14931171697662016
0.5941539300530838,1.036570345861339,7.875834766395556,3.71263146,2.46931267,1.250945806503296,4.047258377075195,7.056299209594727,9.362656593322754,10.533744812011719,10.634970664978027,10.640403747558594,10.645983695983887,0.5742128345340709,0.1962344503095643
0.493163128657084,6.7091229879234735,0.5044607027616299,3.71263146,2.46931267,1.1828782558441162,3.6669647693634033,5.970091819763184,7.394896507263184,7.964382171630859,8.185796737670898,8.430546760559082,8.64497184753418,0.6366838168933875,0.07627136019643632
