n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.572,13.9,11.1,4.0,2.0,0.9462452,2.568657,3.6393738,4.1939826,4.5606036,4.8490357,5.059319,5.2072854
