n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.4515771384391545,0.8056189152594955,0.3923243915835728,2.63620055391842,2.6308411771300904,1.2824246883392334,4.300214767456055,7.839735507965088,11.035202026367188,13.08028793334961,13.137714385986328,13.143604278564451,13.148431777954102,13
0.5950926902714305,3.111826444117316,1.038817702242391,2.6898230632326485,2.582432808123054,1.208491563796997,3.8257744312286377,6.371701240539551,8.021918296813965,8.69824504852295,8.894200325012207,9.024131774902344,9.147347450256348,13
0.337266532599063,153.7237692305599,0.0568250867749117,2.1278079761762787,2.737874205832353,0.5246553421020508,1.3775014877319336,1.904385328292847,2.122780561447144,2.247156858444214,2.3455331325531006,2.4273693561553955,2.4985692501068115,18
0.8999115753709365,2.787928086647676,0.0505601735864317,2.8404530398826564,2.146670056800492,1.0319035053253174,2.879276990890503,4.136445999145508,4.812808990478516,5.263697624206543,5.637036323547363,5.917525291442871,6.118797302246094,5
0.5337363218761738,3.752239327983064,0.2626226845367555,2.719012227114028,2.324316274339645,1.182137966156006,3.72611403465271,6.183417320251465,7.777348518371582,8.421579360961914,8.599348068237305,8.722569465637207,8.8410062789917,13
0.59715871,39.34438425,51.84935685,2.8,2.2,0.67368007,1.8572726,2.6070318,2.9303374,3.0861578,3.1883035,3.268282,3.3403764,23
0.6208777426438304,2.069276434835101,0.2804121039704397,2.730483951222019,2.185491586880313,1.1808481216430664,3.707810163497925,6.117591857910156,7.678097724914551,8.346725463867188,8.5574951171875,8.707273483276367,8.843267440795898,13
0.5981188841581324,14.051489269267268,0.1959453129025438,2.4996575100189418,2.83253749771747,1.0150821208953855,3.051363468170166,4.654407978057861,5.446922779083252,5.77497673034668,5.976577758789063,6.114355087280273,6.220023155212402,5
0.59581283660974,1.75637171940615,0.0072119937152393,2.9913709779362705,2.318526404297604,1.2238826751708984,3.91356372833252,6.65716552734375,8.578705787658691,9.512245178222656,9.679685592651367,9.722657203674316,9.803674697875977,12
0.3277697316205856,259.13337216466243,388.94701040606986,2.4,2.3,0.1259169578552246,0.1375854015350341,0.1512129306793213,0.15342378616333,0.1603169441223144,0.1674408912658691,0.1737966537475586,0.1792049407958984,11
0.99394838,30.89858942,165.95533977,2.1,2.8,0.33516145,0.68871355,0.95502377,1.1527622,1.3019619,1.4188733,1.5154891,1.5957932,10
0.98425355,41.26494576,127.56929894,2.8,2.2,0.36634994,0.7767334,1.0982909,1.3487248,1.5471952,1.7078795,1.8412075,1.9549522,10
0.9020095320057728,59.59287165342225,7.882760621078734,2.627875769174932,2.71699738945376,0.4203784465789795,0.9165444374084472,1.3063194751739502,1.6083364486694336,1.848559856414795,2.046565532684326,2.2140212059021,2.3588500022888184,18
0.7321960187202572,6.269650045675824,28.23360917191026,2.42123365,2.41001487,0.9596240520477296,2.7917897701263428,4.112496376037598,4.744887351989746,5.037213325500488,5.20709228515625,5.327323913574219,5.397271156311035,7
0.5602645465177909,1.1951270446317095,3.2820755866438773,2.205345770573019,2.9725022821480924,1.2432541847229004,4.173152923583984,7.557192325592041,10.335195541381836,12.039897918701172,12.212564468383787,12.220731735229492,12.22764015197754,14
0.307535642155135,20.041916204198028,4.369008073962471,2.21291757,2.03412533,0.9951250553131104,3.001295566558838,4.685059547424316,5.549892902374268,5.791356563568115,5.847716808319092,5.876846790313721,5.896358966827393,6
